iso,age,sex,educ,n_OECD,weighted_OECD_average,n_country,mean_country,adj_factor
554,35,1,4,4266,300.8865153,150,297.54,0.988877816
554,35,2,1,588,198.4153519,4,233.5,1.176824261
554,35,2,2,1173,227.5512671,45,253.14,1.112452606
554,35,2,3,3369,262.4081155,86,290.45,1.106863633
554,35,2,4,5600,291.8705203,232,301.67,1.03357475
554,40,1,1,549,193.7808056,5,218.46,1.127356238
554,40,1,2,1332,236.788219,55,249.1,1.051994905
554,40,1,3,3514,263.6327088,57,279.14,1.058821575
554,40,1,4,4112,297.2232884,159,304.11,1.023170161
554,40,2,1,619,197.9726431,7,245.49,1.240019813
554,40,2,2,1306,231.2318357,66,257.61,1.114076698
554,40,2,3,3596,264.0840893,72,282.75,1.070681694
554,40,2,4,5366,291.0038146,240,296.38,1.018474622
554,45,1,1,673,199.3911641,6,219.66,1.101653631
554,45,1,2,1420,232.6216891,60,254.55,1.094265977
554,45,1,3,3673,258.3136414,40,276.6,1.0707913
554,45,1,4,3938,293.4396454,148,293.82,1.001296193
554,45,2,1,759,190.7544588,12,194.39,1.019058748
554,45,2,2,1501,230.637305,77,255.67,1.10853706
554,45,2,3,3705,263.3588865,70,283.51,1.076515791
554,45,2,4,4861,287.3195095,191,298.2,1.037868958
554,50,1,1,756,195.1508127,4,208.07,1.066201043
554,50,1,2,1558,231.0716687,68,248.28,1.074471835
554,50,1,3,3383,258.7243826,40,291.19,1.125483409
554,50,1,4,3588,288.6698591,130,294.56,1.020404419
554,50,2,1,883,190.2751789,10,200.28,1.0525808
554,50,2,2,1788,233.0950911,98,257.89,1.106372506
554,50,2,3,3477,259.9978404,61,276.36,1.062931906
554,50,2,4,4274,282.3465856,175,295.77,1.04754233
554,55,1,1,962,191.9319996,12,191.94,1.000041683
554,55,1,2,1458,231.4855416,56,251.59,1.086849737
554,55,1,3,3237,257.7719857,30,287.74,1.11625784
554,55,1,4,3254,282.8529932,143,288.34,1.019398794
554,55,2,1,1290,192.0526432,7,230.26,1.198942103
554,55,2,2,1852,232.2918702,79,247.5,1.065469919
554,55,2,3,3282,254.6118979,58,270.84,1.063736621
554,55,2,4,3815,280.7795411,175,288.9,1.02892112
56,15,1,1,506,225.6939706,9,274.03,1.214166242
56,15,1,2,4961,257.4081019,129,270.82,1.052103636
56,15,1,3,2367,275.7654018,74,285.74,1.036170593
56,15,2,1,454,222.4591628,17,279.17,1.254926956
56,15,2,2,4722,259.2051287,114,274.96,1.06078148
56,15,2,3,2599,272.9901098,87,284.15,1.0408802
56,60,1,1,1396,195.1226007,39,222.28,1.139181208
56,60,1,2,1541,230.9579974,44,252.03,1.09123738
56,60,1,3,3519,254.2220849,105,252.43,0.992950711
56,60,1,4,3569,279.4827961,81,287.96,1.030331756
56,60,2,1,1851,189.7488059,47,219.5,1.156792523
56,60,2,2,2301,234.7829446,66,232.55,0.990489324
56,60,2,3,3757,255.7530047,91,250.49,0.979421533
56,60,2,4,3950,276.4556157,62,278.96,1.009058902
56,20,1,1,275,205.7776175,4,210.54,1.023143346
56,20,1,2,1565,231.0829519,21,253.02,1.094931486
56,20,1,3,6405,277.727866,147,288.31,1.038102529
56,20,1,4,2103,291.7478206,79,308.73,1.058208419
56,20,2,1,192,194.605945,2,225.59,1.159214329
56,20,2,2,1218,237.0561755,16,256.96,1.08396248
56,20,2,3,6076,273.8829346,132,288.89,1.054793722
56,20,2,4,3081,289.8873735,88,309.23,1.066724626
56,25,1,1,298,196.3601544,5,240.55,1.225044871
56,25,1,2,1051,232.0876741,13,266.02,1.146204774
56,25,1,3,3704,267.340451,97,280.37,1.048737664
56,25,1,4,3810,299.750268,83,318.37,1.062117483
56,25,2,1,323,196.5729388,2,178.26,0.906838963
56,25,2,2,1014,229.5671443,12,244.92,1.066877408
56,25,2,3,3260,262.9086568,61,262.26,0.997532767
56,25,2,4,5327,295.1491248,137,311.15,1.05421285
56,30,1,1,381,190.4162025,6,223.48,1.173639623
56,30,1,2,1077,231.7716408,11,236.29,1.019494875
56,30,1,3,3229,262.5670487,103,276.43,1.052797757
56,30,1,4,4128,297.7865421,92,316.62,1.063244825
56,30,2,1,447,196.9744142,3,178.14,0.904381418
56,30,2,2,1067,232.3697288,17,223.43,0.961527997
56,30,2,3,3070,262.1925507,84,273.92,1.044728385
56,30,2,4,5670,293.6764554,137,305.6,1.040600955
56,35,1,1,489,204.4650994,5,160.73,0.786099928
56,35,1,2,1142,230.151796,12,243.6,1.058431888
56,35,1,3,3339,264.5658611,97,269.11,1.017175832
56,35,1,4,4266,300.8865153,117,311.29,1.034576108
56,35,2,1,588,198.4153519,7,211.2,1.064433765
56,35,2,2,1173,227.5512671,20,236.6,1.039765689
56,35,2,3,3369,262.4081155,90,263.3,1.003398845
56,35,2,4,5600,291.8705203,111,301.32,1.032375588
56,40,1,1,549,193.7808056,5,215.43,1.111720014
56,40,1,2,1332,236.788219,21,243.05,1.026444647
56,40,1,3,3514,263.6327088,112,271.84,1.031131536
56,40,1,4,4112,297.2232884,114,304.3,1.023809411
56,40,2,1,619,197.9726431,6,193.04,0.975084218
56,40,2,2,1306,231.2318357,20,240.71,1.040989876
56,40,2,3,3596,264.0840893,109,269.05,1.018804278
56,40,2,4,5366,291.0038146,146,297.3,1.021636092
56,45,1,1,673,199.3911641,13,209.57,1.051049584
56,45,1,2,1420,232.6216891,27,247.65,1.064604083
56,45,1,3,3673,258.3136414,138,265.68,1.02851711
56,45,1,4,3938,293.4396454,122,304.43,1.037453544
56,45,2,1,759,190.7544588,15,230.07,1.20610549
56,45,2,2,1501,230.637305,29,233.57,1.012715614
56,45,2,3,3705,263.3588865,108,260.05,0.987435827
56,45,2,4,4861,287.3195095,147,296.52,1.032021809
56,50,1,1,756,195.1508127,18,226.9,1.16269052
56,50,1,2,1558,231.0716687,42,248.29,1.074515112
56,50,1,3,3383,258.7243826,122,265.65,1.026768321
56,50,1,4,3588,288.6698591,105,302.13,1.046628148
56,50,2,1,883,190.2751789,19,203.04,1.067086108
56,50,2,2,1788,233.0950911,43,236.41,1.014221273
56,50,2,3,3477,259.9978404,104,254.74,0.979777369
56,50,2,4,4274,282.3465856,102,282.11,0.999162074
56,55,1,1,962,191.9319996,21,212.58,1.10757977
56,55,1,2,1458,231.4855416,44,235.84,1.01881093
56,55,1,3,3237,257.7719857,115,254.27,0.986414405
56,55,1,4,3254,282.8529932,70,290.58,1.027318102
56,55,2,1,1290,192.0526432,25,214.12,1.114902645
56,55,2,2,1852,232.2918702,53,238.5,1.026725558
56,55,2,3,3282,254.6118979,92,260.02,1.021240571
56,55,2,4,3815,280.7795411,83,272.7,0.971224609
578,15,1,1,506,225.6939706,7,194.84,0.86329289
578,15,1,2,4961,257.4081019,202,268.92,1.044722361
578,15,1,3,2367,275.7654018,35,276.65,1.003207793
578,15,2,1,454,222.4591628,3,229.71,1.032594014
578,15,2,2,4722,259.2051287,201,267.86,1.033390047
578,15,2,3,2599,272.9901098,40,281.89,1.032601512
578,60,1,1,1396,195.1226007,5,221.6,1.13569622
578,60,1,2,1541,230.9579974,59,245.53,1.063093735
578,60,1,3,3519,254.2220849,51,253.08,0.995507531
578,60,1,4,3569,279.4827961,163,274.02,0.980453909
578,60,2,1,1851,189.7488059,4,213.41,1.12469746
578,60,2,2,2301,234.7829446,71,242.5,1.032868893
578,60,2,3,3757,255.7530047,57,260.5,1.018560858
578,60,2,4,3950,276.4556157,103,265.61,0.960769053
578,20,1,1,275,205.7776175,1,NA,1
578,20,1,2,1565,231.0829519,49,253,1.094844937
578,20,1,3,6405,277.727866,151,288.54,1.038930677
578,20,1,4,2103,291.7478206,45,308.93,1.058893943
578,20,2,1,192,194.605945,2,163.28,0.839028838
578,20,2,2,1218,237.0561755,48,263.38,1.111044669
578,20,2,3,6076,273.8829346,119,281.83,1.029016285
578,20,2,4,3081,289.8873735,57,300.53,1.03671297
578,25,1,1,298,196.3601544,1,NA,1
578,25,1,2,1051,232.0876741,37,260.88,1.124057971
578,25,1,3,3704,267.340451,68,280.49,1.04918653
578,25,1,4,3810,299.750268,107,296.96,0.990691358
578,25,2,1,323,196.5729388,2,178.36,0.90734768
578,25,2,2,1014,229.5671443,24,254.75,1.109697125
578,25,2,3,3260,262.9086568,60,281.64,1.071246582
578,25,2,4,5327,295.1491248,129,312.78,1.059735482
578,30,1,1,381,190.4162025,4,174.02,0.913892819
578,30,1,2,1077,231.7716408,30,271.47,1.171282212
578,30,1,3,3229,262.5670487,85,281.65,1.072678394
578,30,1,4,4128,297.7865421,138,309.97,1.040913393
578,30,2,1,447,196.9744142,3,160.22,0.813405135
578,30,2,2,1067,232.3697288,19,250.97,1.080046017
578,30,2,3,3070,262.1925507,43,279.96,1.06776489
578,30,2,4,5670,293.6764554,172,295.88,1.007503307
578,35,1,2,1142,230.151796,35,277.34,1.205030787
578,35,1,3,3339,264.5658611,74,275.19,1.040156878
578,35,1,4,4266,300.8865153,149,306.93,1.020085595
578,35,2,1,588,198.4153519,4,170.44,0.859006112
578,35,2,2,1173,227.5512671,32,253.55,1.114254397
578,35,2,3,3369,262.4081155,55,270.31,1.030112958
578,35,2,4,5600,291.8705203,170,300.66,1.030114311
578,40,1,1,549,193.7808056,1,NA,1
578,40,1,2,1332,236.788219,36,277.59,1.172313391
578,40,1,3,3514,263.6327088,73,269.03,1.020472768
578,40,1,4,4112,297.2232884,162,307.39,1.034205636
578,40,2,1,619,197.9726431,5,180.24,0.910428821
578,40,2,2,1306,231.2318357,29,251.71,1.08856118
578,40,2,3,3596,264.0840893,61,280.06,1.060495544
578,40,2,4,5366,291.0038146,186,296.4,1.018543349
578,45,1,1,673,199.3911641,3,175.97,0.8825366
578,45,1,2,1420,232.6216891,51,270.04,1.160854781
578,45,1,3,3673,258.3136414,83,273,1.056854754
578,45,1,4,3938,293.4396454,161,300.67,1.024640006
578,45,2,1,759,190.7544588,3,160.85,0.843230617
578,45,2,2,1501,230.637305,42,252.29,1.093882015
578,45,2,3,3705,263.3588865,60,272.49,1.03467175
578,45,2,4,4861,287.3195095,145,293.76,1.022415778
578,50,1,1,756,195.1508127,1,NA,1
578,50,1,2,1558,231.0716687,58,260.37,1.126793265
578,50,1,3,3383,258.7243826,76,263.47,1.018342366
578,50,1,4,3588,288.6698591,137,291.31,1.009145883
578,50,2,1,883,190.2751789,3,164.02,0.862014693
578,50,2,2,1788,233.0950911,52,251.69,1.079773919
578,50,2,3,3477,259.9978404,63,261.97,1.007585292
578,50,2,4,4274,282.3465856,120,288.93,1.023316784
578,55,1,2,1458,231.4855416,50,249.67,1.078555483
578,55,1,3,3237,257.7719857,44,256.5,0.995065462
578,55,1,4,3254,282.8529932,127,283.1,1.000873269
578,55,2,1,1290,192.0526432,2,143.43,0.746826483
578,55,2,2,1852,232.2918702,50,251.99,1.08479905
578,55,2,3,3282,254.6118979,43,255.72,1.004352122
578,55,2,4,3815,280.7795411,106,279.11,0.994053908
604,15,1,1,506,225.6939706,46,171.43,0.759568364
604,15,1,2,4961,257.4081019,59,198.53,0.771265545
604,15,1,3,2367,275.7654018,238,222.21,0.805793615
604,15,2,1,454,222.4591628,32,167.41,0.752542614
604,15,2,2,4722,259.2051287,51,209.11,0.806735581
604,15,2,3,2599,272.9901098,248,221.27,0.810542185
604,60,1,1,1396,195.1226007,100,152.45,0.781303649
604,60,1,2,1541,230.9579974,20,171.12,0.740913941
604,60,1,3,3519,254.2220849,77,195.67,0.76968136
604,60,1,4,3569,279.4827961,76,225.74,0.807706246
604,60,2,1,1851,189.7488059,171,146.74,0.7733382
604,60,2,2,2301,234.7829446,19,174.91,0.744985971
604,60,2,3,3757,255.7530047,64,203.23,0.794633871
604,60,2,4,3950,276.4556157,77,216.71,0.783887133
604,20,1,1,275,205.7776175,20,176.14,0.855972589
604,20,1,2,1565,231.0829519,19,185.03,0.800708137
604,20,1,3,6405,277.727866,272,219.98,0.792070321
604,20,1,4,2103,291.7478206,67,238.41,0.817178341
604,20,2,1,192,194.605945,32,176.04,0.904597236
604,20,2,2,1218,237.0561755,26,175.72,0.7412589
604,20,2,3,6076,273.8829346,242,216.17,0.789278822
604,20,2,4,3081,289.8873735,91,234.61,0.809314311
604,25,1,1,298,196.3601544,33,158.8,0.808718044
604,25,1,2,1051,232.0876741,13,197.15,0.849463466
604,25,1,3,3704,267.340451,173,210.31,0.786674816
604,25,1,4,3810,299.750268,134,241.48,0.80560395
604,25,2,1,323,196.5729388,48,160.48,0.816389077
604,25,2,2,1014,229.5671443,29,197.47,0.860184068
604,25,2,3,3260,262.9086568,152,209.25,0.795903804
604,25,2,4,5327,295.1491248,160,232.87,0.78899099
604,30,1,1,381,190.4162025,50,158.56,0.832702249
604,30,1,2,1077,231.7716408,20,176.51,0.761568583
604,30,1,3,3229,262.5670487,188,204.44,0.77862017
604,30,1,4,4128,297.7865421,141,229.05,0.769175122
604,30,2,1,447,196.9744142,93,151.14,0.767307777
604,30,2,2,1067,232.3697288,42,178.45,0.767957173
604,30,2,3,3070,262.1925507,191,196.9,0.750974807
604,30,2,4,5670,293.6764554,162,231.68,0.788895384
604,35,1,1,489,204.4650994,56,152.44,0.745555111
604,35,1,2,1142,230.151796,18,182.16,0.791477638
604,35,1,3,3339,264.5658611,165,207.6,0.784681739
604,35,1,4,4266,300.8865153,134,229.97,0.764308097
604,35,2,1,588,198.4153519,108,152.88,0.770504895
604,35,2,2,1173,227.5512671,32,188.93,0.830274436
604,35,2,3,3369,262.4081155,154,200.11,0.762590744
604,35,2,4,5600,291.8705203,151,235.08,0.805425638
604,40,1,1,549,193.7808056,64,151.13,0.779901805
604,40,1,2,1332,236.788219,19,192.68,0.813722916
604,40,1,3,3514,263.6327088,141,190.81,0.723772103
604,40,1,4,4112,297.2232884,115,220.12,0.740587998
604,40,2,1,619,197.9726431,130,141.5,0.714745218
604,40,2,2,1306,231.2318357,24,181.08,0.783110161
604,40,2,3,3596,264.0840893,146,192.15,0.727609151
604,40,2,4,5366,291.0038146,148,215.1,0.739165568
604,45,1,1,673,199.3911641,64,159.65,0.800687436
604,45,1,2,1420,232.6216891,29,165.9,0.713175115
604,45,1,3,3673,258.3136414,121,197.41,0.764225996
604,45,1,4,3938,293.4396454,97,224.3,0.764382058
604,45,2,1,759,190.7544588,126,149.32,0.782786421
604,45,2,2,1501,230.637305,32,190.42,0.825625325
604,45,2,3,3705,263.3588865,114,199.62,0.757977081
604,45,2,4,4861,287.3195095,114,223.29,0.777148758
604,50,1,1,756,195.1508127,92,150.08,0.769046246
604,50,1,2,1558,231.0716687,25,171.69,0.743016229
604,50,1,3,3383,258.7243826,130,196.5,0.759495483
604,50,1,4,3588,288.6698591,99,218.29,0.756192561
604,50,2,1,883,190.2751789,131,144.05,0.757061435
604,50,2,2,1788,233.0950911,19,181,0.776507129
604,50,2,3,3477,259.9978404,85,193.66,0.744852341
604,50,2,4,4274,282.3465856,80,224.8,0.796184588
604,55,1,1,962,191.9319996,84,150.24,0.782777235
604,55,1,2,1458,231.4855416,19,185.41,0.800957152
604,55,1,3,3237,257.7719857,85,193.26,0.749732363
604,55,1,4,3254,282.8529932,85,217.69,0.769622402
604,55,2,1,1290,192.0526432,123,144.95,0.754740979
604,55,2,2,1852,232.2918702,26,189.34,0.81509525
604,55,2,3,3282,254.6118979,79,191.31,0.751378869
604,55,2,4,3815,280.7795411,90,208.31,0.741898784
616,15,1,1,506,225.6939706,20,251.11,1.112612798
616,15,1,2,4961,257.4081019,341,279.32,1.08512513
616,15,1,3,2367,275.7654018,198,284.01,1.029897145
616,15,2,1,454,222.4591628,6,269.35,1.210784022
616,15,2,2,4722,259.2051287,243,283.46,1.093574041
616,15,2,3,2599,272.9901098,227,286.36,1.048975731
616,60,1,1,1396,195.1226007,1,NA,1
616,60,1,2,1541,230.9579974,43,217.49,0.941686378
616,60,1,3,3519,254.2220849,169,241.33,0.9492881
616,60,1,4,3569,279.4827961,42,277.18,0.991760509
616,60,2,1,1851,189.7488059,1,NA,1
616,60,2,2,2301,234.7829446,57,221.52,0.943509761
616,60,2,3,3757,255.7530047,169,247.24,0.96671396
616,60,2,4,3950,276.4556157,76,278.1,1.005948095
616,20,1,1,275,205.7776175,38,243.62,1.18389941
616,20,1,2,1565,231.0829519,172,249.89,1.081386567
616,20,1,3,6405,277.727866,1246,278.25,1.00188002
616,20,1,4,2103,291.7478206,331,300.4,1.029656364
616,20,2,1,192,194.605945,11,219.45,1.127663392
616,20,2,2,1218,237.0561755,76,254.67,1.074302323
616,20,2,3,6076,273.8829346,979,281.82,1.028979773
616,20,2,4,3081,289.8873735,555,293.27,1.011668761
616,25,1,1,298,196.3601544,18,221.69,1.128996871
616,25,1,2,1051,232.0876741,39,235.86,1.016253883
616,25,1,3,3704,267.340451,440,265.78,0.994163057
616,25,1,4,3810,299.750268,318,297.98,0.994094191
616,25,2,1,323,196.5729388,10,248.6,1.264670516
616,25,2,2,1014,229.5671443,14,265.38,1.15600166
616,25,2,3,3260,262.9086568,289,262.69,0.999168316
616,25,2,4,5327,295.1491248,521,297.73,1.008744309
616,30,1,2,1077,231.7716408,18,228.25,0.984805558
616,30,1,3,3229,262.5670487,105,249.85,0.951566471
616,30,1,4,4128,297.7865421,89,300.86,1.01032101
616,30,2,1,447,196.9744142,1,NA,1
616,30,2,2,1067,232.3697288,11,240.11,1.033310153
616,30,2,3,3070,262.1925507,93,254.4,0.970279283
616,30,2,4,5670,293.6764554,135,294.38,1.002395645
616,35,1,2,1142,230.151796,17,230.26,1.000470142
616,35,1,3,3339,264.5658611,128,257.45,0.973103631
616,35,1,4,4266,300.8865153,63,300.47,0.998615706
616,35,2,1,588,198.4153519,1,NA,1
616,35,2,2,1173,227.5512671,9,244.91,1.076284932
616,35,2,3,3369,262.4081155,128,258.83,0.986364311
616,35,2,4,5600,291.8705203,108,289.71,0.992597675
616,40,1,1,549,193.7808056,1,NA,1
616,40,1,2,1332,236.788219,21,230.68,0.974203873
616,40,1,3,3514,263.6327088,113,249.31,0.945671731
616,40,1,4,4112,297.2232884,55,306.31,1.030572004
616,40,2,1,619,197.9726431,1,NA,1
616,40,2,2,1306,231.2318357,9,251.36,1.087047548
616,40,2,3,3596,264.0840893,99,255.73,0.968365799
616,40,2,4,5366,291.0038146,82,286.03,0.982908077
616,45,1,1,673,199.3911641,1,NA,1
616,45,1,2,1420,232.6216891,29,216.94,0.932587158
616,45,1,3,3673,258.3136414,163,252.57,0.977764855
616,45,1,4,3938,293.4396454,41,302.16,1.029717711
616,45,2,2,1501,230.637305,13,256.96,1.114130257
616,45,2,3,3705,263.3588865,107,255.75,0.971108298
616,45,2,4,4861,287.3195095,75,296.01,1.030246782
616,50,1,1,756,195.1508127,1,NA,1
616,50,1,2,1558,231.0716687,27,213.37,0.923393167
616,50,1,3,3383,258.7243826,151,245.99,0.950780122
616,50,1,4,3588,288.6698591,36,296.31,1.026466708
616,50,2,1,883,190.2751789,1,NA,1
616,50,2,2,1788,233.0950911,35,232.52,0.997532805
616,50,2,3,3477,259.9978404,129,250.05,0.961738757
616,50,2,4,4274,282.3465856,73,286.73,1.015524942
616,55,1,1,962,191.9319996,1,NA,1
616,55,1,2,1458,231.4855416,53,224.16,0.968354215
616,55,1,3,3237,257.7719857,156,245.72,0.953245557
616,55,1,4,3254,282.8529932,38,279.57,0.988393288
616,55,2,2,1852,232.2918702,36,226.11,0.973387488
616,55,2,3,3282,254.6118979,166,256.69,1.008161842
616,55,2,4,3815,280.7795411,66,277.86,0.989602016
643,15,1,1,506,225.6939706,13,251.76,1.115492804
643,15,1,2,4961,257.4081019,52,260.92,1.013643308
643,15,1,3,2367,275.7654018,86,276.55,1.002845165
643,15,2,1,454,222.4591628,13,272.17,1.223460506
643,15,2,2,4722,259.2051287,73,264.11,1.01892274
643,15,2,3,2599,272.9901098,154,283.38,1.038059585
643,60,1,1,1396,195.1226007,4,257.72,1.320810604
643,60,1,2,1541,230.9579974,7,205.67,0.890508241
643,60,1,3,3519,254.2220849,14,294.54,1.158593283
643,60,1,4,3569,279.4827961,75,269.9,0.965712394
643,60,2,1,1851,189.7488059,8,242.16,1.276213565
643,60,2,2,2301,234.7829446,15,276.02,1.175639059
643,60,2,3,3757,255.7530047,30,261.83,1.023761188
643,60,2,4,3950,276.4556157,211,274.34,0.992347358
643,20,1,1,275,205.7776175,3,264.88,1.287214825
643,20,1,2,1565,231.0829519,12,225.44,0.975580406
643,20,1,3,6405,277.727866,89,270.11,0.972570754
643,20,1,4,2103,291.7478206,220,274.02,0.939235808
643,20,2,1,192,194.605945,2,253.71,1.303711456
643,20,2,2,1218,237.0561755,7,237.71,1.002758099
643,20,2,3,6076,273.8829346,131,275.52,1.005977245
643,20,2,4,3081,289.8873735,334,282.82,0.975620278
643,25,1,2,1051,232.0876741,6,250.52,1.079419667
643,25,1,3,3704,267.340451,16,272.38,1.018850679
643,25,1,4,3810,299.750268,172,273.01,0.910791513
643,25,2,1,323,196.5729388,1,NA,1
643,25,2,2,1014,229.5671443,5,261.92,1.140929817
643,25,2,3,3260,262.9086568,25,251.68,0.957290654
643,25,2,4,5327,295.1491248,260,282.56,0.957346562
643,30,1,1,381,190.4162025,2,260.98,1.370576645
643,30,1,2,1077,231.7716408,6,203.15,0.876509306
643,30,1,3,3229,262.5670487,12,245.82,0.936218011
643,30,1,4,4128,297.7865421,101,275.42,0.924890689
643,30,2,1,447,196.9744142,2,232.19,1.178782538
643,30,2,2,1067,232.3697288,6,250.94,1.079916912
643,30,2,3,3070,262.1925507,19,267.6,1.020623963
643,30,2,4,5670,293.6764554,197,278.14,0.947096694
643,35,1,1,489,204.4650994,1,NA,1
643,35,1,2,1142,230.151796,6,220.15,0.956542611
643,35,1,3,3339,264.5658611,12,267.32,1.010410031
643,35,1,4,4266,300.8865153,64,279.49,0.928888421
643,35,2,2,1173,227.5512671,3,250.03,1.098785356
643,35,2,3,3369,262.4081155,16,274.18,1.044860977
643,35,2,4,5600,291.8705203,169,281.61,0.964845643
643,40,1,1,549,193.7808056,1,NA,1
643,40,1,2,1332,236.788219,1,NA,1
643,40,1,3,3514,263.6327088,5,295.17,1.119625866
643,40,1,4,4112,297.2232884,84,277.19,0.932598524
643,40,2,1,619,197.9726431,2,189.13,0.955334015
643,40,2,2,1306,231.2318357,1,NA,1
643,40,2,3,3596,264.0840893,13,283.79,1.074619833
643,40,2,4,5366,291.0038146,196,281.44,0.967135088
643,45,1,1,673,199.3911641,1,NA,1
643,45,1,2,1420,232.6216891,1,NA,1
643,45,1,3,3673,258.3136414,10,290.64,1.125143831
643,45,1,4,3938,293.4396454,79,277.41,0.94537328
643,45,2,2,1501,230.637305,1,NA,1
643,45,2,3,3705,263.3588865,11,270.5,1.027115521
643,45,2,4,4861,287.3195095,186,277.3,0.965127639
643,50,1,1,756,195.1508127,2,254.23,1.302736056
643,50,1,2,1558,231.0716687,3,266.35,1.152672681
643,50,1,3,3383,258.7243826,15,250.1,0.966665753
643,50,1,4,3588,288.6698591,80,285.31,0.988360894
643,50,2,1,883,190.2751789,2,301.11,1.582497527
643,50,2,2,1788,233.0950911,3,251.19,1.077628872
643,50,2,3,3477,259.9978404,23,269.55,1.03673938
643,50,2,4,4274,282.3465856,182,277.27,0.982020021
643,55,1,1,962,191.9319996,5,248.15,1.292905823
643,55,1,2,1458,231.4855416,2,229.49,0.991379412
643,55,1,3,3237,257.7719857,13,262.55,1.018535817
643,55,1,4,3254,282.8529932,50,286.1,1.011479485
643,55,2,1,1290,192.0526432,1,NA,1
643,55,2,2,1852,232.2918702,8,292.64,1.259794412
643,55,2,3,3282,254.6118979,21,289.72,1.137888694
643,55,2,4,3815,280.7795411,186,276.93,0.986289809
68,15,1,1,506,225.6939706,NA,63.045369,0.279340068
