"iso","country","age","sex","mys","adj_factor","qamys","diff","qamys_old","diff_old_new"
398,"Kazakhstan",40,2,10.94,0.929700083900039,10.1709189178664,0.769081082133571,10.41318688,-0.242267962133571
40,"Austria",40,2,12.15,1.00939019679203,12.2640908910232,-0.114090891023208,12.33870682,-0.074615928976792
404,"Kenya",40,2,7.9,0.432548225437721,3.417130980958,4.482869019042,4.320626918,-0.903495937042004
410,"South Korea",40,2,13.34,0.980295755743132,13.0771453816134,0.262854618386624,13.51383296,-0.436687578386625
440,"Lithuania",40,2,13.72,0.952845815742988,13.0730445919938,0.646955408006209,13.84888446,-0.775839868006209
484,"Mexico",40,2,9.01,0.932304742091362,8.40006572624317,0.609934273756826,7.606686128,0.793379598243174
51,"Armenia",40,2,11.06,0.923628954237802,10.2153362338701,0.844663766129909,10.66091959,-0.445583356129909
528,"Netherlands",40,2,12.65,1.09345259610374,13.8321753407124,-1.18217534071237,13.73261795,0.0995573907123664
554,"New Zealand",40,2,13.76,1.04936308738622,14.4392360824343,-0.679236082434331,14.89486705,-0.45563096756567
56,"Belgium",40,2,12.21,1.02145102198547,12.4719169784426,-0.261916978442629,12.9704708,-0.498553821557369
578,"Norway",40,2,13.22,1.03827339705,13.7259743090011,-0.50597430900106,14.25173049,-0.52575618099894
604,"Peru",40,2,9.87,0.733701825247304,7.24163701519089,2.62836298480911,6.554311426,0.687325589190888
616,"Poland",40,2,13.69,0.978588982446459,13.396883169692,0.293116830307977,13.9114424,-0.514559230307977
643,"Russia",40,2,9.85,1.18282814171649,11.6508571959074,-1.80085719590743,10.510504,1.14035319590743
68,"Bolivia",40,2,8.71,0.608319583789474,5.29846357480632,3.41153642519368,5.442719601,-0.144256026193683
702,"Singapore",40,2,14.13,0.930082354493816,13.1420636689976,0.987936331002384,13.33447772,-0.192414051002384
703,"Slovakia",40,2,13.19,1.015203585794,13.3905352966229,-0.200535296622879,13.49530221,-0.104766913377121
704,"Viet Nam",40,2,7.44,0.916211888530729,6.81661645066862,0.623383549331378,6.294537656,0.522078794668622
705,"Slovenia",40,2,12.43,0.971657185224579,12.0776988123415,0.352301187658481,12.38524017,-0.307541357658481
724,"Spain",40,2,12.32,0.967474354682387,11.919284049687,0.400715950312993,11.86769308,0.0515909696870072
752,"Sweden",40,2,13.31,1.04971000180658,13.9716401240456,-0.661640124045636,14.36337795,-0.391737825954364
792,"Turkey",40,2,8.16,0.949368670687926,7.74684835281348,0.413151647186524,6.794474664,0.952373688813476
804,"Ukraine",40,2,10.84,0.982070895273301,10.6456485047626,0.19435149523742,10.99522455,-0.34957604523742
826,"United Kingdom",40,2,13.56,1.03933475369546,14.0933792601104,-0.533379260110431,14.28331141,-0.189932149889568
840,"USA",40,2,13.14,0.988663610840094,12.9910398464388,0.148960153561164,13.47351631,-0.482476463561165
124,"Canada",45,1,13.38,0.984790050435703,13.1764908748297,0.203509125170298,14.01773113,-0.841240255170296
152,"Chile",45,1,11.19,0.845116494608331,9.45685357466722,1.73314642533278,9.146549032,0.310304542667222
170,"Colombia",45,1,7.49,0.90887104772265,6.80744414744265,0.682555852557351,6.264672571,0.542771576442649
196,"Cyprus",45,1,12.9,1.01841532355042,13.1375576738004,-0.237557673800378,13.40976532,-0.272207646199622
203,"Czechia",45,1,12.73,1.05094497660718,13.3785295522094,-0.648529552209352,13.34794812,0.0305814322093525
208,"Denmark",45,1,12.56,1.01510615170712,12.7497332654414,-0.189733265441443,12.82863648,-0.0789032145585562
218,"Ecuador",45,1,8.92,0.818627588327678,7.30215808788289,1.61784191211711,6.738076822,0.564081265882889
233,"Estonia",45,1,12.93,1.00052407182711,12.9367762487246,-0.00677624872458971,13.3123766,-0.375600351275411
246,"Finland",45,1,13.12,1.06831795446971,14.0163315626426,-0.896331562642583,14.53464324,-0.518311677357417
250,"France",45,1,12.14,0.988012134017493,11.9944673069724,0.14553269302764,11.95253043,0.0419368769723611
268,"Georgia",45,1,12.49,0.819216705113649,10.2320166468695,2.25798335313053,11.26460129,-1.03258464313053
276,"Germany",45,1,13.95,0.985918736254477,13.75356637075,0.196433629250043,14.2713078,-0.517741429250044
288,"Ghana",45,1,7.78,0.562657563544872,4.37747584437911,3.40252415562089,4.249167087,0.128308757379108
300,"Greece",45,1,11.58,0.994526478590038,11.5166166220726,0.063383377927364,11.43173716,0.0848794620726352
348,"Hungary",45,1,12.22,1.00623291590449,12.2961662323529,-0.0761662323528558,12.36265457,-0.0664883376471437
372,"Ireland",45,1,11.73,0.987820470508935,11.5871341190698,0.14286588093019,11.60718257,-0.0200484509301901
376,"Israel",45,1,11.22,0.932832185007143,10.4663771157801,0.753622884219853,10.89525935,-0.428882234219852
380,"Italy",45,1,11.47,1.02393431801094,11.7445266275855,-0.274526627585503,11.00247222,0.742054407585504
392,"Japan",45,1,13.73,1.09983246931658,15.1006998037166,-1.37069980371662,15.79801667,-0.697316866283382
398,"Kazakhstan",45,1,10.6,0.920105776421761,9.75312123007067,0.846878769929329,9.930367564,-0.177246333929331
40,"Austria",45,1,12.52,1.01971126805774,12.7667850760829,-0.246785076082885,13.00517227,-0.238387193917115
404,"Kenya",45,1,9.08,0.490694023599029,4.45550173427918,4.62449826572082,5.946320708,-1.49081897372082
410,"South Korea",45,1,13.32,0.983724213316034,13.1032065213696,0.21679347863043,13.56515586,-0.461949338630431
440,"Lithuania",45,1,13.37,0.961860399232495,12.8600735377385,0.509926462261541,13.46165013,-0.601576592261543
484,"Mexico",45,1,9.06,0.901867607159232,8.17092052086264,0.889079479137362,7.388884643,0.782035877862639
51,"Armenia",45,1,10.86,0.894230042623261,9.71133826288862,1.14866173711138,10.52215935,-0.810821087111384
528,"Netherlands",45,1,12.52,1.08311908098545,13.5606508939379,-1.04065089393785,13.54960823,0.0110426639378538
554,"New Zealand",45,1,13.41,1.03506292780534,13.8801938618696,-0.470193861869582,14.4302265,-0.550032638130418
56,"Belgium",45,1,12.11,1.0375377476016,12.5645821234554,-0.45458212345536,12.8613453,-0.296763176544641
578,"Norway",45,1,12.65,1.05737492012616,13.3757927395959,-0.725792739595875,13.80109096,-0.425298220404125
604,"Peru",45,1,10.15,0.76509043554913,7.76566792082367,2.38433207917633,7.257274104,0.508393816823671
616,"Poland",45,1,12.63,0.986352690089898,12.4576344758354,0.172365524164583,12.40259986,0.0550346158354174
643,"Russia",45,1,9.83,1.15541324967447,11.3577122443001,-1.52771224430009,10.51357353,0.844138714300085
68,"Bolivia",45,1,8.98,0.499239143237278,4.48316750627075,4.49683249372925,5.568072888,-1.08490538172925
702,"Singapore",45,1,13.59,0.950026999478582,12.9108669229139,0.679133077086075,13.42483831,-0.513971387086075
703,"Slovakia",45,1,12.79,1.040913443279,13.3132829395385,-0.523282939538472,13.37172773,-0.0584447904615288
704,"Viet Nam",45,1,7.78,0.922141894081703,7.17426393595565,0.605736064044353,6.69067175,0.483592185955647
705,"Slovenia",45,1,11.92,0.976806586872185,11.6435345155164,0.276465484483559,11.649309,-0.00577448448355966
724,"Spain",45,1,11.19,1.01476272336522,11.3551948744568,-0.165194874456807,10.83959357,0.515601304456807
752,"Sweden",45,1,12.66,1.04804425138717,13.2682402225615,-0.608240222561511,13.55489608,-0.28665585743849
792,"Turkey",45,1,9.22,0.964057162408858,8.88860703740967,0.331392962590334,8.190417795,0.698189242409667
804,"Ukraine",45,1,10.52,0.888801042615707,9.35018696831724,1.16981303168276,10.99206108,-1.64187411168276
826,"United Kingdom",45,1,13.04,1.04103447923475,13.5750896092212,-0.535089609221195,13.54632064,0.0287689692211952
840,"USA",45,1,12.78,0.978394832431353,12.5038859584727,0.276114041527309,12.88617935,-0.382293391527311
124,"Canada",45,2,13.55,0.975230354029757,13.2143712971032,0.335628702896795,14.0083775,-0.794006202896794
152,"Chile",45,2,11.23,0.811630270330342,9.11460793580974,2.11539206419026,9.079157212,0.0354507238097366
170,"Colombia",45,2,7.91,0.882878950051695,6.98357249490891,0.92642750509109,6.140827174,0.84274532090891
196,"Cyprus",45,2,12.91,1.02035698561089,13.1728086842366,-0.262808684236616,13.39881247,-0.226003785763384
203,"Czechia",45,2,12.72,1.01128182733562,12.8635048437091,-0.143504843709076,12.87268993,-0.00918508629092329
208,"Denmark",45,2,12.93,1.00834423503066,13.0378909589464,-0.107890958946372,13.38032106,-0.342430101053628
218,"Ecuador",45,2,8.93,0.783342262704581,6.99524640595191,1.93475359404809,6.445580874,0.549665531951909
233,"Estonia",45,2,13.98,0.99326665861105,13.8858678873825,0.0941321126175172,14.6226675,-0.736799612617517
246,"Finland",45,2,13.72,1.05254896428188,14.4409717899474,-0.720971789947413,15.37817619,-0.937204400052586
250,"France",45,2,12.16,0.977146645653445,11.8821032111459,0.277896788854115,11.77846232,0.103640891145886
268,"Georgia",45,2,12.75,0.877946003524607,11.1938115449387,1.55618845506126,12.13609065,-0.942279105061264
276,"Germany",45,2,13.65,0.995091286113501,13.5829960554493,0.0670039445507129,13.97644355,-0.393447494550713
288,"Ghana",45,2,5.35,0.391128159826324,2.09253565507083,3.25746434492917,2.14142945,-0.0488937949291688
300,"Greece",45,2,11.97,0.988941871397843,11.8376342006322,0.132365799367818,11.8142713,0.0233629006321827
348,"Hungary",45,2,12.4,0.991333392637557,12.2925340687057,0.107465931294296,12.71608407,-0.423550001294297
372,"Ireland",45,2,11.92,0.959178926535134,11.4334128042988,0.486587195701201,11.78232621,-0.348913405701202
376,"Israel",45,2,11.91,0.924492589176269,11.0107067370894,0.899293262910637,11.41366253,-0.402955792910637
380,"Italy",45,2,12.02,0.990069676573004,11.9006375124075,0.119362487592495,11.4539571,0.446680412407504
392,"Japan",45,2,13.85,1.0916474535437,15.1193172315802,-1.26931723158022,15.88735886,-0.76804162841978
398,"Kazakhstan",45,2,10.89,0.931900844065825,10.1484001918768,0.741599808123169,10.49642456,-0.348024368123168
40,"Austria",45,2,11.88,1.01858690274303,12.1008124045872,-0.22081240458721,12.17872067,-0.0779082654127894
404,"Kenya",45,2,7.37,0.667533262242794,4.91972014272939,2.45027985727061,4.224176004,0.695544138729389
410,"South Korea",45,2,12.83,0.987508534597767,12.6697344988894,0.160265501110649,12.89133081,-0.221596311110648
440,"Lithuania",45,2,14.04,0.947357269774374,13.3008960676322,0.739103932367794,14.22795599,-0.927059922367794
484,"Mexico",45,2,8.61,0.918155782753929,7.90532128951133,0.704678710488669,7.079393192,0.82592809751133
51,"Armenia",45,2,11,0.922317650677975,10.1454941574577,0.85450584254227,10.72073536,-0.575241202542271
528,"Netherlands",45,2,12.28,1.06687090236972,13.1011746811002,-0.821174681100192,13.08657326,0.0146014211001919
554,"New Zealand",45,2,13.52,1.05774475721197,14.3007091175059,-0.780709117505852,14.69737397,-0.396664852494148
56,"Belgium",45,2,11.94,1.0158821241491,12.1296325623403,-0.18963256234027,12.58018475,-0.450552187659731
578,"Norway",45,2,12.85,1.03543797841788,13.3053780226698,-0.455378022669763,13.72659908,-0.421221057330238
604,"Peru",45,2,9.35,0.774154517766996,7.23834474112142,2.11165525887858,6.528145762,0.710198979121415
616,"Poland",45,2,13.22,1.00241148623832,13.2518798480705,-0.0318798480705471,13.76118695,-0.509307101929453
643,"Russia",45,2,9.9,1.15373381794148,11.4219647976207,-1.52196479762066,10.52856792,0.893396877620656
68,"Bolivia",45,2,7.92,0.650549789224467,5.15235433065778,2.76764566934222,4.902585391,0.249768939657777
702,"Singapore",45,2,13.04,0.955982450614339,12.466011156011,0.573988843989023,12.30066218,0.165348976010977
703,"Slovakia",45,2,12.94,1.03021618178534,13.3309973923023,-0.390997392302298,13.50800922,-0.177011827697703
704,"Viet Nam",45,2,7.28,0.913991269287212,6.6538564404109,0.626143559589097,6.027897583,0.625958857410904
705,"Slovenia",45,2,12.02,0.973129425120286,11.6970156899458,0.322984310054167,11.79388099,-0.0968653000541675
724,"Spain",45,2,11.69,0.997394894037767,11.6595463113015,0.0304536886985058,11.32500594,0.334540371301493
752,"Sweden",45,2,12.97,1.0458201998966,13.5642879926589,-0.594287992658865,14.13037588,-0.566087887341135
792,"Turkey",45,2,7.58,0.996217868414805,7.55133144258422,0.0286685574157808,6.377540535,1.17379090758422
804,"Ukraine",45,2,10.73,0.938855953721768,10.0739243834346,0.656075616565435,11.05278622,-0.978861836565434
826,"United Kingdom",45,2,13.06,1.04084675639466,13.5934586385143,-0.53345863851426,13.72209774,-0.12863910148574
840,"USA",45,2,13.05,0.988029527623176,12.8937853354824,0.156214664517556,13.41875592,-0.524970584517556
124,"Canada",50,1,13.18,0.977683072825182,12.8858628998359,0.294137100164104,13.52979301,-0.643930110164105
152,"Chile",50,1,10.77,0.747821769959092,8.05404046245942,2.71595953754058,8.455853747,-0.401813284540584
170,"Colombia",50,1,7.26,0.553435473113564,4.01794153480448,3.24205846519552,6.269355716,-2.25141418119552
196,"Cyprus",50,1,12.62,1.0395561283624,13.1191983399335,-0.499198339933509,13.06549433,0.053704009933508
203,"Czechia",50,1,12.77,1.00951141985399,12.8914608315355,-0.121460831535472,13.00245543,-0.110994598464528
208,"Denmark",50,1,12.38,1.00252351084951,12.4112410643169,-0.0312410643169088,12.52174092,-0.11049985568309
218,"Ecuador",50,1,8.7,0.667653821610661,5.80858824801275,2.89141175198725,6.346784784,-0.538196535987252
233,"Estonia",50,1,13.16,0.992266489998669,13.0582270083825,0.101772991617523,13.52551518,-0.467288171617522
246,"Finland",50,1,13.03,1.04334629535363,13.5948022284578,-0.564802228457804,13.95061291,-0.355810681542197
250,"France",50,1,11.74,0.983196577251382,11.5427278169312,0.19727218306878,11.33069244,0.212035376931221
268,"Georgia",50,1,12.51,0.815686334396283,10.2042360432975,2.30576395670249,10.97346689,-0.769230846702493
276,"Germany",50,1,13.91,0.983747660004391,13.6839299506611,0.226070049338915,14.25071386,-0.566783909338914
288,"Ghana",50,1,7.71,0.56671063384528,4.36933898694711,3.34066101305289,5.125455023,-0.756116036052892
300,"Greece",50,1,11.41,0.978437374411484,11.163970442035,0.246029557964969,10.95583101,0.208139432035031
348,"Hungary",50,1,12.18,0.985854790575722,12.0077113492123,0.17228865078771,12.01765814,-0.00994679078771021
372,"Ireland",50,1,11.14,1.02647711642368,11.4349550769598,-0.294955076959834,11.34063442,0.0943206569598338
376,"Israel",50,1,11.23,0.915775240504257,10.2841559508628,0.945844049137198,10.41155696,-0.127401009137198
380,"Italy",50,1,11.13,1.0075420238711,11.2139427256853,-0.0839427256853487,10.57657983,0.637362895685349
392,"Japan",50,1,13.74,1.08466724077218,14.9033278882097,-1.1633278882097,15.61757279,-0.714244901790297
398,"Kazakhstan",50,1,10.59,0.923787029388881,9.78290464122825,0.807095358771754,9.967790622,-0.184885980771755
40,"Austria",50,1,12.39,1.00211496219459,12.416204381591,-0.026204381591004,12.63227475,-0.216070368408996
404,"Kenya",50,1,8.57,0.548065121961789,4.69691809521253,3.87308190478747,5.150633532,-0.453715436787465
410,"South Korea",50,1,12.84,0.994813782665685,12.7734089694274,0.066591030572603,12.83189886,-0.0584898905726039
440,"Lithuania",50,1,13.56,0.909127003163045,12.3277621628909,1.23223783710912,12.94803007,-0.620267907109115
484,"Mexico",50,1,8.72,0.897685138730727,7.82781440973194,0.892185590268062,7.044561605,0.783252804731938
51,"Armenia",50,1,10.81,0.901056917892174,9.7404252824144,1.0695747175856,10.61989482,-0.879469537585601
528,"Netherlands",50,1,12.28,1.07117611337435,13.1540426722371,-0.874042672237058,13.19786076,-0.0438180877629417
554,"New Zealand",50,1,13.25,1.06002369388819,14.0453139440185,-0.795313944018488,14.34468404,-0.299370095981512
56,"Belgium",50,1,11.68,1.04855567215113,12.2471302507252,-0.567130250725192,12.38351892,-0.136388669274808
578,"Norway",50,1,12.47,1.02993950316011,12.8433456044066,-0.373345604406595,13.24853549,-0.405189885593405
604,"Peru",50,1,9.79,0.758508228837107,7.42579556031528,2.36420443968472,6.797743226,0.628052334315281
616,"Poland",50,1,12.44,0.96258040313419,11.9745002149893,0.465499785010673,11.9981254,-0.0236251850106726
643,"Russia",50,1,9.84,1.11185555741962,10.9406586850091,-1.10065868500908,10.55345779,0.387200895009084
68,"Bolivia",50,1,8.55,0.50327822936433,4.30302886106502,4.24697113893498,5.646389124,-1.34336026293498
702,"Singapore",50,1,12.33,0.909889102435196,11.218932633026,1.11106736697403,11.21867426,0.000258373025967984
703,"Slovakia",50,1,12.74,1.03789382593297,13.222767342386,-0.482767342386014,13.12187644,0.100890902386015
704,"Viet Nam",50,1,7.94,0.930223441018907,7.38597412169012,0.55402587830988,6.880933856,0.50504026569012
705,"Slovenia",50,1,11.74,0.938262855828536,11.015205927427,0.724794072572987,11.04614512,-0.0309391925729869
724,"Spain",50,1,10.77,0.991533681176488,10.6788177462708,0.0911822537292206,10.26648634,0.412331406270779
752,"Sweden",50,1,12.46,1.03988401613548,12.9569548410481,-0.496954841048124,13.07488981,-0.117934968951875
792,"Turkey",50,1,8.71,0.952787720759777,8.29878104781766,0.411218952182338,7.469455943,0.829325104817663
804,"Ukraine",50,1,10.6,0.980404733174368,10.3922901716483,0.207709828351701,10.52422979,-0.131939618351701
826,"United Kingdom",50,1,12.85,1.0455221238941,13.4349592920391,-0.584959292039134,13.59175512,-0.156795827960867
840,"USA",50,1,12.71,0.999905865134354,12.7088035458576,0.00119645414235947,13.08852452,-0.379720974142359
124,"Canada",50,2,13.26,0.984061626490929,13.0486571672697,0.211342832730287,13.67844487,-0.629787702730287
152,"Chile",50,2,10.7,0.800805120272677,8.56861478691765,2.13138521308235,8.241429779,0.327185007917645
170,"Colombia",50,2,7.52,0.549753471189413,4.13414610334438,3.38585389665562,5.888974496,-1.75482839265562
196,"Cyprus",50,2,12.5,1.04237841422182,13.0297301777728,-0.529730177772755,13.23362187,-0.203891692227245
203,"Czechia",50,2,12.6,1.01696327714216,12.8137372919912,-0.213737291991205,12.993665,-0.179927708008796
208,"Denmark",50,2,12.64,1.00253390876791,12.6720286068264,-0.0320286068263584,13.04334002,-0.371311413173641
218,"Ecuador",50,2,8.47,0.782117783219124,6.62453762386598,1.84546237613402,6.06884283,0.555694793865976
233,"Estonia",50,2,14.08,0.982306751586283,13.8308790623349,0.249120937665134,14.76060608,-0.929727017665135
246,"Finland",50,2,13.61,1.0332907008951,14.0630864391823,-0.453086439182254,14.675053,-0.611966560817747
250,"France",50,2,11.6,1.00004621842829,11.6005361337681,-0.000536133768116898,11.62130102,-0.0207648862318841
268,"Georgia",50,2,12.63,0.871364112591149,11.0053287420262,1.62467125797379,11.95408458,-0.948755837973788
276,"Germany",50,2,13.53,0.969252472251811,13.113985949567,0.416014050433001,13.50550842,-0.391522470433001
288,"Ghana",50,2,5.4,0.383909907069415,2.07311349817484,3.32688650182516,1.821863708,0.25124979017484
300,"Greece",50,2,11.38,1.00296558504487,11.4137483578106,-0.0337483578105644,11.25365051,0.160097847810565
348,"Hungary",50,2,12.18,0.9837140760989,11.9816374468846,0.198362553115402,12.44019544,-0.458557993115402
372,"Ireland",50,2,11.46,0.99709334793786,11.4266897673679,0.0333102326321288,11.58124639,-0.154556622632128
376,"Israel",50,2,11.76,0.924217852030733,10.8688019398814,0.891198060118583,11.33340453,-0.464602590118583
380,"Italy",50,2,11.45,1.02574120523785,11.7447367999734,-0.294736799973437,11.19716836,0.547568439973437
392,"Japan",50,2,13.73,1.09079626219924,14.9766326799956,-1.24663267999562,15.81060745,-0.833974770004383
398,"Kazakhstan",50,2,10.8,0.930482115356074,10.0492068458456,0.750793154154398,10.58523502,-0.536028174154398
40,"Austria",50,2,11.52,1.01931426248221,11.742500303795,-0.222500303795032,11.83113967,-0.0886393662049691
404,"Kenya",50,2,6.48,0.395832484236855,2.56499449785482,3.91500550214518,3.206922231,-0.641927733145176
410,"South Korea",50,2,11.99,0.985125381618838,11.8116533256099,0.178346674390127,11.63686201,0.174791315609873
440,"Lithuania",50,2,14.08,0.963925557626079,13.5720718513752,0.50792814862481,14.57511169,-1.00303983862481
484,"Mexico",50,2,7.97,0.901625749525908,7.18595722372149,0.784042776278509,6.371208324,0.81474889972149
51,"Armenia",50,2,10.87,0.927637166572246,10.0834160006403,0.786583999359687,10.70577524,-0.622359239359687
528,"Netherlands",50,2,11.93,1.05658203094673,12.6050236291945,-0.67502362919452,12.62034561,-0.0153219808054796
554,"New Zealand",50,2,13.27,1.05912387908767,14.0545738754934,-0.784573875493432,14.55507182,-0.500497944506568
56,"Belgium",50,2,11.58,0.997414420791156,11.5500589927616,0.0299410072384116,11.77697911,-0.226920117238411
578,"Norway",50,2,12.53,1.02716723177765,12.8704054141739,-0.340405414173945,13.27913875,-0.408733335826055
604,"Peru",50,2,8.8,0.770916966807849,6.78406930790907,2.01593069209093,5.925055345,0.859013962909069
616,"Poland",50,2,12.94,0.980231443600152,12.684194880186,0.255805119814033,13.16112784,-0.476932959814034
643,"Russia",50,2,9.91,1.17639940286584,11.6581180824005,-1.74811808240046,10.6956115,0.962506582400456
68,"Bolivia",50,2,7.26,0.608194664054256,4.4154932610339,2.8445067389661,4.562849409,-0.147356147966103
702,"Singapore",50,2,11.73,0.917832892605544,10.766179830263,0.963820169736969,10.55895461,0.20722522026303
703,"Slovakia",50,2,12.75,1.03999449017162,13.2599297496882,-0.509929749688162,13.38681253,-0.126882780311838
704,"Viet Nam",50,2,7.11,0.916746634029837,6.51806856795214,0.591931432047861,6.23353854,0.284530027952139
705,"Slovenia",50,2,11.59,0.952725160848525,11.0420846142344,0.547915385765595,11.07323097,-0.0311463557655944
724,"Spain",50,2,11.01,0.966828207085128,10.6447785600073,0.365221439992739,10.35418454,0.29059402000726
752,"Sweden",50,2,12.72,1.03268356410656,13.1357349354355,-0.415734935435468,13.38573741,-0.250002474564532
792,"Turkey",50,2,6.79,0.991414094583243,6.73170170222022,0.0582982977797801,5.582864202,1.14883750022022
804,"Ukraine",50,2,10.78,1.0074172535889,10.8599579936884,-0.0799579936883728,11.53445481,-0.674496816311628
826,"United Kingdom",50,2,12.81,1.02641743991158,13.1484074052674,-0.338407405267379,13.28305536,-0.134647954732621
840,"USA",50,2,12.91,0.998553699520902,12.8913282608148,0.018671739185157,13.43230548,-0.540977219185157
124,"Canada",55,1,12.99,0.992800093862883,12.8964732192789,0.0935267807211435,13.52083718,-0.624363960721142
152,"Chile",55,1,10.46,0.823266078036717,8.61136317626407,1.84863682373594,8.310515816,0.300847360264065
170,"Colombia",55,1,6.94,0.546765537024243,3.79455282694825,3.14544717305175,5.300888357,-1.50633553005175
196,"Cyprus",55,1,12.22,1.03662418945303,12.667547595116,-0.447547595116049,12.58947887,0.078068725116049
203,"Czechia",55,1,12.74,1.01549218210937,12.9373704000733,-0.197370400073348,13.17916931,-0.241798909926652
208,"Denmark",55,1,12.29,0.998676359590151,12.273732459363,0.0162675406370472,12.44515372,-0.171421260637048
218,"Ecuador",55,1,8.18,0.811702730966228,6.63972833930375,1.54027166069625,6.000772815,0.638955524303747
233,"Estonia",55,1,13.25,0.992660157930962,13.1527470925852,0.0972529074147577,13.58929611,-0.436549017414757
246,"Finland",55,1,12.84,1.02163852097327,13.1178386092967,-0.277838609296724,13.37578718,-0.257948570703276
250,"France",55,1,11.4,0.983376093042051,11.2104874606794,0.189512539320615,10.90316058,0.307326880679385
268,"Georgia",55,1,12.49,0.787827665827182,9.8399675461815,2.6500324538185,11.24119618,-1.4012286338185
276,"Germany",55,1,13.95,0.996105097768081,13.8956661138647,0.0543338861352662,14.64700949,-0.751343376135267
288,"Ghana",55,1,7.85,0.47461854920167,3.72575561123311,4.12424438876689,4.581392888,-0.85563727676689
300,"Greece",55,1,11.08,1.0006246726145,11.0869213725687,-0.00692137256870673,10.76833645,0.318584922568707
348,"Hungary",55,1,12.08,0.951504356239754,11.4941726233762,0.58582737662377,11.64970916,-0.155536536623771
372,"Ireland",55,1,10.73,1.0279585246399,11.0299949693862,-0.299994969386159,10.6764915,0.35350346938616
376,"Israel",55,1,11.21,0.894146211148052,10.0233790269697,1.18662097303033,10.01485676,0.00852226696966873
380,"Italy",55,1,10.99,0.986325966872658,10.8397223759305,0.150277624069494,10.13384963,0.705872745930506
392,"Japan",55,1,13.6,1.07708368385083,14.6483381003713,-1.04833810037128,15.26957717,-0.62123906962872
398,"Kazakhstan",55,1,10.54,0.938886143805701,9.89585995571209,0.644140044287907,10.26709032,-0.371230364287907
40,"Austria",55,1,12.18,0.966128372822405,11.7674435809769,0.412556419023103,12.09202954,-0.324585959023103
404,"Kenya",55,1,7.77,0.657998953462731,5.11265186840542,2.65734813159458,5.11733484,-0.00468297159458242
410,"South Korea",55,1,12.07,1.02027448782498,12.3147130680475,-0.24471306804749,12.12437767,0.190335398047491
440,"Lithuania",55,1,13.61,0.943108002376628,12.8356999123459,0.774300087654096,13.642489,-0.806789087654096
484,"Mexico",55,1,8.15,0.908651763492218,7.40551187246157,0.744488127538426,6.621299328,0.784212544461575
51,"Armenia",55,1,10.83,0.919123301577375,9.95410535608297,0.875894643917029,10.42445281,-0.470347453917029
528,"Netherlands",55,1,12.22,1.04341969946814,12.7505887275007,-0.530588727500707,12.64316126,0.107427467500708
554,"New Zealand",55,1,13.02,1.05401775295352,13.7233111434548,-0.703311143454831,14.15109731,-0.42778616654517
56,"Belgium",55,1,11.24,1.01534706267499,11.4125009844669,-0.172500984466888,11.38410245,0.0283985344668878
578,"Norway",55,1,12.5,1.01499879029535,12.6874848786919,-0.187484878691864,13.18045348,-0.492968601308137
604,"Peru",55,1,9.48,0.76506880349732,7.25285225715459,2.22714774284541,6.705311028,0.547541229154594
616,"Poland",55,1,12.29,0.959214459117176,11.7887457025501,0.501254297449909,11.85512125,-0.0663755474499101
643,"Russia",55,1,9.77,1.14588497961229,11.1952962508121,-1.42529625081211,10.59729758,0.597998670812112
68,"Bolivia",55,1,8.23,0.463540210705668,3.81493593410765,4.41506406589236,4.547125497,-0.732189562892354
702,"Singapore",55,1,11.4,0.913707806562297,10.4162689948102,0.983731005189817,9.966393793,0.449875201810183
703,"Slovakia",55,1,12.7,1.02596150882642,13.0297111620955,-0.329711162095496,13.0336804,-0.00396923790450465
704,"Viet Nam",55,1,7.82,0.936040226366775,7.31983457018818,0.50016542981182,7.256226789,0.0636077811881801
705,"Slovenia",55,1,11.45,0.911729037601912,10.4392974805419,1.0107025194581,10.28720396,0.152093520541898
724,"Spain",55,1,10.4,0.970940229769747,10.0977783896054,0.302221610394636,9.429091379,0.668687010605364
752,"Sweden",55,1,12.27,1.05558012196446,12.9519680965039,-0.681968096503883,13.25460761,-0.302639513496118
792,"Turkey",55,1,8.21,0.956907318573393,7.85620908548755,0.353790914512447,6.983050634,0.873158451487554
804,"Ukraine",55,1,10.6,0.903528925070818,9.57740660575067,1.02259339424933,11.44427364,-1.86686703424933
826,"United Kingdom",55,1,12.8,1.04335155249361,13.3548998719182,-0.554899871918174,13.24274378,0.112156091918175
840,"USA",55,1,12.73,0.998552739350716,12.7115763719346,0.0184236280653884,13.22175155,-0.510175178065388
124,"Canada",55,2,13,0.989620962925442,12.8650725180308,0.134927481969248,13.59650005,-0.731427531969247
152,"Chile",55,2,10.28,0.810027561804991,8.3270833353553,1.95291666464469,8.001078021,0.326005314355305
170,"Colombia",55,2,6.98,0.769476568135449,5.37094644558544,1.60905355441456,5.699009821,-0.328063375414563
196,"Cyprus",55,2,11.96,1.06213678884838,12.7031559946267,-0.743155994626656,12.78467014,-0.0815141453733421
203,"Czechia",55,2,12.3,1.05338274136107,12.9566077187412,-0.656607718741203,13.04282621,-0.086218491258796
208,"Denmark",55,2,12.41,0.995753469826034,12.3573005605411,0.0526994394589178,12.75150887,-0.394208309458918
218,"Ecuador",55,2,7.69,0.81053763561665,6.23303441789204,1.45696558210796,5.721937297,0.511097120892036
233,"Estonia",55,2,14.04,0.976135063866977,13.7049362966924,0.335063703307636,14.80270944,-1.09777314330764
