"country","year","iso","cc","hlo_mean","edu_exp_","tp_","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","region","fit1","lwr1","upr1","fit2","lwr2","upr2","fit3","lwr3","upr3","fit4","lwr4","upr4","fit5","lwr5","upr5","hlo"
"Australia",2015,36,"Australia",509.22,0.0529179,14.6781,0,0,0,0,0,0,0,0,0,1,"Australia and New Zealand",498.608211649389,474.907859059335,522.308564239443,515.351444347087,493.168507118683,537.534381575492,474.841944227293,459.280470655966,490.40341779862,488.546220030788,466.161803626268,510.930636435309,480.980795384206,459.962461175033,501.999129593379,509.22
"Austria",1970,40,"Austria",NA,0.0441021,21.2189,1,0,0,0,0,0,0,0,0,0,"Western Europe",477.869559975672,449.333601097321,506.405518854022,470.114700418369,435.566501477426,504.662899359312,471.22341760625,434.776714810293,507.670120402207,494.701543000288,462.260754595764,527.142331404812,484.110980782058,470.351565141038,497.870396423078,454.10501
"Austria",1975,40,"Austria",NA,0.0510352,18.19366,0,1,0,0,0,0,0,0,0,0,"Western Europe",482.46051462977,455.137223535693,509.783805723846,474.234232532249,440.074950724054,508.393514340445,479.672480108552,444.541593739528,514.803366477577,502.256381078447,470.278315922911,534.234446233983,493.577626070815,479.957331949964,507.197920191665,440.37332
"Austria",1980,40,"Austria",NA,0.052676,14.08477,0,0,1,0,0,0,0,0,0,0,"Western Europe",486.990506258318,459.489098210226,514.49191430641,472.07292989101,437.63412933219,506.51173044983,481.185932364528,445.778070791662,516.593793937394,513.692011259161,482.167813396965,545.216209121357,504.864014305458,491.339895225177,518.388133385739,404.12332
"Austria",1985,40,"Austria",NA,0.0527644,10.85298,0,0,0,1,0,0,0,0,0,0,"Western Europe",505.327741815307,479.997036097543,530.65844753307,484.09065234428,450.449586022072,517.731718666488,521.306377884406,489.676889058686,552.935866710126,522.86814606322,491.441894208381,554.294397918059,513.498248595783,499.736438903052,527.260058288514,478.0975
"Austria",1990,40,"Austria",NA,0.0385249,11.16964,0,0,0,0,1,0,0,0,0,0,"Western Europe",487.767757268893,467.059863646648,508.475650891138,476.059793705387,444.639300114099,507.480287296675,488.639581303773,464.881949294303,512.397213313243,524.118790486875,492.780991475297,555.456589498453,509.776633735479,496.292551842324,523.260715628635,491.944
"Austria",1995,40,"Austria",529.96,0.045426,12.39338,0,0,0,0,0,1,0,0,0,0,"Western Europe",518.278338414579,500.442294553247,536.114382275912,510.995994058233,481.216536494782,540.775451621685,495.009864409916,476.14340794186,513.876320877973,519.596627463332,488.315206624704,550.878048301961,507.908480908851,494.668277348378,521.148684469324,529.96
"Austria",2000,40,"Austria",529.67,0.0547014,13.1945,0,0,0,0,0,0,1,0,0,0,"Western Europe",503.899479498169,486.825074658869,520.973884337468,512.112665007289,482.363657259407,541.861672755171,480.003619204795,463.249808405798,496.757430003792,515.917502460558,484.36516781105,547.469837110065,507.646859705529,493.913136845358,521.380582565701,529.67
"Austria",2005,40,"Austria",516.5,0.0439696,11.89925,0,0,0,0,0,0,0,1,0,0,"Western Europe",511.909925804479,495.928732819082,527.891118789876,522.751121053267,493.485726252192,552.016515854341,480.101514505334,465.844149246709,494.358879763958,521.221677549494,489.951439275183,552.491915823805,508.931602640633,495.65580191919,522.207403362075,516.5
"Austria",2010,40,"Austria",512.93,0.045671,10.83383,0,0,0,0,0,0,0,0,1,0,"Western Europe",516.566177484258,500.399522263588,532.732832704928,526.435860855277,497.090021783112,555.781699927442,483.260762623361,468.872173573782,497.64935167294,523.99414632609,492.709962297527,555.278330354653,512.115950382754,498.680723086537,525.551177678971,512.93
"Austria",2015,40,"Austria",519.54,0.0300341,10.30147,0,0,0,0,0,0,0,0,0,1,"Western Europe",523.498719686216,506.511417915846,540.486021456587,536.304359025944,506.565801966687,566.042916085201,493.957078211423,478.074252362087,509.839904060758,527.870046200537,496.156638013733,559.583454387341,510.375562092635,496.0652232061,524.685900979169,519.54
"Azerbaijan",1970,31,"Azerbaijan",NA,0.0299166,27.5038,1,0,0,0,0,0,0,0,0,0,"Western Asia",381.591063766243,351.949411229032,411.232716303454,420.822141912346,370.903289369955,470.740994454737,441.532193930217,405.261049863054,477.803337997381,433.2698949215,381.762819827158,484.776970015842,390.693270050092,374.845610792729,406.540929307456,451.32297
"Azerbaijan",1975,31,"Azerbaijan",NA,0.0352167,23.22307,0,1,0,0,0,0,0,0,0,0,"Western Asia",388.568242150571,359.85171221854,417.284772082602,425.7027886019,376.395574374446,475.010002829353,455.699636770242,420.655597261364,490.743676279119,444.641362910754,393.946134755793,495.336591065714,403.177236260096,388.820120315643,417.534352204548,456.27927
"Azerbaijan",1980,31,"Azerbaijan",NA,0.0421083,21.61777,0,0,1,0,0,0,0,0,0,0,"Western Asia",388.793454120203,359.889627631995,417.69728060841,421.663003329241,371.875042448959,471.450964209522,445.905014755998,411.002987516971,480.807041995026,448.164917325654,397.485202978894,498.844631672414,408.84975144128,394.722999444342,422.976503438219,440.90372
"Azerbaijan",1985,31,"Azerbaijan",NA,0.0390924,22.12853,0,0,0,1,0,0,0,0,0,0,"Western Asia",398.204235079435,371.772515585625,424.635954573245,432.853829408809,383.907175462909,481.80048335471,468.59941918659,437.818365337253,499.380473035927,447.168177911264,396.533619553575,497.802736268953,406.878579821855,392.752959197395,421.004200446315,462.42068
"Azerbaijan",1990,31,"Azerbaijan",NA,0.0605797,19.5086,0,0,0,0,1,0,0,0,0,0,"Western Asia",395.220314462021,372.754091552601,417.686537371442,419.450379048386,370.432134237463,468.468623859308,451.192164285369,426.940352206685,475.443976364052,451.371934159156,399.743891021406,502.999977296907,418.205565328482,402.313898066264,434.0972325907,415.59
"Azerbaijan",1995,31,"Azerbaijan",NA,0.0361052,19.4427,0,0,0,0,0,1,0,0,0,0,"Western Asia",421.427277141029,403.171351430878,439.68320285118,460.53996933837,413.610731298304,507.469207378437,462.021350121734,444.057981096464,479.984719147003,455.256501697545,405.148766148569,505.364237246521,413.435731220701,399.941347562226,426.930114879175,446.97665
"Azerbaijan",2000,31,"Azerbaijan",NA,0.0282856,16.30478,0,0,0,0,0,0,1,0,0,0,"Western Asia",411.812195889028,394.630335020675,428.994056757381,466.209918691248,419.9014701253,512.518367257196,464.385846012665,447.740249471486,481.031442553845,465.360323747873,415.741047072064,514.979600423682,420.221736097283,406.767000290602,433.676471903964,464.11499
"Azerbaijan",2005,31,"Azerbaijan",503.38,0.0274893,11.98787,0,0,0,0,0,0,0,1,0,0,"Western Asia",428.719417621711,412.938953734609,444.499881508813,476.172268269811,430.678541654017,521.665994885606,478.907152841109,462.794286731745,495.020018950473,477.755606774573,428.310986055581,527.200227493565,431.570270845103,417.877138192522,445.263403497684,503.38
"Azerbaijan",2010,31,"Azerbaijan",453.14,0.0247181,11.78032,0,0,0,0,0,0,0,0,1,0,"Western Asia",430.474107660432,414.50778067425,446.440434646613,480.347731730186,434.854005114391,525.84145834598,477.892790592247,461.499727186181,494.285853998313,478.764393225427,429.319772506435,528.209013944419,431.563653101987,417.564060148431,445.563246055542,453.14
"Azerbaijan",2015,31,"Azerbaijan",NA,0.027763,14.96797,0,0,0,0,0,0,0,0,0,1,"Western Asia",433.484876817664,417.249713656114,449.720039979215,485.457197425306,439.056931628375,531.857463222237,472.305160879006,456.571586259771,488.038735498241,469.240444431909,419.711201887116,518.769686976702,423.680243848205,410.202428084631,437.158059611779,443.18668
"Bahamas",1970,44,"Bahamas",NA,0.0431306,44.15203,1,0,0,0,0,0,0,0,0,0,"Caribbean",332.052156072508,287.776780485778,376.327531659238,NA,NA,NA,365.302355266601,327.196794660387,403.407915872815,NA,NA,NA,NA,NA,NA,357.89798
"Bahamas",1975,44,"Bahamas",NA,0.0529002,24.58798,0,1,0,0,0,0,0,0,0,0,"Caribbean",373.615234089751,331.965973442434,415.264494737067,NA,NA,NA,450.240853521108,415.090792622758,485.390914419457,NA,NA,NA,NA,NA,NA,351.28867
"Bahamas",1980,44,"Bahamas",NA,0.0377674,24.22698,0,0,1,0,0,0,0,0,0,0,"Caribbean",366.098006932246,324.28740356586,407.908610298633,NA,NA,NA,433.652314491762,398.723460466513,468.581168517012,NA,NA,NA,NA,NA,NA,349.94931
"Bahamas",1985,44,"Bahamas",NA,0.0338099,19.83745,0,0,0,1,0,0,0,0,0,0,"Caribbean",386.057955680246,345.793434302756,426.322477057737,NA,NA,NA,478.924893770474,448.056802807734,509.792984733214,NA,NA,NA,NA,NA,NA,351.76135
"Bahamas",1990,44,"Bahamas",NA,0.0410541,21.08982,0,0,0,0,1,0,0,0,0,0,"Caribbean",371.329107140735,334.141709835156,408.516504446315,NA,NA,NA,442.961857230858,419.870033790284,466.053680671432,NA,NA,NA,NA,NA,NA,334.29367
"Bahamas",1995,44,"Bahamas",NA,0.0411683,18.18999,0,0,0,0,0,1,0,0,0,0,"Caribbean",409.353321962175,374.893992418927,443.812651505424,NA,NA,NA,468.045943235359,450.0949342693,485.996952201419,NA,NA,NA,NA,NA,NA,424.97501
"Bahamas",2000,44,"Bahamas",NA,0.0223284,16.80458,0,0,0,0,0,0,1,0,0,0,"Caribbean",393.382378966055,357.354794015621,429.409963916488,NA,NA,NA,461.794591622011,444.235216058004,479.353967186018,NA,NA,NA,NA,NA,NA,393.00339
"Bahamas",2005,44,"Bahamas",NA,0.0417621,14.8765,0,0,0,0,0,0,0,1,0,0,"Caribbean",409.643855013596,375.604913455532,443.682796571661,NA,NA,NA,466.251343214869,452.593310941967,479.909375487771,NA,NA,NA,NA,NA,NA,419.245
"Bahamas",2010,44,"Bahamas",NA,0.0495082,17.80162,0,0,0,0,0,0,0,0,1,0,"Caribbean",406.909858365221,372.655780766342,441.1639359641,NA,NA,NA,451.275581122921,437.243422876159,465.307739369683,NA,NA,NA,NA,NA,NA,435.06
"Bahamas",2015,44,"Bahamas",NA,0.0426422,19.83954,0,0,0,0,0,0,0,0,0,1,"Caribbean",410.191773020468,376.406906314488,443.976639726447,NA,NA,NA,450.523657665398,435.481212074512,465.566103256285,NA,NA,NA,NA,NA,NA,390.91666
"Bahrain",1970,48,"Bahrain",NA,0.0299166,22.74675,1,0,0,0,0,0,0,0,0,0,"Western Asia",392.039773107398,362.524420644355,421.555125570441,365.147038373845,323.086213519546,407.207863228143,463.493940607289,427.168077399451,499.819803815127,394.844973578034,353.344679136063,436.345268020005,403.37618249858,389.046068380546,417.706296616614,451.32297
"Bahrain",1975,48,"Bahrain",NA,0.0352167,21.74945,0,1,0,0,0,0,0,0,0,0,"Western Asia",391.805001709397,363.097986194388,420.512017224406,368.809627633222,327.159819915897,410.459435350547,462.502859174519,427.426111868404,497.579606480633,396.880116179852,355.366116205013,438.394116154691,407.106098357896,393.136494677819,421.075702037973,456.27927
"Bahrain",1980,48,"Bahrain",NA,0.0421083,18.91712,0,0,1,0,0,0,0,0,0,0,"Western Asia",394.725346129366,365.91435571078,423.536336547952,365.225034951405,323.091969125927,407.358100776883,458.373034045986,423.420225410718,493.325842681253,403.892690107928,362.456784939535,445.328595276321,416.05003470591,402.48749854002,429.612570871801,440.90372
"Bahrain",1985,48,"Bahrain",NA,0.0390924,20.46079,0,0,0,1,0,0,0,0,0,0,"Western Asia",401.867373057093,375.514941544889,428.219804569296,376.032681337725,334.938152405802,417.127210269649,476.298830250846,445.519169412392,507.078491089299,399.95890502607,358.471477787543,441.446332264596,411.324991023512,397.592520630237,425.057461416787,462.42068
"Bahrain",1990,48,"Bahrain",NA,0.0547136,21.14131,0,0,0,0,1,0,0,0,0,0,"Western Asia",390.299894594122,368.358111738164,412.241677450081,362.465873481222,321.393228013309,403.538518949134,443.374974934093,419.696282883261,467.053666984925,395.664088740482,352.797204849872,438.530972631093,412.66719305267,397.368935253646,427.965450851694,415.59
"Bahrain",1995,48,"Bahrain",NA,0.0378644,20.45503,0,0,0,0,0,1,0,0,0,0,"Western Asia",419.60385038704,401.24432584448,437.963374929601,402.406402712743,363.362650951827,441.450154473658,457.431573127149,439.632613664671,475.230532589627,400.160788342414,358.742840639047,441.578736045782,411.092207483934,397.389854277435,424.794560690432,446.97665
"Bahrain",2000,48,"Bahrain",NA,0.0409657,18.63958,0,0,0,0,0,0,1,0,0,0,"Western Asia",409.567926719341,392.444520820639,426.691332618043,405.610467816405,366.762562715815,444.458372916994,454.211001757936,439.049823226858,469.372180289013,404.854470178773,363.529086996749,446.179853360797,416.559108578057,403.093236796596,430.024980359518,464.11499
"Bahrain",2005,48,"Bahrain",400.18,0.0179896,14.87639,0,0,0,0,0,0,0,1,0,0,"Western Asia",420.214201183611,403.599279637143,436.82912273008,419.379110449818,381.97100005161,456.787220848026,465.119169658892,447.568949751499,482.669389566285,419.0258081362,378.59084712704,459.460769145361,421.949509114099,407.305887770891,436.593130457308,400.18
"Bahrain",2010,48,"Bahrain",419.25,0.0252988,11.85102,0,0,0,0,0,0,0,0,1,0,"Western Asia",430.450895562642,414.54956119925,446.352229926034,422.776640338547,385.386493866931,460.166786810164,477.594060219665,461.329968856153,493.858151583176,426.524201198969,386.13642228029,466.911980117649,431.492499063286,417.565617222746,445.419380903826,419.25
"Bahrain",2015,48,"Bahrain",452.36,0.0249764,11.9681,0,0,0,0,0,0,0,0,0,1,"Western Asia",439.440193519592,423.07487407193,455.805512967255,429.634249211635,392.200350114445,467.068148308824,486.021808894567,469.596873035125,502.446744754008,426.239990664833,385.856367083944,466.623614245722,431.11520162336,417.167666334401,445.062736912318,452.36
"Bangladesh",1970,50,"Bangladesh",NA,0.0152207,47.6137,1,0,0,0,0,0,0,0,0,0,"Southern Asia",315.415720355558,279.315520158042,351.515920553075,NA,NA,NA,347.991140225079,309.37442152317,386.607858926988,NA,NA,NA,NA,NA,NA,353.09
"Bangladesh",1975,50,"Bangladesh",NA,0.0113093,47.25004,0,1,0,0,0,0,0,0,0,0,"Southern Asia",311.694054965963,275.355806305674,348.032303626252,NA,NA,NA,343.635852135157,304.999303603355,382.272400666958,NA,NA,NA,NA,NA,NA,362.39001
"Bangladesh",1980,50,"Bangladesh",NA,0.0069365,51.79623,0,0,1,0,0,0,0,0,0,0,"Southern Asia",295.845665539088,257.393455159591,334.297875918586,NA,NA,NA,304.905097658329,264.965790022646,344.844405294013,NA,NA,NA,NA,NA,NA,372
"Bangladesh",1985,50,"Bangladesh",NA,0.013761,52.22845,0,0,0,1,0,0,0,0,0,0,"Southern Asia",307.667122089915,271.198365446815,344.135878733016,NA,NA,NA,328.430958301067,292.495922788844,364.36599381329,NA,NA,NA,NA,NA,NA,381.91
"Bangladesh",1990,50,"Bangladesh",NA,0.0156729,63.00499,0,0,0,0,1,0,0,0,0,0,"Southern Asia",270.80592322462,232.063169564801,309.548676884439,NA,NA,NA,248.243871958673,214.403077043374,282.084666873972,NA,NA,NA,NA,NA,NA,392.14001
"Bangladesh",1995,50,"Bangladesh",NA,0.0204265,33.42068,0,0,0,0,0,1,0,0,0,0,"Southern Asia",368.496966925826,340.227007739254,396.766926112398,NA,NA,NA,396.742541804118,377.167990811792,416.317092796444,NA,NA,NA,NA,NA,NA,402.70999
"Bangladesh",2000,50,"Bangladesh",NA,0.0206474,31.86219,0,0,0,0,0,0,1,0,0,0,"Southern Asia",357.241501747615,330.610756086102,383.872247409129,NA,NA,NA,392.198428431487,375.421120041048,408.975736821926,NA,NA,NA,NA,NA,NA,313.36749
"Bangladesh",2005,50,"Bangladesh",NA,0.0208187,45.7642,0,0,0,0,0,0,0,1,0,0,"Southern Asia",334.351521226217,303.89452292732,364.808519525114,NA,NA,NA,322.65503303803,303.51894518718,341.791120888879,NA,NA,NA,NA,NA,NA,401.54001
"Bangladesh",2010,50,"Bangladesh",NA,0.0079899,42.97476,0,0,0,0,0,0,0,0,1,0,"Southern Asia",339.489684339629,308.513414297306,370.465954381952,NA,NA,NA,333.081202393607,310.611400386123,355.551004401092,NA,NA,NA,NA,NA,NA,398.14999
"Bangladesh",2015,50,"Bangladesh",NA,0.0199804,30.05457,0,0,0,0,0,0,0,0,0,1,"Southern Asia",379.915458617234,352.115231459733,407.715685774735,NA,NA,NA,402.284439163966,384.106784421976,420.462093905957,NA,NA,NA,NA,NA,NA,433.92001
"Barbados",1970,52,"Barbados",NA,0.0431306,31.97295,1,0,0,0,0,0,0,0,0,0,"Caribbean",358.80311874111,316.396841585214,401.209395897006,NA,NA,NA,421.529191166958,384.899802782319,458.158579551596,NA,NA,NA,NA,NA,NA,357.89798
"Barbados",1975,52,"Barbados",NA,0.0355582,27.68085,0,1,0,0,0,0,0,0,0,0,"Caribbean",362.87746532827,320.979390929361,404.775539727178,NA,NA,NA,435.135793322889,400.076089339734,470.195497306044,NA,NA,NA,NA,NA,NA,351.28867
"Barbados",1980,52,"Barbados",NA,0.0377674,21.90042,0,0,1,0,0,0,0,0,0,0,"Caribbean",371.208222129639,329.426558459723,412.989885799555,NA,NA,NA,444.393282391828,409.467801708114,479.318763075542,NA,NA,NA,NA,NA,NA,349.94931
"Barbados",1985,52,"Barbados",NA,0.0338099,19.80589,0,0,0,1,0,0,0,0,0,0,"Caribbean",386.127276218564,345.861441617203,426.393110819926,NA,NA,NA,479.07059598616,448.201761310119,509.9394306622,NA,NA,NA,NA,NA,NA,351.76135
"Barbados",1990,52,"Barbados",NA,0.0660199,17.48415,0,0,0,0,1,0,0,0,0,0,"Caribbean",384.927231790788,347.300292984107,422.554170597468,NA,NA,NA,460.797596580486,435.832683565417,485.762509595556,NA,NA,NA,NA,NA,NA,334.29367
"Barbados",1995,52,"Barbados",NA,0.0425458,17.77204,0,0,0,0,0,1,0,0,0,0,"Caribbean",410.584643486626,376.13486745264,445.034419520612,NA,NA,NA,470.041115266695,452.044846819322,488.037383714069,NA,NA,NA,NA,NA,NA,424.97501
"Barbados",2000,52,"Barbados",NA,0.0566908,16.41622,0,0,0,0,0,0,1,0,0,0,"Caribbean",402.051008513217,366.988633618438,437.113383407996,NA,NA,NA,465.224778216651,448.748097833908,481.701458599394,NA,NA,NA,NA,NA,NA,393.00339
"Barbados",2005,52,"Barbados",NA,0.0521811,14.3217,0,0,0,0,0,0,0,1,0,0,"Caribbean",413.232221149714,379.319409782609,447.14503251682,NA,NA,NA,469.309104734352,455.346823243361,483.271386225343,NA,NA,NA,NA,NA,NA,419.245
"Barbados",2010,52,"Barbados",NA,0.0447198,12.93647,0,0,0,0,0,0,0,0,1,0,"Caribbean",416.506900892744,382.130953292721,450.882848492766,NA,NA,NA,473.508238703983,459.419912444912,487.596564963055,NA,NA,NA,NA,NA,NA,435.06
"Barbados",2015,52,"Barbados",NA,0.0487462,13.71018,0,0,0,0,0,0,0,0,0,1,"Caribbean",425.043051427233,391.425282249609,458.660820604857,NA,NA,NA,479.111747066207,463.99029010528,494.233204027135,NA,NA,NA,NA,NA,NA,390.91666
"Belarus",1970,112,"Belarus",NA,0.0457293,27.02714,1,0,0,0,0,0,0,0,0,0,"Eastern Europe",457.949592257918,427.664662659495,488.234521856341,NA,NA,NA,444.486200636762,407.966920344801,481.005480928722,NA,NA,NA,NA,NA,NA,483.32001
"Belarus",1975,112,"Belarus",NA,0.0405121,27.981,0,1,0,0,0,0,0,0,0,0,"Eastern Europe",451.037036307518,421.547377048926,480.52669556611,NA,NA,NA,433.986135803408,399.001871332677,468.970400274139,NA,NA,NA,NA,NA,NA,491.03
"Belarus",1980,112,"Belarus",NA,0.0352948,28.02464,0,0,1,0,0,0,0,0,0,0,"Eastern Europe",444.886276442717,414.931973041707,474.840579843727,NA,NA,NA,416.001946951931,380.92537611067,451.078517793191,NA,NA,NA,NA,NA,NA,518.96002
"Belarus",1985,112,"Belarus",NA,0.041255,26.39354,0,0,0,1,0,0,0,0,0,0,"Eastern Europe",461.043167837678,433.621556991444,488.464778683911,NA,NA,NA,449.012301311777,418.058895147494,479.96570747606,NA,NA,NA,NA,NA,NA,542.37
