"country","year","iso","cc","hlo_mean","edu_exp_","tp_","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","region","fit1","lwr1","upr1","fit2","lwr2","upr2","fit3","lwr3","upr3","fit4","lwr4","upr4"
"Sao Tome and Principe",2010,678,"Sao Tome and Principe",NA,0.0641987,30.63719,0,0,0,0,0,0,0,0,1,0,"Middle Africa",382.542846380415,334.784925293088,430.300767467742,NA,NA,NA,391.035039337483,372.083315462093,409.986763212872,NA,NA,NA
"Sao Tome and Principe",2015,678,"Sao Tome and Principe",NA,0.0394819,34.02835,0,0,0,0,0,0,0,0,0,1,"Middle Africa",374.887968971716,328.7980627919,420.977875151532,NA,NA,NA,377.667601882005,358.989823234895,396.345380529115,NA,NA,NA
"Saudi Arabia",1970,682,"Saudi Arabia",NA,0.0299166,27.5038,1,0,0,0,0,0,0,0,0,0,"Western Asia",385.237800665132,353.010378081294,417.46522324897,311.295701846502,266.623950976158,355.967452716847,446.392073388196,407.766331910883,485.01781486551,325.028681780519,280.088443693939,369.9689198671
"Saudi Arabia",1975,682,"Saudi Arabia",NA,0.0352167,18.74671,0,1,0,0,0,0,0,0,0,0,"Western Asia",400.942598217586,369.730494188133,432.154702247038,317.158932087805,273.335749194014,360.982114981596,481.368578090267,444.189020886646,518.548135293889,348.557912059576,305.983488350065,391.132335769088
"Saudi Arabia",1980,682,"Saudi Arabia",NA,0.0503009,21.61777,0,0,1,0,0,0,0,0,0,0,"Western Asia",395.730164655899,363.958067380656,427.502261931142,307.481444190125,263.03846228983,351.92442609042,451.97955578025,414.811181121419,489.147930439081,338.387052698662,294.980424570771,381.793680826554
"Saudi Arabia",1985,682,"Saudi Arabia",NA,0.0625535,22.12853,0,0,0,1,0,0,0,0,0,0,"Western Asia",409.841670077205,379.222930243572,440.460409910839,318.834925510645,274.643866347275,363.025984674016,468.401628756217,434.023171107854,502.780086404581,335.180182976296,290.853523510798,379.506842441795
"Saudi Arabia",1990,682,"Saudi Arabia",NA,0.058168,20.40946,0,0,0,0,1,0,0,0,0,0,"Western Asia",392.380417378898,368.784240210533,415.976594547262,304.293666689387,262.205435545676,346.381897833098,438.605637240199,413.598054187744,463.613220292655,340.591520616167,297.028652041958,384.154389190376
"Saudi Arabia",1995,682,"Saudi Arabia",NA,0.0607338,20.21234,0,0,0,0,0,1,0,0,0,0,"Western Asia",430.020267855156,408.646482117599,451.394053592714,344.050365959675,302.740754351841,385.35997756751,458.629696047717,438.797324612052,478.462067483382,340.763870706917,297.057254717246,384.470486696588
"Saudi Arabia",2000,682,"Saudi Arabia",NA,0.0692963,18.63958,0,0,0,0,0,0,1,0,0,0,"Western Asia",421.242068845348,399.674848257263,442.809289433434,344.81895330998,303.204100079777,386.433806540182,452.613673288538,433.574303113079,471.653043463997,343.878228027607,299.723203687907,388.033252367307
"Saudi Arabia",2005,682,"Saudi Arabia",337.37,0.0548663,11.18666,0,0,0,0,0,0,0,1,0,0,"Western Asia",440.480834834781,423.521411375348,457.440258294214,360.204245432115,321.030609874842,399.377880989388,484.307085902442,469.099170072989,499.515001731896,366.669430575338,324.415484786349,408.923376364328
"Saudi Arabia",2010,682,"Saudi Arabia",391.22,0.0348051,10.87089,0,0,0,0,0,0,0,0,1,0,"Western Asia",437.154731750025,421.07052919464,453.238934305409,368.335980396836,329.358082418892,407.313878374781,481.52824114583,466.056230095952,497.000252195708,370.475522121851,328.475895616336,412.475148627365
"Saudi Arabia",2015,682,"Saudi Arabia",375.6,0.0338053,12.15959,0,0,0,0,0,0,0,0,0,1,"Western Asia",441.783285230476,425.166168116508,458.400402344444,375.649774171051,336.638889840556,414.660658501546,480.806262156392,465.184131837784,496.428392475,367.045047302814,325.027858095312,409.062236510316
"Senegal",1970,686,"Senegal",NA,0.0276738,44.01871,1,0,0,0,0,0,0,0,0,0,"Western Africa",268.171610692697,230.78979587914,305.553425506254,239.181355831388,193.067970454337,285.294741208439,367.768906607294,327.752768757145,407.785044457444,288.003328575197,245.938149370259,330.068507780135
"Senegal",1975,686,"Senegal",NA,0.0446975,42.25605,0,1,0,0,0,0,0,0,0,0,"Western Africa",273.038872339288,236.296906385119,309.780838293457,239.97332559397,194.084484828855,285.862166359085,370.872609537603,332.299770536113,409.445448539094,290.409032001429,247.971573265121,332.846490737738
"Senegal",1980,686,"Senegal",NA,0.0380244,43.22386,0,0,1,0,0,0,0,0,0,0,"Western Africa",264.62355899106,229.469166978052,299.777951004069,235.866469192485,190.867777459444,280.865160925526,348.067542659142,309.311359395782,386.823725922503,288.69764345539,246.553761460238,330.841525450543
"Senegal",1985,686,"Senegal",NA,0.0292471,49.64191,0,0,0,1,0,0,0,0,0,0,"Western Africa",259.333521399081,225.035725638339,293.631317159823,249.918237885709,207.133417126123,292.703058645295,334.090806968018,297.008550116198,371.173063819838,272.167684328699,230.16485058463,314.170518072768
"Senegal",1990,686,"Senegal",NA,0.031965,57.07144,0,0,0,0,1,0,0,0,0,0,"Western Africa",224.969810336809,193.563988782456,256.375631891161,230.601596516794,188.345113466167,272.858079567421,261.679684029424,229.266488599822,294.092879459025,251.151835007745,208.02958681457,294.274083200919
"Senegal",1995,686,"Senegal",256.29,0.0250864,56.00882,0,0,0,0,0,1,0,0,0,0,"Western Africa",261.302154931618,233.628500700694,288.975809162543,272.790033018173,232.576226242809,313.003839793537,284.748380479073,259.050633438166,310.446127519979,255.105442233513,212.223695456683,297.987189010342
"Senegal",2000,686,"Senegal",261.51,0.0271858,47.97966,0,0,0,0,0,0,1,0,0,0,"Western Africa",263.972005859674,239.34775690116,288.596254818187,277.256011699551,238.226491540396,316.285531858705,308.643801008615,288.535568196788,328.752033820441,277.08190423058,235.125274130453,319.038534330707
"Senegal",2005,686,"Senegal",319.54,0.0417108,37.10071,0,0,0,0,0,0,0,1,0,0,"Western Africa",300.015569025287,275.364320646667,324.666817403907,287.293955282277,246.97240410059,327.615506463963,359.852929653343,344.402444803111,375.303414503574,305.152653535909,261.993463435268,348.31184363655
"Senegal",2010,686,"Senegal",NA,0.0421642,32.82676,0,0,0,0,0,0,0,0,1,0,"Western Africa",311.817775689051,285.971406205088,337.664145173014,292.167888730878,250.233773789052,334.102003672705,378.165496289963,361.493560900744,394.837431679181,316.947789309818,272.641124991045,361.25445362859
"Senegal",2015,686,"Senegal",NA,0.0495409,33.24098,0,0,0,0,0,0,0,0,0,1,"Western Africa",321.062328110811,293.831325639378,348.293330582243,297.894282108173,256.032525948127,339.756038268219,382.535738492737,363.327635346749,401.743841638725,314.72092219583,270.28876279663,359.15308159503
"Serbia",1970,688,"Serbia",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia",1975,688,"Serbia",NA,NA,NA,0,1,0,0,0,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia",1980,688,"Serbia",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia",1985,688,"Serbia",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia",1990,688,"Serbia",NA,NA,NA,0,0,0,0,1,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia",1995,688,"Serbia",NA,NA,NA,0,0,0,0,0,1,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia",2000,688,"Serbia",NA,NA,NA,0,0,0,0,0,0,1,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia",2005,688,"Serbia",483.92,NA,NA,0,0,0,0,0,0,0,1,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia",2010,688,"Serbia",487.15,NA,NA,0,0,0,0,0,0,0,0,1,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia",2015,688,"Serbia",512.22,NA,NA,0,0,0,0,0,0,0,0,0,1,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seychelles",1970,690,"Seychelles",NA,0.0419629,24.58755,1,0,0,0,0,0,0,0,0,0,"Eastern Africa",376.429460534111,336.088565597593,416.770355470629,324.008984285444,272.002611572672,376.015356998215,461.586308283964,422.962365946694,500.210250621234,340.727966213182,288.198495249441,393.257437176924
"Seychelles",1975,690,"Seychelles",NA,0.0454549,23.7811,0,1,0,0,0,0,0,0,0,0,"Eastern Africa",374.800623606535,335.699444989728,413.901802223342,327.523566100992,275.792234670687,379.254897531296,458.629949459173,421.707286875447,495.552612042899,342.45610685717,290.11726952015,394.794944194191
"Seychelles",1980,690,"Seychelles",NA,0.1202893,41.6012,0,0,1,0,0,0,0,0,0,0,"Eastern Africa",357.920408337502,312.706352556221,403.134464118783,299.17689361423,234.306664249947,364.047122978514,365.023156309375,312.722095785232,417.324216833519,282.071733792169,216.033861417351,348.109606166988
"Seychelles",1985,690,"Seychelles",NA,0.0693145,40.65769,0,0,0,1,0,0,0,0,0,0,"Eastern Africa",354.143718536204,320.548921746864,387.738515325543,325.305304670075,266.886214440731,383.72439489942,381.232907287602,343.30720909395,419.158605481255,292.134605604329,233.142466911621,351.126744297038
"Seychelles",1990,690,"Seychelles",NA,0.0902171,17.43593,0,0,0,0,1,0,0,0,0,0,"Eastern Africa",390.320173731966,353.096975303511,427.54337216042,312.512094763891,261.031519724918,363.992669802865,456.322139587304,425.431849674611,487.212429499998,353.528555449667,299.610359784878,407.446751114457
"Seychelles",1995,690,"Seychelles",NA,0.053819,15.7728,0,0,0,0,0,1,0,0,0,0,"Eastern Africa",418.135771490681,386.593624457463,449.677918523899,361.571421494488,313.167491280013,409.975351708964,478.919392601322,459.660249206177,498.178535996467,363.459777514352,312.046036280406,414.873518748298
"Seychelles",2000,690,"Seychelles",379.55,0.0528413,13.96712,0,0,0,0,0,0,1,0,0,0,"Eastern Africa",406.686866865415,375.611366303705,437.762367427126,364.574032582307,317.232154598515,411.915910566099,472.935346564865,456.136385412384,489.734307717346,368.613804523169,317.260984915757,419.966624130582
"Seychelles",2005,690,"Seychelles",360.57,0.0477012,13.1954,0,0,0,0,0,0,0,1,0,0,"Eastern Africa",414.94102690344,384.61450160475,445.26755220213,375.545967417694,328.204089433902,422.887845401485,473.968570318565,459.664118189135,488.273022447996,371.506195476832,320.15337586942,422.859015084244
"Seychelles",2010,690,"Seychelles",NA,0.0347805,12.9606,0,0,0,0,0,0,0,0,1,0,"Eastern Africa",413.810361477041,383.251363531937,444.369359422145,382.037986901415,333.609031088574,430.466942714255,471.608839264286,456.475211669602,486.742466858971,374.044772230555,322.339163361281,425.750381099829
"Seychelles",2015,690,"Seychelles",NA,0.0441832,14.05715,0,0,0,0,0,0,0,0,0,1,"Eastern Africa",422.290016630685,392.42299928127,452.1570339801,387.070517761522,338.830272957956,435.310762565089,472.96905049454,457.735631224764,488.202469764316,369.628379642726,318.233718635037,421.023040650414
"Sierra Leone",1970,694,"Sierra Leone",NA,0.0276738,31.92784,1,0,0,0,0,0,0,0,0,0,"Western Africa",293.620548599925,253.906090922131,333.33500627772,NA,NA,NA,425.145640782895,386.332186751711,463.95909481408,NA,NA,NA
"Sierra Leone",1975,694,"Sierra Leone",NA,0.0446975,32.14952,0,1,0,0,0,0,0,0,0,0,"Western Africa",294.311159149711,255.833855183288,332.788463116135,NA,NA,NA,418.832738564525,381.543915198574,456.121561930476,NA,NA,NA
"Sierra Leone",1980,694,"Sierra Leone",NA,0.0380244,33.71664,0,0,1,0,0,0,0,0,0,0,"Western Africa",284.634414409269,248.407106465363,320.861722353175,NA,NA,NA,393.183670339695,355.747684757347,430.619655922043,NA,NA,NA
"Sierra Leone",1985,694,"Sierra Leone",NA,0.0292471,33.51515,0,0,0,1,0,0,0,0,0,0,"Western Africa",293.277225523331,257.962320401625,328.592130645038,NA,NA,NA,410.619693775478,376.625343313668,444.614044237288,NA,NA,NA
"Sierra Leone",1990,694,"Sierra Leone",NA,0.031965,34.27038,0,0,0,0,1,0,0,0,0,0,"Western Africa",272.961622353561,242.42045364312,303.502791064001,NA,NA,NA,369.881191327239,344.113015636936,395.649367017542,NA,NA,NA
"Sierra Leone",1995,694,"Sierra Leone",NA,0.0331911,42.72578,0,0,0,0,0,1,0,0,0,0,"Western Africa",291.945712087514,266.11942248466,317.772001690368,NA,NA,NA,348.694341581727,327.781759080717,369.606924082738,NA,NA,NA
"Sierra Leone",2000,694,"Sierra Leone",NA,0.0365902,37.2644,0,0,0,0,0,0,1,0,0,0,"Western Africa",289.641513756541,264.956321189496,314.326706323587,NA,NA,NA,360.550690920091,343.980537319309,377.120844520872,NA,NA,NA
"Sierra Leone",2005,694,"Sierra Leone",NA,0.026367,40.86063,0,0,0,0,0,0,0,1,0,0,"Western Africa",287.017800726134,262.618245735182,311.417355717087,NA,NA,NA,340.284102324504,323.065881175951,357.502323473057,NA,NA,NA
"Sierra Leone",2010,694,"Sierra Leone",NA,0.0215406,33.0522,0,0,0,0,0,0,0,0,1,0,"Western Africa",304.51004516408,278.371302248714,330.648788079446,NA,NA,NA,374.775388252187,356.654854784429,392.895921719946,NA,NA,NA
"Sierra Leone",2015,694,"Sierra Leone",NA,0.0494482,34.51073,0,0,0,0,0,0,0,0,0,1,"Western Africa",318.359036146429,291.231511925676,345.486560367182,NA,NA,NA,376.499761899979,356.858423566946,396.141100233012,NA,NA,NA
"Singapore",1970,702,"Singapore",NA,0.0271384,30.80027,1,0,0,0,0,0,0,0,0,0,"South-Eastern Asia",451.094197530456,417.824113601784,484.364281459128,542.773021887728,509.708592332645,575.837451442811,430.43624252924,391.655197301473,469.217287757006,560.593107982037,532.240575376059,588.945640588015
"Singapore",1975,702,"Singapore",NA,0.0152982,29.27324,0,1,0,0,0,0,0,0,0,0,"South-Eastern Asia",445.902019827961,413.096259378209,478.707780277712,549.997993441413,517.161783914408,582.834202968418,429.174392842579,390.639377967174,467.709407717984,566.560170785638,538.146934145328,594.973407425949
"Singapore",1980,702,"Singapore",NA,0.030897,29.02116,0,0,1,0,0,0,0,0,0,0,"South-Eastern Asia",447.433693200291,414.914963329201,479.95242307138,541.287251865102,508.583687557086,573.990816173117,414.664000894867,377.490824195785,451.837177593949,564.981705022809,536.993452885619,592.969957159999
"Singapore",1985,702,"Singapore",497.46,0.0365207,26.09736,0,0,0,1,0,0,0,0,0,0,"South-Eastern Asia",466.577926490803,437.010907459047,496.144945522558,555.32777657135,525.426900494526,585.228652648174,446.638844157867,413.449484026752,479.828204288982,572.274741989975,544.552644624536,599.996839355415
"Singapore",1990,702,"Singapore",539.85,0.0286555,25.24161,0,0,0,0,1,0,0,0,0,0,"South-Eastern Asia",446.146622569306,421.16162397833,471.131621160283,541.272559544003,513.515291868051,569.029827219954,412.354513221985,387.430985143288,437.278041300681,575.798313280017,548.309397732316,603.287228827717
"Singapore",1995,702,"Singapore",600.41,0.0259152,25.3313,0,0,0,0,0,1,0,0,0,0,"South-Eastern Asia",481.424722022943,458.915765602484,503.933678443402,582.127421357181,555.292744681594,608.962098032769,430.420555377961,411.401181031049,449.439929724873,575.949594124608,548.431632196842,603.467556052374
"Singapore",2000,702,"Singapore",599.81,0.0307757,30.19286,0,0,0,0,0,0,1,0,0,0,"South-Eastern Asia",457.876941837017,436.123645623992,479.630238050041,581.500578594775,553.962355962726,609.038801226824,393.454227976764,377.747612682799,409.160843270728,561.747639901247,533.508320017129,589.986959785364
"Singapore",2005,702,"Singapore",598.83,0.0245768,19.84726,0,0,0,0,0,0,0,1,0,0,"South-Eastern Asia",485.931451180141,465.419760417622,506.443141942661,596.031062940952,569.484522607773,622.577603274132,439.800789727629,424.460370506912,455.141208948346,591.36472738797,563.562217431721,619.16723734422
"Singapore",2010,702,"Singapore",605.3,0.030091,23.92807,0,0,0,0,0,0,0,0,1,0,"South-Eastern Asia",481.825303602743,460.683439832874,502.967167372613,596.865887172903,570.342397637959,623.389376707848,419.035554495552,403.62774984491,434.443359146195,579.234095918981,551.788265133817,606.679926704146
"Singapore",2015,702,"Singapore",619.17,0.0293578,14.87679,0,0,0,0,0,0,0,0,0,1,"South-Eastern Asia",508.305843547324,487.2299180423,529.381769052348,607.704713818842,580.470408228036,634.939019409648,467.411526324917,451.501381538439,483.321671111395,604.460887397211,575.640545136973,633.281229657448
"Slovakia",1970,703,"Slovakia",NA,0.0457293,NA,1,0,0,0,0,0,0,0,0,0,"Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",1975,703,"Slovakia",NA,0.0405121,NA,0,1,0,0,0,0,0,0,0,0,"Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",1980,703,"Slovakia",NA,0.0352948,NA,0,0,1,0,0,0,0,0,0,0,"Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",1985,703,"Slovakia",NA,0.0402729,NA,0,0,0,1,0,0,0,0,0,0,"Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",1990,703,"Slovakia",NA,0.045251,NA,0,0,0,0,1,0,0,0,0,0,"Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",1995,703,"Slovakia",524.26,0.041742,NA,0,0,0,0,0,1,0,0,0,0,"Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",2000,703,"Slovakia",496.44,0.0407808,NA,0,0,0,0,0,0,1,0,0,0,"Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",2005,703,"Slovakia",499.59,0.0370915,NA,0,0,0,0,0,0,0,1,0,0,"Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",2010,703,"Slovakia",506.72,0.0406095,NA,0,0,0,0,0,0,0,0,1,0,"Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",2015,703,"Slovakia",495.32,0.0426912,NA,0,0,0,0,0,0,0,0,0,1,"Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovenia",1970,705,"Slovenia",NA,0.0213403,24.05337,1,0,0,0,0,0,0,0,0,0,"Southern Europe",440.494488150229,408.50950102557,472.479475274887,466.719228548415,431.186091163527,502.252365933302,461.80105871522,422.770085152756,500.832032277684,482.662041657141,450.136962243521,515.18712107076
"Slovenia",1975,705,"Slovenia",NA,0.0250327,19.13892,0,1,0,0,0,0,0,0,0,0,"Southern Europe",447.578593600094,416.331425828977,478.82576137121,471.612955758467,436.00863237333,507.217279143604,478.361593936211,440.567046641006,516.156141231417,495.761710810954,464.422321860553,527.101099761355
"Slovenia",1980,705,"Slovenia",NA,0.0305119,17.94964,0,0,1,0,0,0,0,0,0,0,"Southern Europe",447.729961493765,416.357331567163,479.102591420367,465.51120757257,430.492685414921,500.529729730218,467.160124604804,429.915060607582,504.405188602026,498.26209527163,467.582553237172,528.941637306089
"Slovenia",1985,705,"Slovenia",NA,0.0269645,17.73649,0,0,0,1,0,0,0,0,0,0,"Southern Europe",458.130138842995,429.520170744311,486.740106941679,480.681817656527,446.811267457047,514.552367856008,485.239878499672,451.734812835926,518.744944163418,499.371707044555,468.333621611987,530.409792477122
"Slovenia",1990,705,"Slovenia",458.32,0.0404316,16.63844,0,0,0,0,1,0,0,0,0,0,"Southern Europe",445.276866243198,423.578069552821,466.975662933576,461.895825002615,432.228433933479,491.56321607175,454.505397494652,430.262368614045,478.74842637526,500.45234784457,470.542066989782,530.362628699357
"Slovenia",1995,705,"Slovenia",528.01,0.0492384,14.23363,0,0,0,0,0,1,0,0,0,0,"Southern Europe",489.631308510939,470.28675937576,508.975857646118,501.009382153091,472.163214803568,529.855549502613,485.708113685342,466.565863753615,504.850363617068,505.840188032697,476.164168262801,535.516207802593
"Slovenia",2000,705,"Slovenia",508.07,0.0568467,13.31021,0,0,0,0,0,0,1,0,0,0,"Southern Europe",479.170219309133,460.489512657694,497.850925960572,501.768189227462,473.143361981222,530.393016473701,476.503320417771,459.147114131518,493.859526704025,507.291805516443,477.495415863343,537.088195169544
"Slovenia",2005,705,"Slovenia",493.62,0.0538755,16.5132,0,0,0,0,0,0,0,1,0,0,"Southern Europe",479.777007401527,462.299420771279,497.254594031775,510.872433754855,482.781182859625,538.963684650085,458.918734373385,444.742517657233,473.094951089537,498.836569725013,469.145031523727,528.5281079263
"Slovenia",2010,705,"Slovenia",506.99,0.0550197,16.82795,0,0,0,0,0,0,0,0,1,0,"Southern Europe",482.149772896094,463.980581082889,500.3189647093,513.999400018228,485.619305249871,542.379494786585,455.53353047651,440.465558715282,470.601502237739,497.795955153947,468.065431737153,527.526478570742
"Slovenia",2015,705,"Slovenia",518.04,0.0485554,15.35309,0,0,0,0,0,0,0,0,0,1,"Southern Europe",490.784530268391,472.666358854702,508.902701682081,523.504769843753,495.126538976246,551.88300071126,467.311121149385,451.816579407103,482.805662891668,502.833133727333,473.179557992794,532.486709461872
"Somalia",1970,706,"Somalia",NA,0.0123099,45.01752,1,0,0,0,0,0,0,0,0,0,"Eastern Africa",323.603396817408,288.101583361724,359.105210273093,NA,NA,NA,361.300553637175,320.486010036787,402.115097237563,NA,NA,NA
"Somalia",1975,706,"Somalia",NA,0.0333002,37.86176,0,1,0,0,0,0,0,0,0,0,"Eastern Africa",341.1363433388,306.35805859826,375.914628079339,NA,NA,NA,390.443263098715,352.558679622735,428.327846574695,NA,NA,NA
"Somalia",1980,706,"Somalia",NA,0.0430246,31.1905,0,0,1,0,0,0,0,0,0,0,"Eastern Africa",354.232779894697,318.610570894997,389.854988894396,NA,NA,NA,405.733921086771,368.433950440932,443.03389173261,NA,NA,NA
"Somalia",1985,706,"Somalia",NA,0.0444873,40.65769,0,0,0,1,0,0,0,0,0,0,"Eastern Africa",345.917715580778,314.29221684782,377.543214313736,NA,NA,NA,378.439682793323,343.139092075293,413.740273511352,NA,NA,NA
"Somalia",1990,706,"Somalia",NA,0.0588952,39.37155,0,0,0,0,1,0,0,0,0,0,"Eastern Africa",333.772051496427,306.810718172683,360.733384820171,NA,NA,NA,348.703621503205,320.486129202259,376.921113804151,NA,NA,NA
"Somalia",1995,706,"Somalia",NA,0.0370119,42.22547,0,0,0,0,0,1,0,0,0,0,"Eastern Africa",356.889327143643,335.129422274123,378.649232013163,NA,NA,NA,351.498407750346,330.732683740775,372.264131759917,NA,NA,NA
"Somalia",2000,706,"Somalia",NA,0.0365033,45.18078,0,0,0,0,0,0,1,0,0,0,"Eastern Africa",335.574888370753,315.512939911127,355.63683683038,NA,NA,NA,322.974053240391,304.050256594484,341.897849886299,NA,NA,NA
"Somalia",2005,706,"Somalia",NA,0.0392681,35.51919,0,0,0,0,0,0,0,1,0,0,"Eastern Africa",365.159634406818,344.669102773052,385.650166040583,NA,NA,NA,367.083148862936,352.144310061255,382.021987664617,NA,NA,NA
"Somalia",2010,706,"Somalia",NA,0.0408036,43.33098,0,0,0,0,0,0,0,0,1,0,"Eastern Africa",351.882233307544,330.626495371873,373.137971243215,NA,NA,NA,328.165068950831,307.710210824188,348.619927077474,NA,NA,NA
"Somalia",2015,706,"Somalia",NA,0.0418397,39.47898,0,0,0,0,0,0,0,0,0,1,"Eastern Africa",368.005519224556,345.80234744752,390.208691001592,NA,NA,NA,352.067125967188,331.240286800318,372.893965134057,NA,NA,NA
"South Africa",1970,710,"South Africa",NA,0.0418744,39.90764,1,0,0,0,0,0,0,0,0,0,"Southern Africa",295.05918143527,256.104341311071,334.014021559469,288.570336484636,251.550467122402,325.590205846869,388.875484473076,349.21326635796,428.537702588192,320.94307590878,287.784033193117,354.102118624442
"South Africa",1975,710,"South Africa",NA,0.0495445,28.57705,0,1,0,0,0,0,0,0,0,0,"Southern Africa",316.965950441171,277.917145815363,356.014755066978,294.790963575995,255.362703615193,334.219223536797,436.331069958637,399.151905675686,473.510234241589,351.268338923035,318.307482381225,384.229195464845
"South Africa",1980,710,"South Africa",NA,0.061365,38.56178,0,0,1,0,0,0,0,0,0,0,"Southern Africa",295.699257683124,258.029430271347,333.369085094901,283.38356680741,246.639218903944,320.127914710876,372.817226734045,333.28659726695,412.34785620114,321.831781178012,288.782834390669,354.880727965355
"South Africa",1985,710,"South Africa",NA,0.0510249,40.30844,0,0,0,1,0,0,0,0,0,0,"Southern Africa",299.723787685319,263.70359071829,335.743984652348,299.407788012657,264.241706290515,334.573869734799,380.832557846828,345.17594991161,416.489165782047,318.494406414487,285.419900355917,351.568912473056
"South Africa",1990,710,"South Africa",NA,0.0563881,31.96907,0,0,0,0,1,0,0,0,0,0,"Southern Africa",299.427022778773,267.853595968893,331.000449588654,284.9616792363,251.756962812833,318.166395659767,383.549725347622,357.354560224899,409.744890470344,340.855137199339,308.292027400733,373.418246997944
"South Africa",1995,710,"South Africa",349.88,0.0572549,38.91873,0,0,0,0,0,1,0,0,0,0,"Southern Africa",321.46135640429,293.139425554093,349.783287254487,322.623830026584,291.395537072171,353.852122980997,369.467880192802,347.796951602426,391.138808783179,321.44139042006,288.500573448232,354.382207391888
"South Africa",2000,710,"South Africa",298.71,0.0512061,35.99921,0,0,0,0,0,0,1,0,0,0,"Southern Africa",310.676660147708,283.491474902054,337.861845393362,327.157213850435,296.447225816797,357.867201884073,368.198984441862,350.959457876828,385.438511006897,330.427205788693,297.895356212682,362.959055364704
"South Africa",2005,710,"South Africa",306.68,0.0317008,32.78432,0,0,0,0,0,0,0,1,0,0,"Southern Africa",319.313593863848,290.000810677382,348.626377050314,342.21856018508,310.715408624789,373.72171174537,379.209992359308,364.582946341656,393.83703837696,342.197944251345,308.707939288184,375.687949214507
"South Africa",2010,710,"South Africa",349.84,0.0602326,31.96841,0,0,0,0,0,0,0,0,1,0,"Southern Africa",333.140520501376,305.867353271271,360.413687731482,339.556067568781,308.915549519266,370.196585618295,384.271576184412,365.747197067978,402.795955300845,340.295516566252,307.634653291814,372.95637984069
"South Africa",2015,710,"South Africa",374.06,0.0604277,30.3322,0,0,0,0,0,0,0,0,0,1,"Southern Africa",344.321349171391,316.918652240942,371.724046101839,347.614328369123,316.782325192607,378.446331545638,397.564073373527,377.535079945038,417.593066802017,344.807942973654,312.017077283649,377.598808663659
"South Sudan",1970,728,"South Sudan",NA,0.0393853,36.89583,1,0,0,0,0,0,0,0,0,0,"Northern Africa",335.680614908555,296.442860866711,374.918368950398,NA,NA,NA,402.887866675536,363.676163022358,442.099570328714,NA,NA,NA
"South Sudan",1975,728,"South Sudan",NA,0.0599398,34.83784,0,1,0,0,0,0,0,0,0,0,"Northern Africa",342.339349892656,303.65493409779,381.023765687523,NA,NA,NA,407.790284560148,369.376622971325,446.203946148971,NA,NA,NA
"South Sudan",1980,728,"South Sudan",NA,0.0522127,32.10548,0,0,1,0,0,0,0,0,0,0,"Northern Africa",341.362955122623,302.83362077407,379.892289471176,NA,NA,NA,402.425642659339,364.593904406784,440.257380911893,NA,NA,NA
"South Sudan",1985,728,"South Sudan",NA,0.0508133,29.85613,0,0,0,1,0,0,0,0,0,0,"Northern Africa",356.760636243737,320.326221698465,393.19505078901,NA,NA,NA,430.409765465436,396.464444604616,464.355086326255,NA,NA,NA
