"cc","iso","year","prop_19","prop_20_64","prop_65","adj_factor","qamys_piaac","wic_mys","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit3","lwr3","upr3","qamys_pred","plot"
"Eritrea",232,2010,0.523731438462239,0.440603079165528,0.0356654823722328,NA,NA,NA,NA,33.459736,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,3
"Eritrea",232,2015,0.522655992076593,0.440801419610432,0.0365425883129746,NA,NA,3.78,15.1,23.429482,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1.99379711075966,1.9303688309049,2.05930952428925,1.99379711075966,3
"Estonia",233,1970,0.294074400823408,0.588075283046611,0.117850316129981,0.982400235698952,9.80435435227555,9.98,45.3,0.92080343,NA,NA,9.80435435227555,1,0,0,0,0,0,0,0,0,0,10.719882760459,10.2943599868567,11.1629947412665,9.80435435227555,1
"Estonia",233,1975,0.291962590535124,0.584276773785247,0.123760635679629,0.997569703844595,10.7837284985601,10.81,53.5,0.76623142,NA,NA,10.7837284985601,0,1,0,0,0,0,0,0,0,0,11.5800879997996,11.1224270375307,12.0565806033711,10.7837284985601,1
"Estonia",233,1980,0.286537809426924,0.588267209223466,0.12519498134961,1.00946552614802,11.4877176875644,11.38,61.4,0.61534274,NA,NA,11.4877176875644,0,0,1,0,0,0,0,0,0,0,12.0495213877849,11.574324098774,12.544228452188,11.4877176875644,1
"Estonia",233,1985,0.288669950738916,0.596584564860427,0.114745484400657,1.01420451947214,11.9574712845765,11.79,67.6,0.27355957,NA,NA,11.9574712845765,0,0,0,1,0,0,0,0,0,0,12.2339650391889,11.7506011404425,12.7372122320595,11.9574712845765,1
"Estonia",233,1990,0.291381843736025,0.59196320194212,0.116654954321855,1.01909040435599,12.4125211250559,12.18,73.7,0.41785401,NA,NA,12.4125211250559,0,0,0,0,1,0,0,0,0,0,12.6580310537483,12.1572641289243,13.1794249477931,12.4125211250559,1
"Estonia",233,1995,0.275207591933571,0.588723745726048,0.136068662340381,1.026060791677,12.7847174642954,12.46,78.1,0.35462597,NA,NA,12.7847174642954,0,0,0,0,0,1,0,0,0,0,12.5032603424863,12.2762567920735,12.7344614763133,12.7847174642954,1
"Estonia",233,2000,0.248945750839826,0.600814809520406,0.150239439639768,1.03057927359424,13.0471336037031,12.66,81.3,0.23280334,NA,NA,13.0471336037031,0,0,0,0,0,0,1,0,0,0,12.8430536860781,12.5992575625387,13.0915672740839,13.0471336037031,1
"Estonia",233,2005,0.227336431363871,0.605074869071328,0.1675886995648,1.03410158446857,13.1951362178189,12.76,82.7,0.26766866,NA,NA,13.1951362178189,0,0,0,0,0,0,0,1,0,0,12.9982020769322,12.7461305335342,13.2552586675823,13.1951362178189,1
"Estonia",233,2010,0.209534534534535,0.61524024024024,0.175225225225225,1.0332866582265,13.1330734260588,12.71,81.9,0.11421204,NA,NA,13.1330734260588,0,0,0,0,0,0,0,0,1,0,12.9353693586754,12.6876050828433,13.1879719894199,13.1330734260588,1
"Estonia",233,2015,0.20556484719477,0.60620343621712,0.18823171658811,1.04940514012094,13.9256062094049,13.27,84.7,0.17731124,NA,NA,13.9256062094049,0,0,0,0,0,0,0,0,0,1,13.7153528111823,13.4406538305884,13.9956660670109,13.9256062094049,1
"Ethiopia",231,1970,0.539711420024635,0.433267640330811,0.0270209396445539,NA,NA,0.43,0.700000000000003,86.093796,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.0826781171933577,0.0730557285646935,0.0935678994233197,0.0826781171933577,3
"Ethiopia",231,1975,0.547344536318613,0.424800498638263,0.0278549650431242,NA,NA,0.54,0.899999999999991,82.633331,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.10956591346771,0.0977983195615055,0.122749444446885,0.10956591346771,3
"Ethiopia",231,1980,0.546128370025066,0.422028650175236,0.0318429797996983,NA,NA,0.69,1.30000000000001,78.782623,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.148868301952908,0.134379971264091,0.164918708628003,0.148868301952908,3
"Ethiopia",231,1985,0.55888404165839,0.411059042210141,0.0300569161314687,NA,NA,0.88,1.8,74.540466,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.201923995671941,0.184340071632221,0.221185223956456,0.201923995671941,3
"Ethiopia",231,1990,0.565200567522249,0.403309020857691,0.0314904116200597,NA,NA,1.12,2.40000000000001,72.98864,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.273554318422541,0.252454264699034,0.296417908474759,0.273554318422541,3
"Ethiopia",231,1995,0.568356543820491,0.400821885271383,0.0308215709081256,NA,NA,1.37,3.19999999999999,64.854691,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.363743605382928,0.342878403612542,0.385878518632171,0.363743605382928,3
"Ethiopia",231,2000,0.573842201216614,0.395232522458017,0.030925276325369,NA,NA,1.69,4.09999999999999,64.099998,0.6782580766,0.51739614316,0.54260646128,0,0,0,0,0,0,1,0,0,0,0.478007153670153,0.455251717442551,0.501900004339193,0.54260646128,3
"Ethiopia",231,2005,0.568648860189805,0.40037178358282,0.030979356227375,NA,NA,2.05,4.7,65.591843,0.9364837142,0.71208539035,0.74918697136,0,0,0,0,0,0,0,1,0,0,0.601406280396468,0.577438394941958,0.626369007098447,0.74918697136,3
"Ethiopia",231,2010,0.556776644479561,0.410226591235067,0.0329967642853722,NA,NA,2.61,6.90000000000001,47.801685,1.38289532994,1.01505153735,1.106316263952,0,0,0,0,0,0,0,0,1,0,0.972799246974384,0.94069576024972,1.00599834176218,1.106316263952,3
"Ethiopia",231,2015,0.534015877514599,0.431172566571092,0.0348115559143091,NA,NA,3.18,9.3,48.228821,1.78138743504,1.27814523552,1.425109948032,0,0,0,0,0,0,0,0,0,1,1.2474818621881,1.2145215667475,1.28133665065812,1.425109948032,3
"Fiji",242,1970,0.552929875120077,0.424591738712776,0.022478386167147,NA,NA,6.04,9.60000000000001,24.658947,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,4.24927008315039,4.07346478744452,4.43266290044071,4.24927008315039,1
"Fiji",242,1975,0.527055150884495,0.448317724592438,0.0246271245230662,NA,NA,6.73,11.7,19.868723,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,4.9233321616511,4.71704353569193,5.13864232766564,4.9233321616511,1
"Fiji",242,1980,0.511649874055416,0.462846347607053,0.0255037783375315,NA,NA,7.46,14.1,16.113081,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,5.60770887122792,5.36622276690104,5.86006212384814,5.60770887122792,1
"Fiji",242,1985,0.493887874104257,0.478572432204581,0.027539693691162,NA,NA,8.19,17.5,12.905176,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,6.26699447037466,5.98973588709098,6.55708706227803,6.26699447037466,1
"Fiji",242,1990,0.484287086592562,0.486345546864279,0.0293673665431591,NA,NA,8.77,21,10.534678,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,6.92034247868581,6.60961186034292,7.24568114349433,6.92034247868581,1
"Fiji",242,1995,0.471627547072479,0.498194480268249,0.0301779726592726,NA,NA,9.34,24.7,7.0571136,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,7.4246837764052,7.2111145608317,7.64457820141142,7.4246837764052,1
"Fiji",242,2000,0.459689349112426,0.505917159763314,0.0343934911242604,NA,NA,9.92,29.8,6.5159392,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,8.12393728160395,7.89940548467156,8.35485114462112,8.12393728160395,1
"Fiji",242,2005,0.399367242638111,0.559503528839134,0.0411292285227549,NA,NA,10.45,35.3,5.0936961,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,8.87969305610378,8.64809225936927,9.11749625302544,8.87969305610378,1
"Fiji",242,2010,0.384624331239823,0.567108629913934,0.0482670388462433,NA,NA,11.08,42.6,3.9254031,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,9.79194516534456,9.55788621118792,10.0317358883056,9.79194516534456,1
"Fiji",242,2015,0.373276538504652,0.568434032059186,0.0582894294361619,NA,NA,11.52,49.1,0.91789246,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,10.7099796733571,10.4773069432991,10.9478194372346,10.7099796733571,1
"Finland",246,1970,0.338859833770969,0.569562292484972,0.0915778737440594,0.984054072349133,8.70887854028983,8.85,33.1,1.6087557,NA,NA,8.70887854028983,1,0,0,0,0,0,0,0,0,0,8.96071720851664,8.601556642216,9.33487463152019,8.70887854028983,1
"Finland",246,1975,0.304927216398591,0.588931799855706,0.106140983745703,0.99120081824374,9.40649576513309,9.49,42.8,1.1971706,NA,NA,9.40649576513309,0,1,0,0,0,0,0,0,0,0,9.60688132509139,9.22817799180621,10.0011257776277,9.40649576513309,1
"Finland",246,1980,0.283132530120482,0.597117637215529,0.119749832663989,1.00105866663936,10.1207031197239,10.11,51.8,0.79552633,NA,NA,10.1207031197239,0,0,1,0,0,0,0,0,0,0,10.1915302798417,9.79269596682914,10.6066082105236,10.1207031197239,1
"Finland",246,1985,0.265865894444898,0.609307447589526,0.124826657965576,1.01139478886699,10.7915823972108,10.67,59.4,0.53177327,NA,NA,10.7915823972108,0,0,0,1,0,0,0,0,0,0,10.6094191821463,10.1957302684563,11.0398934081978,10.7915823972108,1
"Finland",246,1990,0.253984483069706,0.612156933501734,0.13385858342856,1.02320529438399,11.4598992971007,11.2,66.6,0.37593016,NA,NA,11.4598992971007,0,0,0,0,1,0,0,0,0,0,11.2539099479846,10.8140741818025,11.7116349479523,11.4598992971007,1
"Finland",246,1995,0.25458459731872,0.603268421567668,0.142146981113612,1.03723324256797,12.1045119407682,11.67,72.5,0.29987678,NA,NA,12.1045119407682,0,0,0,0,0,1,0,0,0,0,11.4077443069643,11.2124399459183,11.6064505853117,12.1045119407682,1
"Finland",246,2000,0.245838000695276,0.605005987098768,0.149156012205956,1.05066497171313,12.6184863102747,12.01,76.6,0.25392306,NA,NA,12.6184863102747,0,0,0,0,0,0,1,0,0,0,11.9179412475414,11.7050108174089,12.1347451784151,12.6184863102747,1
"Finland",246,2005,0.234645069080515,0.605964745116722,0.159390185802763,1.0602235641372,13.0195453676048,12.28,79.9,0.2239619,NA,NA,13.0195453676048,0,0,0,0,0,0,0,1,0,0,12.3305658840358,12.1003807550295,12.5651298168739,13.0195453676048,1
"Finland",246,2010,0.227804478223613,0.600890428821579,0.171305092954808,1.07360684398109,13.3664052075646,12.45,82.3,0.2075292,NA,NA,13.3664052075646,0,0,0,0,0,0,0,0,1,0,12.6004927480652,12.3565002541995,12.8493031382476,13.3664052075646,1
"Finland",246,2015,0.219145598482361,0.578216774287695,0.202637627229944,1.09531804382604,14.2719941110533,13.03,86.4,0.2007187,NA,NA,14.2719941110533,0,0,0,0,0,0,0,0,0,1,13.4405582708328,13.1637251488746,13.7232131929689,14.2719941110533,1
"France",250,1970,0.32897619768782,0.542726940157895,0.128296862154284,0.917739471964646,7.31438359155823,7.97,30.7,3.2175114,NA,NA,7.31438359155823,1,0,0,0,0,0,0,0,0,0,7.69959621809688,7.39278794824666,8.01913734530855,7.31438359155823,1
"France",250,1975,0.317582454895983,0.548329774310141,0.134087770793876,0.931442679455784,7.91726277537417,8.5,37.9,2.3943412,NA,NA,7.91726277537417,0,1,0,0,0,0,0,0,0,0,8.19555235656514,7.87088765141137,8.53360909263599,7.91726277537417,1
"France",250,1980,0.300759374745704,0.56008603534625,0.139154589908046,0.940376764529638,8.49160218370263,9.03,44.8,1.5910527,NA,NA,8.49160218370263,0,0,1,0,0,0,0,0,0,0,8.66582372671232,8.3238113825724,9.02188882122918,8.49160218370263,1
"France",250,1985,0.286796853281923,0.58630549448169,0.126897652236387,0.946887354664861,8.97649212222288,9.48,50.4,1.0635465,NA,NA,8.97649212222288,0,0,0,1,0,0,0,0,0,0,8.95312662905722,8.60267042437214,9.31785974374159,8.97649212222288,1
"France",250,1990,0.272789356891055,0.587030027668151,0.140180615440794,0.95563488492145,9.56590519806371,10.01,57,0.75186032,NA,NA,9.56590519806371,0,0,0,0,1,0,0,0,0,0,9.57256577467324,9.19771215342459,9.96269659040453,9.56590519806371,1
"France",250,1995,0.258507186861843,0.59039610609316,0.151096707044997,0.963016026635546,10.1020381194069,10.49,62.9,0.59975356,NA,NA,10.1020381194069,0,0,0,0,0,1,0,0,0,0,9.78090031449658,9.61701314312772,9.94758034936053,10.1020381194069,1
"France",250,2000,0.253878982478106,0.585194571780529,0.160926445741365,0.97248476502775,10.619533634103,10.92,68.1,0.50784612,NA,NA,10.619533634103,0,0,0,0,0,0,1,0,0,0,10.3913218447077,10.2162047340573,10.5694406573835,10.619533634103,1
"France",250,2005,0.248545424252621,0.585090639425291,0.166363936322088,0.981986530789719,11.0964477979238,11.3,72.3,0.44792381,NA,NA,11.0964477979238,0,0,0,0,0,0,0,1,0,0,10.9347236132825,10.7457717931092,11.126997930065,11.0964477979238,1
"France",250,2010,0.244506651118529,0.585199930732409,0.170293418149062,0.990177065315241,11.5058574989631,11.62,75.7,0.4150584,NA,NA,11.5058574989631,0,0,0,0,0,0,0,0,1,0,11.3969862126137,11.1935525413432,11.6041171246354,11.5058574989631,1
"France",250,2015,0.241626742295424,0.568982797353821,0.189390460350755,0.995757531476316,12.0884964321225,12.14,79.9,0.4014374,NA,NA,12.0884964321225,0,0,0,0,0,0,0,0,0,1,12.1328941406163,11.9057036523229,12.3644199894628,12.0884964321225,1
"French Guiana",254,1970,0.473903966597077,0.473903966597077,0.0521920668058455,NA,NA,5.49,19.7,19.610388,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,4.0280182617282,3.86949702245168,4.19303362237397,4.0280182617282,2
"French Guiana",254,1975,0.484848484848485,0.467023172905526,0.0481283422459893,NA,NA,5.95,23.2,16.917896,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,4.426769679891,4.25167076992497,4.60907978515657,4.426769679891,2
"French Guiana",254,1980,0.440298507462687,0.51044776119403,0.0492537313432836,NA,NA,6.54,27.8,17.08075,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,4.82077324205614,4.63112801774779,5.01818446008464,4.82077324205614,2
"French Guiana",254,1985,0.424277456647399,0.531791907514451,0.0439306358381503,NA,NA,7.02,32,11.837346,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,5.34903459776897,5.13714705313824,5.56966168812523,5.34903459776897,2
"French Guiana",254,1990,0.434369602763385,0.529360967184801,0.0362694300518135,NA,NA,7.4,35.8,9.7087831,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,5.78045375380521,5.54895467113837,6.02161084026768,5.78045375380521,2
"French Guiana",254,1995,0.444687045123726,0.517467248908297,0.0378457059679767,NA,NA,7.7,38.7,8.3060417,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,5.89443144995012,5.7875126285121,6.00332549548033,5.89443144995012,2
"French Guiana",254,2000,0.441176470588235,0.521446078431373,0.0373774509803922,NA,NA,7.93,40.8,7.3742652,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,6.19527529377573,6.08416255544207,6.30841724163617,6.19527529377573,2
"French Guiana",254,2005,0.451422963689892,0.513738959764475,0.034838076545633,NA,NA,8.11,42.4,6.7534399,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,6.42934183700019,6.31526282108607,6.54548157821437,6.42934183700019,2
"French Guiana",254,2010,0.438514090520922,0.519214346712212,0.0422715627668659,NA,NA,8.26,43.2,6.0591912,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,6.63322884844293,6.51494274425438,6.75366256973164,6.63322884844293,2
"French Guiana",254,2015,0.430431547619048,0.521577380952381,0.0479910714285714,NA,NA,8.54,46.5,4.3469939,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,7.07430216406118,6.94683943909728,7.2041036139082,7.07430216406118,2
"French Polynesia",258,1970,0.555656108597285,0.417194570135747,0.0271493212669683,NA,NA,5.67,18.7,19.610388,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,4.18766539803792,4.02358682279612,4.35843496319469,4.18766539803792,1
"French Polynesia",258,1975,0.542113323124043,0.42802450229709,0.0298621745788668,NA,NA,6.58,24.6,16.917896,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,5.0370105598195,4.83985206803568,5.24220059271987,5.0370105598195,1
"French Polynesia",258,1980,0.511535926170072,0.455504284772577,0.03295978905735,NA,NA,7.47,31.4,15.174514,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,5.8423654327919,5.61316649101682,6.08092311263307,5.8423654327919,1
"French Polynesia",258,1985,0.482876712328767,0.487442922374429,0.0296803652968037,NA,NA,8.19,37.6,11.837346,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,6.55839302093663,6.30093892221407,6.8263666015598,6.55839302093663,1
"French Polynesia",258,1990,0.45866935483871,0.507560483870968,0.0337701612903226,NA,NA,8.86,43.6,9.7087831,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,7.35055081649462,7.06233960509032,7.65052381039934,7.35055081649462,1
"French Polynesia",258,1995,0.434944237918216,0.529275092936803,0.0357806691449814,NA,NA,9.4,48.8,8.3060417,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,7.71189911617944,7.59010946156496,7.83564298766606,7.71189911617944,1
"French Polynesia",258,2000,0.413400758533502,0.543615676359039,0.0429835651074589,NA,NA,9.86,53.3,10.401939,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,8.0879487349854,7.95972933579781,8.21823355796247,8.0879487349854,1
"French Polynesia",258,2005,0.382745098039216,0.566666666666667,0.0505882352941176,NA,NA,10.29,58,5.3790588,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,9.03553899166273,8.89634528866091,9.17691054257027,9.03553899166273,1
"French Polynesia",258,2010,0.345407020164302,0.591859596713966,0.0627333831217326,NA,NA,10.68,62.3,6.2277946,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,9.46161538823145,9.31480176974821,9.61074298387759,9.46161538823145,1
"French Polynesia",258,2015,0.323730644580483,0.603889088944904,0.0723802664746129,NA,NA,10.91,66.5,5.6167297,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,9.84867016814424,9.69338619280046,10.0064417275499,9.84867016814424,1
"Gabon",266,1970,0.422979156075241,0.51262497881715,0.0643958651076089,NA,NA,2.1,2.59999999999999,71.674934,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.702759213693883,0.662738780300445,0.745196338454428,0.702759213693883,2
"Gabon",266,1975,0.450907971683595,0.485841797476146,0.0632502308402585,NA,NA,2.95,4.39999999999999,66.826813,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.09004707917253,1.03180473509299,1.15157703235922,1.09004707917253,2
"Gabon",266,1980,0.477921009325288,0.460641799232035,0.0614371914426769,NA,NA,3.88,6.49999999999999,56.009636,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.64850913727174,1.56711125478436,1.73413493609448,1.64850913727174,2
"Gabon",266,1985,0.49951818838834,0.43977354854252,0.06070826306914,NA,NA,4.83,8.50000000000001,52.062386,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.16833497416544,2.05604110604873,2.28676194573982,2.16833497416544,2
"Gabon",266,1990,0.511762234824617,0.428376391514388,0.0598613736609956,NA,NA,5.73,10.2,27.766327,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,3.36090643498293,3.21498664052632,3.51344914542491,3.36090643498293,2
"Gabon",266,1995,0.516657463648077,0.423706975888091,0.0596355604638321,NA,NA,6.54,11.8,42.035908,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,3.29847869139777,3.17516089945582,3.42658593442298,3.29847869139777,2
"Gabon",266,2000,0.511603375527426,0.429730606945797,0.058666017526777,NA,NA,7.25,13.7,34.771954,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,4.04375846813783,3.8994715374969,4.19338425512213,4.04375846813783,2
"Gabon",266,2005,0.501913495559246,0.441909163116471,0.0561773413242833,NA,NA,7.82,15.5,31.799746,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,4.59284914588551,4.42539213730534,4.76664273410712,4.59284914588551,2
"Gabon",266,2010,0.492233940556088,0.454841802492809,0.0529242569511026,NA,NA,8.1,16.4,17.716202,7.374410586,6.9144869322,5.8995284688,0,0,0,0,0,0,0,0,1,0,5.51426203166896,5.34910301338428,5.68452050331105,5.8995284688,2
"Gabon",266,2015,0.45215769569497,0.502719784489458,0.0451225198155727,NA,NA,8.76,21.7,15.33284,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,6.28632448491116,6.10267045437594,6.47550540784274,6.28632448491116,2
"Gambia",270,1970,0.4940755644981,0.480885311871227,0.0250391236306729,NA,NA,0.56,1.39999999999999,89.040733,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.112174393092057,0.100617643774152,0.125058528440752,0.112174393092057,3
"Gambia",270,1975,0.524376199616123,0.447600767754319,0.0280230326295585,NA,NA,0.7,1.80000000000001,85.823936,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.147490419608426,0.133538048243871,0.162900567758358,0.147490419608426,3
"Gambia",270,1980,0.537723362011913,0.431998676373263,0.0302779616148246,NA,NA,0.93,2.2,82.016342,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.210388097107849,0.192843470513013,0.229528909052042,0.210388097107849,3
"Gambia",270,1985,0.56733133023764,0.403305107894018,0.029363561868342,NA,NA,1.2,3.19999999999999,77.467041,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.290709373311249,0.269165319087882,0.313977818603838,0.290709373311249,3
"Gambia",270,1990,0.55988219895288,0.412739965095986,0.0273778359511344,NA,NA,1.63,4.50000000000001,72.281044,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.443390472439785,0.414956421956465,0.47377290878752,0.443390472439785,3
"Gambia",270,1995,0.572460369571335,0.399962480067536,0.0275771503611294,NA,NA,2.01,6.09999999999999,66.778015,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.581359394495427,0.557438208578139,0.606307103401065,0.581359394495427,3
"Gambia",270,2000,0.570744378602159,0.402143031090186,0.0271125903076548,NA,NA,2.42,7.80000000000001,63.18227,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.762804229465959,0.735693290213071,0.790914230470466,0.762804229465959,3
"Gambia",270,2005,0.568213296398892,0.406509695290859,0.0252770083102493,NA,NA,2.96,10.2,55.125454,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.06754923771023,1.03614773334876,1.09990239640093,1.06754923771023,3
"Gambia",270,2010,0.56792240818499,0.407002188183807,0.0250754036312023,NA,NA,3.62,13.8,58.04995,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1.34527601152259,1.30418129658048,1.38766561974419,1.34527601152259,3
"Gambia",270,2015,0.564775485436893,0.411913430420712,0.0233110841423948,NA,NA,4.38,18.3,49.222031,2.5278541908,2.20518729522,2.02228335264,0,0,0,0,0,0,0,0,0,1,1.87803588620603,1.82903021962844,1.92835457393053,2.02228335264,3
"Georgia",268,1970,0.392931348852987,0.524699995759657,0.0823686553873553,0.906205710591547,7.60306591186308,8.39,52.3,47.610863,NA,NA,7.60306591186308,1,0,0,0,0,0,0,0,0,0,5.53847869279136,5.19003203926011,5.91031924243707,7.60306591186308,1
"Georgia",268,1975,0.376341883143489,0.53833073834303,0.0853273785134803,0.90120915360019,8.36322094540977,9.28,61.5,42.94355,NA,NA,8.36322094540977,0,1,0,0,0,0,0,0,0,0,6.4294887768353,6.03940198806667,6.84477138848052,8.36322094540977,1
"Georgia",268,1980,0.348804026872238,0.559798656388102,0.0913973167396603,0.894679001372081,9.00941754381686,10.07,70.1,37.220085,NA,NA,9.00941754381686,0,0,1,0,0,0,0,0,0,0,7.34643898525742,6.92439389735849,7.79420792117249,9.00941754381686,1
"Georgia",268,1985,0.32690366928804,0.585505645790887,0.0875906849210732,0.893184497058759,9.53027858361696,10.67,76.9,29.239998,NA,NA,9.53027858361696,0,0,0,1,0,0,0,0,0,0,8.27341088584148,7.83382501274976,8.73766360297265,9.53027858361696,1
