"year","iso","wic_mys","adj_factor","qamys_piaac","country","old_dep","youth_dep","tot_dep","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred","plot"
2005,70,10.16,NA,NA,"Bosnia and Herzegovina",0.19,0.25,0.43,63.1,3.5038762,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,9.19098994983224,9.04446758442563,9.33988600980561,9.19098994983224,1
2010,70,10.65,NA,NA,"Bosnia and Herzegovina",0.19,0.21,0.4,68.2,2.4330978,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,9.90814280869631,9.74648514819489,10.072481763921,9.90814280869631,1
2015,70,11.24,NA,NA,"Bosnia and Herzegovina",0.23,0.21,0.43,73.1,1.7880181,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,10.9032918930869,10.6965491518439,11.1140305549253,10.9032918930869,1
1970,72,2.44,NA,NA,"Botswana",0.07,0.99,1.05,3.5,51.309074,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.04536489650071,0.993337293024225,1.10011752756099,1.04536489650071,2
1975,72,3.06,NA,NA,"Botswana",0.06,0.95,1,5.3,45.673065,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.4068375915774,1.34279027412782,1.47393978583948,1.4068375915774,2
1980,72,3.77,NA,NA,"Botswana",0.05,0.92,0.97,8.10000000000001,40.052799,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.85269085456405,1.77280920513999,1.9361719200427,1.85269085456405,2
1985,72,4.58,NA,NA,"Botswana",0.05,0.91,0.96,11.6,34.62664,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.40888328385422,2.30763354412534,2.51457545761743,2.40888328385422,2
1990,72,5.5,NA,NA,"Botswana",0.05,0.84,0.89,15.9,31.41909,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,3.08984960666645,2.95922588740364,3.22623921088812,3.08984960666645,2
1995,72,6.44,NA,NA,"Botswana",0.05,0.73,0.78,20.6,25.508556,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,3.80120916089975,3.71770515949933,3.88658875973212,3.80120916089975,2
2000,72,7.43,NA,NA,"Botswana",0.05,0.64,0.69,26.4,18.811287,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,4.873598734957,4.75965762986955,4.9902674680459,4.873598734957,2
2005,72,8.36,NA,NA,"Botswana",0.05,0.57,0.62,33.1,17.304949,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,5.77791997931021,5.63392026132761,5.92560024614996,5.77791997931021,2
2010,72,9.08,NA,NA,"Botswana",0.05,0.51,0.57,38.3,13.176819,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,6.7003820042108,6.52609023295052,6.87932857190274,6.7003820042108,2
2015,72,9.74,NA,NA,"Botswana",0.06,0.49,0.55,44.2,12.104816,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,7.47322052281928,7.28155925539604,7.66992659454085,7.47322052281928,2
1970,76,3.38,NA,NA,"Brazil",0.06,0.77,0.84,10.1,30.37958,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.91766625257164,1.83049052132034,2.00899366231058,1.91766625257164,3
1975,76,3.88,NA,NA,"Brazil",0.06,0.72,0.78,13,26.709396,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,2.27940653202311,2.17819856426966,2.38531703374421,2.27940653202311,3
1980,76,4.44,NA,NA,"Brazil",0.06,0.66,0.72,16.5,25.413269,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2.64128454132972,2.52826414140426,2.75935726572955,2.64128454132972,3
1985,76,5,NA,NA,"Brazil",0.06,0.62,0.69,20.4,20.58219,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,3.1058022902403,2.97521513602181,3.24212113244344,3.1058022902403,3
1990,76,5.49,NA,NA,"Brazil",0.07,0.58,0.65,24.3,18.159569,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,3.54589641615112,3.39721122300862,3.70108909005021,3.54589641615112,3
1995,76,5.96,NA,NA,"Brazil",0.07,0.52,0.59,28.1,15.956846,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,3.828789412225,3.74687894305425,3.91249052503857,3.828789412225,3
2000,76,6.44,NA,NA,"Brazil",0.08,0.46,0.54,32,12.507938,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,4.3948676632563,4.30064247533157,4.49115728366766,4.3948676632563,3
2005,76,6.95,NA,NA,"Brazil",0.09,0.41,0.5,36.3,10.010143,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,4.99516040453383,4.89073723989432,5.1018131302351,4.99516040453383,3
2010,76,7.41,NA,NA,"Brazil",0.1,0.36,0.46,40.8,8.7316113,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,5.53029996354117,5.42094406787949,5.64186187936579,5.53029996354117,3
2015,76,7.49,NA,NA,"Brazil",0.11,0.32,0.44,45.1,7.2100849,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,5.73640921651446,5.61950682312317,5.85574352608822,5.73640921651446,3
2015,96,9.77,NA,NA,"Brunei Darussalam",0.06,0.33,0.38,39.7,2.7858887,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,8.13140593156553,7.90266844327526,8.36676407450237,8.13140593156553,2
1970,100,8.29,NA,NA,"Bulgaria",0.14,0.34,0.48,37.3,7.0435405,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,7.84470551753237,7.54103787259628,8.16060145784888,7.84470551753237,1
1975,100,8.82,NA,NA,"Bulgaria",0.16,0.33,0.5,44,5.7489548,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,8.39464982116435,8.07120057052291,8.73106113573004,8.39464982116435,1
1980,100,9.31,NA,NA,"Bulgaria",0.18,0.34,0.52,50.8,4.4244933,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,8.89457694823909,8.55084167108097,9.25213003951516,8.89457694823909,1
1985,100,9.67,NA,NA,"Bulgaria",0.17,0.32,0.49,56.6,3.3417358,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,9.10949239163821,8.75758609873083,9.47553934358012,9.10949239163821,1
1990,100,10.05,NA,NA,"Bulgaria",0.2,0.31,0.5,62.7,2.5225749,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9.66510525775962,9.28509880793178,10.0606640355592,9.66510525775962,1
1995,100,10.34,NA,NA,"Bulgaria",0.23,0.27,0.49,67.8,1.9054431,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,9.74436773915934,9.55299322071768,9.93957605141437,9.74436773915934,1
2000,100,10.57,NA,NA,"Bulgaria",0.24,0.23,0.48,72.3,1.7964401,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,10.1218055339454,9.91143465672776,10.3366415473935,10.1218055339454,1
2005,100,10.73,NA,NA,"Bulgaria",0.25,0.2,0.45,75.1,1.0874318,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,10.4588313952787,10.2268694949332,10.6960545657751,10.4588313952787,1
2010,100,10.91,NA,NA,"Bulgaria",0.27,0.19,0.46,76.9,1.6475525,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,10.7339839023806,10.4696133021957,11.0050301850597,10.7339839023806,1
2015,100,11.7,NA,NA,"Bulgaria",0.3,0.21,0.52,79.8,0.67916721,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,12.0114779749898,11.6696473687438,12.3633215798874,12.0114779749898,1
1970,854,0.26,NA,NA,"Burkina Faso",0.05,0.8,0.85,0.299999999999997,92.334351,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.0422218375543349,0.036377736509724,0.0490047962711512,0.0422218375543349,3
1975,854,0.38,NA,NA,"Burkina Faso",0.06,0.84,0.89,0.5,91.31485,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.0664454381821736,0.0583871284635327,0.0756159169221443,0.0664454381821736,3
1980,854,0.52,NA,NA,"Burkina Faso",0.06,0.89,0.95,0.700000000000003,88.163239,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.0977261787004004,0.0872031929687211,0.109518994411228,0.0977261787004004,3
1985,854,0.68,NA,NA,"Burkina Faso",0.07,0.93,1,1.2,85.42942,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.136070312756105,0.122892250729552,0.150661493329554,0.136070312756105,3
1990,854,0.89,NA,NA,"Burkina Faso",0.07,0.96,1.02,1.8,86.430771,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.186318689092424,0.17034303914861,0.203792617993823,0.186318689092424,3
1995,854,1.14,NA,NA,"Burkina Faso",0.06,0.95,1.01,2.50000000000001,87.151833,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.239356637412052,0.224149359433275,0.25559564398514,0.239356637412052,3
2000,854,1.36,NA,NA,"Burkina Faso",0.05,0.93,0.98,3,78.177078,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.323546055539411,0.30550609222563,0.342651268563899,0.323546055539411,3
2005,854,1.52,NA,NA,"Burkina Faso",0.05,0.91,0.96,2.99999999999999,75.081497,0.37635209272,0.28684990536,0.301081674176,0,0,0,0,0,0,0,1,0,0,0.382951299191798,0.363310663407023,0.403653711062122,0.301081674176,3
2010,854,2.04,NA,NA,"Burkina Faso",0.05,0.9,0.95,4.80000000000001,65.400604,0.61899106776,0.4850358366,0.495192854208,0,0,0,0,0,0,0,0,1,0,0.607696357943578,0.583144895662664,0.633281481505958,0.495192854208,3
2015,854,2.58,NA,NA,"Burkina Faso",0.05,0.88,0.92,6.5,58.775551,0.78919953981,0.59353023195,0.631359631848,0,0,0,0,0,0,0,0,0,1,0.869910230524779,0.84146438704754,0.899317690469199,0.631359631848,3
1970,108,0.81,NA,NA,"Burundi",0.06,0.88,0.93,0.299999999999997,76.450562,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.205248606841521,0.187176846981368,0.225065179212998,0.205248606841521,3
1975,108,1.04,NA,NA,"Burundi",0.06,0.88,0.94,0.400000000000006,77.491447,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.268111756843063,0.247177319290832,0.290819215790969,0.268111756843063,3
1980,108,1.26,NA,NA,"Burundi",0.06,0.84,0.9,0.5,68.905548,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.355584985106584,0.330012020517981,0.383139624534859,0.355584985106584,3
1985,108,1.43,NA,NA,"Burundi",0.06,0.88,0.94,0.799999999999997,64.624619,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.418340348134602,0.389829606998562,0.448936262755501,0.418340348134602,3
1990,108,1.59,NA,NA,"Burundi",0.06,0.93,0.99,1,62.61528,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.479372717130872,0.448348292188073,0.512543943923487,0.479372717130872,3
1995,108,1.87,NA,NA,"Burundi",0.06,0.99,1.05,1.5,54.885128,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.600096326399695,0.573230268321214,0.628221538288722,0.600096326399695,3
2000,108,2.38,NA,NA,"Burundi",0.06,0.97,1.03,1.89999999999999,40.696381,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.926933701651522,0.890278786234922,0.96509778795366,0.926933701651522,3
2005,108,2.82,NA,NA,"Burundi",0.05,0.82,0.88,3.00000000000001,51.915939,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.03221714187547,1.0024412137329,1.06287751679117,1.03221714187547,3
2010,108,3.23,NA,NA,"Burundi",0.05,0.76,0.81,3.70000000000002,38.430271,2.202864352425,1.9202766347,1.76229148194,0,0,0,0,0,0,0,0,1,0,1.38767073421657,1.3500821218529,1.42630587831083,1.76229148194,3
2015,108,3.95,NA,NA,"Burundi",0.05,0.85,0.9,5.5,31.624672,2.92731438355,2.685299349,2.34185150684,0,0,0,0,0,0,0,0,0,1,1.90751222706575,1.86161585270085,1.95454013303895,2.34185150684,3
1970,116,2.26,NA,NA,"Cambodia",0.05,0.87,0.92,1.50000000000001,49.95414,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.951160016749207,0.902396091942248,1.00255905975294,0.951160016749207,3
1975,116,2.6,NA,NA,"Cambodia",0.05,0.83,0.87,1.69999999999999,46.292591,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.13003962163027,1.0751639551679,1.187716106289,1.13003962163027,3
1980,116,2.85,NA,NA,"Cambodia",0.05,0.73,0.78,2.10000000000001,43.789417,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.24973039835689,1.19065966096435,1.3117317397923,1.24973039835689,3
1985,116,3.07,NA,NA,"Cambodia",0.05,0.77,0.82,2.5,39.708038,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1.37437295678686,1.31025241745914,1.44163139802484,1.37437295678686,3
1990,116,3.26,NA,NA,"Cambodia",0.05,0.84,0.89,2.99999999999999,36.466686,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1.50370652855185,1.43342529890153,1.57743366587866,1.50370652855185,3
1995,116,3.48,NA,NA,"Cambodia",0.06,0.92,0.98,4.2,32.66497,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.61479126158009,1.57043874250522,1.66039638981127,1.61479126158009,3
2000,116,3.75,NA,NA,"Cambodia",0.06,0.75,0.8,5.5,26.390053,2.54066736375,1.61540939625,2.032533891,0,0,0,0,0,0,1,0,0,0,1.88248791192916,1.82793759090537,1.9386661536974,2.032533891,3
