iso3n,year,illit_,age
450,"1980_84",59.0998,"40-44"
450,"1985_89",53.92324,"40-44"
450,"1990_94",48.64557,"40-44"
450,"1995_99",43.53384,"40-44"
450,"2000_04",35.1506,"40-44"
450,"2005_09",42.25491,"40-44"
450,"2010_14",33.67395,"40-44"
450,"2015_19",29.25985,"40-44"
450,"2020_25","NA","40-44"
450,"1970_74",72.40532,"45-49"
450,"1975_79",68.34836,"45-49"
450,"1980_84",63.96604,"45-49"
450,"1985_89",59.15654,"45-49"
450,"1990_94",53.99073,"45-49"
450,"1995_99",48.6916,"45-49"
450,"2000_04",40.04472,"45-49"
450,"2005_09",48.92073,"45-49"
450,"2010_14",39.25727,"45-49"
450,"2015_19",34.40501,"45-49"
450,"2020_25","NA","45-49"
450,"1970_74",76.32315,"50-54"
450,"1975_79",72.50287,"50-54"
450,"1980_84",68.41015,"50-54"
450,"1985_89",64.08306,"50-54"
450,"1990_94",59.23652,"50-54"
450,"1995_99",54.06599,"50-54"
450,"2000_04",44.82755,"50-54"
450,"2005_09",55.75776,"50-54"
450,"2010_14",45.47289,"50-54"
450,"2015_19",40.12946,"50-54"
450,"2020_25","NA","50-54"
450,"1970_74",79.90255,"55-59"
450,"1975_79",76.04421,"55-59"
450,"1980_84",71.90165,"55-59"
450,"1985_89",68.43606,"55-59"
450,"1990_94",64.2323,"55-59"
450,"1995_99",59.39178,"55-59"
450,"2000_04",49.80218,"55-59"
450,"2005_09",62.47161,"55-59"
450,"2010_14",51.88257,"55-59"
450,"2015_19",46.52601,"55-59"
450,"2020_25","NA","55-59"
450,"1970_74",82.81007,"60-64"
450,"1975_79",79.76231,"60-64"
450,"1980_84",76.1273,"60-64"
450,"1985_89",72.0847,"60-64"
450,"1990_94",68.61613,"60-64"
450,"1995_99",64.41547,"60-64"
450,"2000_04",54.73084,"60-64"
450,"2005_09",69.46906,"60-64"
450,"2010_14",58.18279,"60-64"
450,"2015_19",53.14021,"60-64"
450,"2020_25","NA","60-64"
450,"1970_74",85.80041,"65-69"
450,"1975_79",82.8448,"65-69"
450,"1980_84",79.26251,"65-69"
450,"1985_89",75.78517,"65-69"
450,"1990_94",72.33413,"65-69"
450,"1995_99",68.84765,"65-69"
450,"2000_04",59.43776,"65-69"
450,"2005_09",76.42399,"65-69"
450,"2010_14",64.77116,"65-69"
450,"2015_19",59.65488,"65-69"
450,"2020_25","NA","65-69"
450,"1970_74",89.67073,"70+"
450,"1975_79",87.1238,"70+"
450,"1980_84",84.7213,"70+"
450,"1985_89",82.02471,"70+"
450,"1990_94",79.21831,"70+"
450,"1995_99",76.11572,"70+"
450,"2000_04",66.93153,"70+"
450,"2005_09",88.26358,"70+"
450,"2010_14",76.74513,"70+"
450,"2015_19",72.47685,"70+"
450,"2020_25","NA","70+"
450,"1970_74",59.59597,"15+"
450,"1975_79",55.09351,"15+"
450,"1980_84",50.38208,"15+"
450,"1985_89",45.06926,"15+"
450,"1990_94",40.26241,"15+"
450,"1995_99",35.99778,"15+"
450,"2000_04",29.31383,"15+"
450,"2005_09",35.51909,"15+"
450,"2010_14",28.42738,"15+"
450,"2015_19",25.19568,"15+"
450,"2020_25","NA","15+"
454,"1970_74",49.45559,"15-19"
454,"1975_79",45.41786,"15-19"
454,"1980_84",41.32405,"15-19"
454,"1985_89",37.32557,"15-19"
454,"1990_94",33.29964,"15-19"
454,"1995_99",29.4418,"15-19"
454,"2000_04",25.95621,"15-19"
454,"2005_09",22.7104,"15-19"
454,"2010_14",23.83589,"15-19"
454,"2015_19",23.73549,"15-19"
454,"2020_25",14.45084,"15-19"
454,"1970_74",52.73015,"20-24"
454,"1975_79",49.54495,"20-24"
454,"1980_84",45.48673,"20-24"
454,"1985_89",41.31166,"20-24"
454,"1990_94",37.32787,"20-24"
454,"1995_99",33.27949,"20-24"
454,"2000_04",29.4147,"20-24"
454,"2005_09",25.93364,"20-24"
454,"2010_14",27.4049,"20-24"
454,"2015_19",27.45444,"20-24"
454,"2020_25",16.81129,"20-24"
454,"1970_74",56.07673,"25-29"
454,"1975_79",52.8839,"25-29"
454,"1980_84",49.70668,"25-29"
454,"1985_89",45.48008,"25-29"
454,"1990_94",41.28975,"25-29"
454,"1995_99",37.27753,"25-29"
454,"2000_04",33.21611,"25-29"
454,"2005_09",29.36082,"25-29"
454,"2010_14",31.26777,"25-29"
454,"2015_19",31.55019,"25-29"
454,"2020_25",19.45124,"25-29"
454,"1970_74",60.18612,"30-34"
454,"1975_79",56.24483,"30-34"
454,"1980_84",53.06628,"30-34"
454,"1985_89",49.68008,"30-34"
454,"1990_94",45.46378,"30-34"
454,"1995_99",41.24185,"30-34"
454,"2000_04",37.20811,"30-34"
454,"2005_09",33.14851,"30-34"
454,"2010_14",35.39143,"30-34"
454,"2015_19",35.98729,"30-34"
454,"2020_25",22.36133,"30-34"
454,"1970_74",63.71566,"35-39"
454,"1975_79",60.31513,"35-39"
454,"1980_84",56.42806,"35-39"
454,"1985_89",53.05499,"35-39"
454,"1990_94",49.68198,"35-39"
454,"1995_99",45.42807,"35-39"
454,"2000_04",41.20058,"35-39"
454,"2005_09",37.15834,"35-39"
454,"2010_14",39.96688,"35-39"
454,"2015_19",40.73537,"35-39"
454,"2020_25",25.52655,"35-39"
454,"1970_74",67.14706,"40-44"
454,"1975_79",63.85635,"40-44"
454,"1980_84",60.51363,"40-44"
454,"1985_89",56.45235,"40-44"
454,"1990_94",53.10354,"40-44"
454,"1995_99",49.7434,"40-44"
454,"2000_04",45.46807,"40-44"
454,"2005_09",41.21765,"40-44"
454,"2010_14",44.87191,"40-44"
454,"2015_19",46.04898,"40-44"
454,"2020_25",28.93426,"40-44"
454,"1970_74",70.99662,"45-49"
454,"1975_79",67.32363,"45-49"
454,"1980_84",64.07661,"45-49"
454,"1985_89",60.5543,"45-49"
454,"1990_94",56.56992,"45-49"
454,"1995_99",53.24943,"45-49"
454,"2000_04",49.93032,"45-49"
454,"2005_09",45.60838,"45-49"
454,"2010_14",49.85678,"45-49"
454,"2015_19",51.77302,"45-49"
454,"2020_25",32.7419,"45-49"
454,"1970_74","NA","50-54"
454,"1975_79",71.25784,"50-54"
454,"1980_84",67.57791,"50-54"
454,"1985_89",64.15903,"50-54"
454,"1990_94",60.74162,"50-54"
454,"1995_99",56.83101,"50-54"
454,"2000_04",53.57082,"50-54"
454,"2005_09",50.23531,"50-54"
454,"2010_14",55.32419,"50-54"
454,"2015_19",57.59965,"50-54"
454,"2020_25",36.8962,"50-54"
454,"1970_74",76.58601,"55-59"
454,"1975_79",74.16322,"55-59"
454,"1980_84",71.45889,"55-59"
454,"1985_89",67.73493,"55-59"
454,"1990_94",64.39228,"55-59"
454,"1995_99",61.06602,"55-59"
454,"2000_04",57.23647,"55-59"
454,"2005_09",53.9544,"55-59"
454,"2010_14",60.95503,"55-59"
454,"2015_19",63.94068,"55-59"
454,"2020_25",41.11094,"55-59"
454,"1970_74",79.2265,"60-64"
454,"1975_79",76.88889,"60-64"
454,"1980_84",74.39175,"60-64"
454,"1985_89",71.67868,"60-64"
454,"1990_94",68.00123,"60-64"
454,"1995_99",64.70573,"60-64"
454,"2000_04",61.43874,"60-64"
454,"2005_09",57.57209,"60-64"
454,"2010_14",65.482,"60-64"
454,"2015_19",70.56446,"60-64"
454,"2020_25",45.6895,"60-64"
454,"1970_74",81.55556,"65-69"
454,"1975_79",79.52044,"65-69"
454,"1980_84",77.10359,"65-69"
454,"1985_89",74.63174,"65-69"
454,"1990_94",71.9432,"65-69"
454,"1995_99",68.30611,"65-69"
454,"2000_04",65.0745,"65-69"
454,"2005_09",61.81759,"65-69"
454,"2010_14",69.80103,"65-69"
454,"2015_19",75.77539,"65-69"
454,"2020_25",48.30738,"65-69"
454,"1970_74",82.9548,"70+"
454,"1975_79",82.06091,"70+"
454,"1980_84",80.02888,"70+"
454,"1985_89",77.6864,"70+"
454,"1990_94",75.33249,"70+"
454,"1995_99",72.55157,"70+"
454,"2000_04",69.02053,"70+"
454,"2005_09",65.53236,"70+"
454,"2010_14",74.99552,"70+"
454,"2015_19",80.97296,"70+"
454,"2020_25",52.49213,"70+"
454,"1970_74",60.75909,"15+"
454,"1975_79",57.45788,"15+"
454,"1980_84",54.00023,"15+"
454,"1985_89",50.37194,"15+"
454,"1990_94",46.58601,"15+"
454,"1995_99",42.41062,"15+"
454,"2000_04",38.17085,"15+"
454,"2005_09",34.12298,"15+"
454,"2010_14",36.77245,"15+"
454,"2015_19",37.85646,"15+"
454,"2020_25",23.97034,"15+"
458,"1970_74",13.85227,"15-19"
458,"1975_79",10.23509,"15-19"
458,"1980_84",7.609253,"15-19"
458,"1985_89",5.571767,"15-19"
458,"1990_94",3.870038,"15-19"
458,"1995_99",2.63958,"15-19"
458,"2000_04",1.789736,"15-19"
458,"2005_09",1.272727,"15-19"
458,"2010_14",.8574292,"15-19"
458,"2015_19",.7334347,"15-19"
458,"2020_25",.5291902,"15-19"
458,"1970_74",19.03858,"20-24"
458,"1975_79",13.86978,"20-24"
458,"1980_84",10.23451,"20-24"
458,"1985_89",7.6179,"20-24"
458,"1990_94",5.578207,"20-24"
458,"1995_99",3.870217,"20-24"
458,"2000_04",2.589185,"20-24"
458,"2005_09",1.823663,"20-24"
458,"2010_14",1.216474,"20-24"
458,"2015_19",.9957321,"20-24"
458,"2020_25",.6446162,"20-24"
458,"1970_74",26.05318,"25-29"
458,"1975_79",18.9976,"25-29"
458,"1980_84",13.88161,"25-29"
458,"1985_89",10.21956,"25-29"
458,"1990_94",7.605305,"25-29"
458,"1995_99",5.58028,"25-29"
458,"2000_04",3.797099,"25-29"
458,"2005_09",2.638785,"25-29"
458,"2010_14",1.743384,"25-29"
458,"2015_19",1.412986,"25-29"
458,"2020_25",.866375,"25-29"
458,"1970_74",34.78556,"30-34"
458,"1975_79",25.97361,"30-34"
458,"1980_84",19.03217,"30-34"
458,"1985_89",13.793,"30-34"
458,"1990_94",10.14192,"30-34"
458,"1995_99",7.612076,"30-34"
458,"2000_04",5.475687,"30-34"
458,"2005_09",3.87055,"30-34"
458,"2010_14",2.523172,"30-34"
458,"2015_19",2.025468,"30-34"
458,"2020_25",1.228223,"30-34"
458,"1970_74",43.93312,"35-39"
458,"1975_79",34.72519,"35-39"
458,"1980_84",26.01837,"35-39"
458,"1985_89",18.92494,"35-39"
458,"1990_94",13.69597,"35-39"
458,"1995_99",10.15346,"35-39"
458,"2000_04",7.470849,"35-39"
458,"2005_09",5.582351,"35-39"
458,"2010_14",3.701393,"35-39"
458,"2015_19",2.931708,"35-39"
458,"2020_25",1.759464,"35-39"
458,"1970_74",52.18855,"40-44"
458,"1975_79",43.89745,"40-44"
458,"1980_84",34.77153,"40-44"
458,"1985_89",25.9707,"40-44"
458,"1990_94",18.87492,"40-44"
458,"1995_99",13.71288,"40-44"
458,"2000_04",9.967701,"40-44"
458,"2005_09",7.61802,"40-44"
458,"2010_14",5.339216,"40-44"
458,"2015_19",4.301094,"40-44"
458,"2020_25",2.544385,"40-44"
458,"1970_74",59.55253,"45-49"
458,"1975_79",52.21035,"45-49"
458,"1980_84",43.97984,"45-49"
458,"1985_89",34.71185,"45-49"
458,"1990_94",25.88829,"45-49"
458,"1995_99",18.91325,"45-49"
458,"2000_04",13.47059,"45-49"
458,"2005_09",10.16924,"45-49"
458,"2010_14",7.288451,"45-49"
458,"2015_19",6.205438,"45-49"
458,"2020_25",3.728032,"45-49"
458,"1970_74","NA","50-54"
458,"1975_79",59.62636,"50-54"
458,"1980_84",52.32957,"50-54"
458,"1985_89",44.05309,"50-54"
458,"1990_94",34.75701,"50-54"
458,"1995_99",25.96491,"50-54"
458,"2000_04",18.59672,"50-54"
458,"2005_09",13.7571,"50-54"
458,"2010_14",9.737726,"50-54"
458,"2015_19",8.476356,"50-54"
458,"2020_25",5.396343,"50-54"
458,"1970_74",72.82597,"55-59"
458,"1975_79",66.87796,"55-59"
458,"1980_84",59.84942,"55-59"
458,"1985_89",52.36488,"55-59"
458,"1990_94",43.99832,"55-59"
458,"1995_99",34.91308,"55-59"
458,"2000_04",25.57716,"55-59"
458,"2005_09",19.02754,"55-59"
458,"2010_14",13.19587,"55-59"
458,"2015_19",11.33948,"55-59"
458,"2020_25",7.424991,"55-59"
458,"1970_74",78.06539,"60-64"
458,"1975_79",73.18201,"60-64"
458,"1980_84",67.13492,"60-64"
458,"1985_89",60.20584,"60-64"
458,"1990_94",52.71048,"60-64"
458,"1995_99",44.28127,"60-64"
458,"2000_04",34.48116,"60-64"
458,"2005_09",26.24379,"60-64"
458,"2010_14",18.30379,"60-64"
458,"2015_19",15.41026,"60-64"
458,"2020_25",9.955609,"60-64"
458,"1970_74",82.54235,"65-69"
458,"1975_79",78.36632,"65-69"
458,"1980_84",73.56172,"65-69"
458,"1985_89",67.42748,"65-69"
458,"1990_94",60.44872,"65-69"
458,"1995_99",53.16427,"65-69"
458,"2000_04",43.82814,"65-69"
458,"2005_09",35.48412,"65-69"
458,"2010_14",25.34257,"65-69"
458,"2015_19",21.46589,"65-69"
458,"2020_25",12.10031,"65-69"
458,"1970_74",85.40285,"70+"
458,"1975_79",83.42024,"70+"
458,"1980_84",79.06718,"70+"
458,"1985_89",74.44967,"70+"
458,"1990_94",68.24683,"70+"
458,"1995_99",61.34607,"70+"
458,"2000_04",53.06894,"70+"
458,"2005_09",45.75881,"70+"
458,"2010_14",34.98172,"70+"
458,"2015_19",30.45445,"70+"
458,"2020_25",17.09211,"70+"
458,"1970_74",38.88403,"15+"
458,"1975_79",32.24715,"15+"
458,"1980_84",26.51587,"15+"
458,"1985_89",21.74819,"15+"
458,"1990_94",17.71597,"15+"
458,"1995_99",14.33378,"15+"
458,"2000_04",11.31224,"15+"
458,"2005_09",9.188663,"15+"
458,"2010_14",6.88211,"15+"
458,"2015_19",6.2653,"15+"
458,"2020_25",4.111007,"15+"
462,"1970_74",5.192248,"15-19"
462,"1975_79",4.106642,"15-19"
462,"1980_84",3.06195,"15-19"
462,"1985_89",2.173996,"15-19"
462,"1990_94",1.51122,"15-19"
462,"1995_99",.9352664,"15-19"
462,"2000_04",.5006488,"15-19"
462,"2005_09",.1727704,"15-19"
462,"2010_14",.1496905,"15-19"
462,"2015_19",.315835,"15-19"
462,"2020_25",.2,"15-19"
462,"1970_74",6.503819,"20-24"
462,"1975_79",5.191203,"20-24"
462,"1980_84",4.106248,"20-24"
462,"1985_89",3.06206,"20-24"
462,"1990_94",2.173996,"20-24"
462,"1995_99",1.509528,"20-24"
462,"2000_04",.9352664,"20-24"
462,"2005_09",.3228987,"20-24"
462,"2010_14",.2010414,"20-24"
462,"2015_19",.315835,"20-24"
462,"2020_25",.2,"20-24"
462,"1970_74",8.029586,"25-29"
462,"1975_79",6.503819,"25-29"
462,"1980_84",5.190533,"25-29"
462,"1985_89",4.104765,"25-29"
462,"1990_94",3.06206,"25-29"
462,"1995_99",2.175909,"25-29"
462,"2000_04",1.513156,"25-29"
462,"2005_09",.6016964,"25-29"
462,"2010_14",.3754116,"25-29"
462,"2015_19",.4241811,"25-29"
462,"2020_25",.2,"25-29"
462,"1970_74",9.88157,"30-34"
462,"1975_79",7.996959,"30-34"
462,"1980_84",6.506802,"30-34"
462,"1985_89",5.193668,"30-34"
462,"1990_94",4.103676,"30-34"
462,"1995_99",3.062179,"30-34"
462,"2000_04",2.174182,"30-34"
462,"2005_09",.9721923,"30-34"
462,"2010_14",.7012322,"30-34"
462,"2015_19",.7937125,"30-34"
462,"2020_25",.2571744,"30-34"
462,"1970_74",11.94466,"35-39"
462,"1975_79",9.88157,"35-39"
462,"1980_84",7.988197,"35-39"
462,"1985_89",6.516239,"35-39"
462,"1990_94",5.195346,"35-39"
462,"1995_99",4.104398,"35-39"
462,"2000_04",3.063897,"35-39"
462,"2005_09",1.400849,"35-39"
462,"2010_14",1.129978,"35-39"
462,"2015_19",1.479543,"35-39"
462,"2020_25",.4696187,"35-39"
462,"1970_74",14.44483,"40-44"
462,"1975_79",12.00597,"40-44"
462,"1980_84",9.88157,"40-44"
462,"1985_89",7.996959,"40-44"
462,"1990_94",6.516239,"40-44"
462,"1995_99",5.193668,"40-44"
462,"2000_04",4.103344,"40-44"
462,"2005_09",1.969686,"40-44"
462,"2010_14",1.630074,"40-44"
462,"2015_19",2.384162,"40-44"
462,"2020_25",.8845946,"40-44"
462,"1970_74",17.05341,"45-49"
462,"1975_79",14.34987,"45-49"
462,"1980_84",12.00597,"45-49"
462,"1985_89",9.916038,"45-49"
462,"1990_94",8.006779,"45-49"
462,"1995_99",6.526188,"45-49"
462,"2000_04",5.193668,"45-49"
462,"2005_09",2.640093,"45-49"
462,"2010_14",2.292097,"45-49"
462,"2015_19",3.436592,"45-49"
462,"2020_25",1.450805,"45-49"
462,"1970_74","NA","50-54"
462,"1975_79",17.05341,"50-54"
462,"1980_84",14.22973,"50-54"
462,"1985_89",11.97187,"50-54"
462,"1990_94",9.958903,"50-54"
462,"1995_99",8.029586,"50-54"
462,"2000_04",6.516238,"50-54"
462,"2005_09",3.340584,"50-54"
462,"2010_14",3.0725,"50-54"
462,"2015_19",4.836662,"50-54"
462,"2020_25",2.108195,"50-54"
462,"1970_74",24.14584,"55-59"
462,"1975_79",20.60899,"55-59"
462,"1980_84",17.24182,"55-59"
462,"1985_89",14.22973,"55-59"
462,"1990_94",11.90916,"55-59"
462,"1995_99",9.958903,"55-59"
462,"2000_04",8.029586,"55-59"
462,"2005_09",4.196747,"55-59"
462,"2010_14",3.887215,"55-59"
462,"2015_19",6.482727,"55-59"
462,"2020_25",2.962274,"55-59"
462,"1970_74",27.3689,"60-64"
462,"1975_79",24.14584,"60-64"
462,"1980_84",20.60899,"60-64"
462,"1985_89",17.35013,"60-64"
462,"1990_94",14.2787,"60-64"
462,"1995_99",11.85377,"60-64"
462,"2000_04",9.850636,"60-64"
462,"2005_09",5.153911,"60-64"
462,"2010_14",4.880872,"60-64"
462,"2015_19",8.204948,"60-64"
462,"2020_25",3.996812,"60-64"
462,"1970_74",32.11685,"65-69"
462,"1975_79",27.7907,"65-69"
462,"1980_84",24.14584,"65-69"
462,"1985_89",21.14687,"65-69"
462,"1990_94",17.35013,"65-69"
462,"1995_99",14.44483,"65-69"
462,"2000_04",12.00597,"65-69"
462,"2005_09",6.380926,"65-69"
462,"2010_14",5.993941,"65-69"
462,"2015_19",10.29698,"65-69"
462,"2020_25",4.547352,"65-69"
462,"1970_74",32.85364,"70+"
462,"1975_79",32.11685,"70+"
462,"1980_84",27.58984,"70+"
462,"1985_89",23.67635,"70+"
462,"1990_94",20.32631,"70+"
462,"1995_99",17.24182,"70+"
462,"2000_04",14.47131,"70+"
462,"2005_09",7.722275,"70+"
462,"2010_14",7.453768,"70+"
462,"2015_19",12.65989,"70+"
462,"2020_25",5.81602,"70+"
462,"1970_74",13.10139,"15+"
462,"1975_79",11.11067,"15+"
462,"1980_84",8.667291,"15+"
462,"1985_89",6.946757,"15+"
462,"1990_94",5.577108,"15+"
462,"1995_99",4.285349,"15+"
462,"2000_04",3.236926,"15+"
462,"2005_09",1.6021,"15+"
462,"2010_14",1.38988,"15+"
462,"2015_19",2.26505,"15+"
462,"2020_25",1.038609,"15+"
466,"1970_74",82.25747,"15-19"
466,"1975_79",75.16542,"15-19"
466,"1980_84",66.44322,"15-19"
466,"1985_89",56.35083,"15-19"
466,"1990_94",45.63137,"15-19"
466,"1995_99",35.23228,"15-19"
466,"2000_04",35.74934,"15-19"
466,"2005_09",28.90728,"15-19"
466,"2010_14",21.83702,"15-19"
466,"2015_19",17.38843,"15-19"
466,"2020_25",5.647833,"15-19"
466,"1970_74",87.99015,"20-24"
466,"1975_79",82.30979,"20-24"
466,"1980_84",75.22086,"20-24"
466,"1985_89",66.4455,"20-24"
466,"1990_94",56.31867,"20-24"
466,"1995_99",45.61166,"20-24"
466,"2000_04",48.44581,"20-24"
466,"2005_09",40.69821,"20-24"
466,"2010_14",31.58711,"20-24"
466,"2015_19",25.57517,"20-24"
466,"2020_25",8.353978,"20-24"
466,"1970_74",92.14148,"25-29"
466,"1975_79",88.05525,"25-29"
466,"1980_84",82.38064,"25-29"
466,"1985_89",75.23431,"25-29"
466,"1990_94",66.43219,"25-29"
466,"1995_99",56.30617,"25-29"
466,"2000_04",62.72876,"25-29"
466,"2005_09",55.15779,"25-29"
466,"2010_14",44.47462,"25-29"
466,"2015_19",36.99782,"25-29"
466,"2020_25",12.29777,"25-29"
466,"1970_74",94.8751,"30-34"
466,"1975_79",92.19073,"30-34"
466,"1980_84",88.11506,"30-34"
466,"1985_89",82.40055,"30-34"
466,"1990_94",75.24899,"30-34"
466,"1995_99",66.43143,"30-34"
466,"2000_04",77.43446,"30-34"
466,"2005_09",71.42028,"30-34"
466,"2010_14",60.27758,"30-34"
466,"2015_19",52.09107,"30-34"
466,"2020_25",17.82292,"30-34"
466,"1970_74",96.63414,"35-39"
466,"1975_79",94.90681,"35-39"
466,"1980_84",92.23169,"35-39"
466,"1985_89",88.12302,"35-39"
466,"1990_94",82.42197,"35-39"
466,"1995_99",75.25867,"35-39"
466,"2000_04",91.38029,"35-39"
466,"2005_09",88.17098,"35-39"
466,"2010_14",78.04147,"35-39"
466,"2015_19",70.59515,"35-39"
466,"2020_25",25.16587,"35-39"
466,"1970_74",97.74506,"40-44"
466,"1975_79",96.66242,"40-44"
466,"1980_84",94.93597,"40-44"
466,"1985_89",92.24368,"40-44"
466,"1990_94",88.16217,"40-44"
466,"1995_99",82.45915,"40-44"
466,"2000_04",103.5556,"40-44"
466,"2005_09",104.0707,"40-44"
466,"2010_14",96.36415,"40-44"
466,"2015_19",91.40281,"40-44"
466,"2020_25",34.24289,"40-44"
466,"1970_74",98.49271,"45-49"
466,"1975_79",97.76969,"45-49"
466,"1980_84",96.68949,"45-49"
466,"1985_89",94.9583,"45-49"
466,"1990_94",92.28295,"45-49"
466,"1995_99",88.20485,"45-49"
466,"2000_04",113.4681,"45-49"
466,"2005_09",117.9548,"45-49"
466,"2010_14",113.7703,"45-49"
466,"2015_19",112.8921,"45-49"
466,"2020_25",44.54973,"45-49"
466,"1970_74","NA","50-54"
466,"1975_79",98.51698,"50-54"
466,"1980_84",97.79523,"50-54"
466,"1985_89",96.70863,"50-54"
466,"1990_94",94.99111,"50-54"
466,"1995_99",92.32351,"50-54"
466,"2000_04",121.3821,"50-54"
466,"2005_09",129.272,"50-54"
466,"2010_14",128.9669,"50-54"
466,"2015_19",133.2939,"50-54"
466,"2020_25",55.29076,"50-54"
466,"1970_74",99.29839,"55-59"
466,"1975_79",98.9678,"55-59"
466,"1980_84",98.53817,"55-59"
466,"1985_89",97.81395,"55-59"
466,"1990_94",96.74168,"55-59"
466,"1995_99",95.02983,"55-59"
466,"2000_04",127.0513,"55-59"
466,"2005_09",138.2816,"55-59"
466,"2010_14",141.3356,"55-59"
466,"2015_19",151.1147,"55-59"
466,"2020_25",65.58221,"55-59"
466,"1970_74",99.56496,"60-64"
466,"1975_79",99.31184,"60-64"
466,"1980_84",98.98684,"60-64"
466,"1985_89",98.56079,"60-64"
466,"1990_94",97.85038,"60-64"
466,"1995_99",96.77365,"60-64"
466,"2000_04",130.7618,"60-64"
466,"2005_09",144.7375,"60-64"
466,"2010_14",151.209,"60-64"
466,"2015_19",165.6665,"60-64"
466,"2020_25",74.65756,"60-64"
466,"1970_74",99.7227,"65-69"
466,"1975_79",99.56985,"65-69"
466,"1980_84",99.32103,"65-69"
466,"1985_89",99.00357,"65-69"
466,"1990_94",98.58239,"65-69"
466,"1995_99",97.87532,"65-69"
466,"2000_04",133.1572,"65-69"
466,"2005_09",148.9522,"65-69"
466,"2010_14",158.2603,"65-69"
466,"2015_19",177.1943,"65-69"
466,"2020_25",78.07695,"65-69"
466,"1970_74",99.77493,"70+"
466,"1975_79",99.72754,"70+"
466,"1980_84",99.58173,"70+"
466,"1985_89",99.34675,"70+"
466,"1990_94",99.0395,"70+"
466,"1995_99",98.63431,"70+"
466,"2000_04",134.7145,"70+"
466,"2005_09",151.7366,"70+"
466,"2010_14",162.9576,"70+"
466,"2015_19",185.618,"70+"
466,"2020_25",84.99341,"70+"
466,"1970_74",92.42833,"15+"
466,"1975_79",88.86512,"15+"
466,"1980_84",84.11066,"15+"
466,"1985_89",78.26235,"15+"
466,"1990_94",71.43478,"15+"
466,"1995_99",63.5243,"15+"
466,"2000_04",76,"15+"
466,"2005_09",73.82345,"15+"
466,"2010_14",67.66965,"15+"
466,"2015_19",65.72867,"15+"
466,"2020_25",26.13995,"15+"
470,"1970_74",6.66636,"15-19"
470,"1975_79",4.794112,"15-19"
470,"1980_84",3.355712,"15-19"
470,"1985_89",2.573493,"15-19"
470,"1990_94",1.934954,"15-19"
470,"1995_99",1.467111,"15-19"
470,"2000_04",1.150007,"15-19"
470,"2005_09",1.139271,"15-19"
470,"2010_14",.9410564,"15-19"
470,"2015_19",.699065,"15-19"
470,"2020_25",.3322261,"15-19"
470,"1970_74",8.449574,"20-24"
470,"1975_79",6.720885,"20-24"
470,"1980_84",4.833838,"20-24"
470,"1985_89",3.320167,"20-24"
470,"1990_94",2.573493,"20-24"
470,"1995_99",1.946045,"20-24"
470,"2000_04",1.467111,"20-24"
470,"2005_09",1.458535,"20-24"
470,"2010_14",1.239657,"20-24"
470,"2015_19",.952664,"20-24"
470,"2020_25",.4844344,"20-24"
470,"1970_74",10.51206,"25-29"
470,"1975_79",8.437174,"25-29"
470,"1980_84",6.666082,"25-29"
470,"1985_89",4.847695,"25-29"
470,"1990_94",3.344198,"25-29"
470,"1995_99",2.573698,"25-29"
470,"2000_04",1.946045,"25-29"
470,"2005_09",1.860714,"25-29"
470,"2010_14",1.587053,"25-29"
470,"2015_19",1.254948,"25-29"
470,"2020_25",.6598099,"25-29"
470,"1970_74",13.05191,"30-34"
