"cc","iso","year","prop_19","prop_20_64","prop_65","adj_factor","qamys_piaac","wic_mys","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred","plot"
"Kiribati",296,2005,0.485930735930736,0.478354978354978,0.0357142857142857,NA,NA,8.34,30,1.1158943,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,6.54938625425924,6.34493671855512,6.76042365907913,6.54938625425924,2
"Kiribati",296,2010,0.466861598440546,0.498050682261209,0.0350877192982456,NA,NA,8.88,37.7,1.1158943,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,7.16735643334602,6.95913089005166,7.38181233464992,7.16735643334602,2
"Kiribati",296,2015,0.455111111111111,0.507555555555556,0.0373333333333333,NA,NA,9.43,43.8,3.4062576,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,7.64030283934867,7.4385208210576,7.84755852423085,7.64030283934867,2
"Kuwait",414,1970,0.512461681993869,0.469412235105958,0.0181260829001733,NA,NA,3.9,15.2,39.282646,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,2.1465445989855,2.05768262153592,2.23924412210592,2.1465445989855,3
"Kuwait",414,1975,0.538750361028208,0.444690478482719,0.0165591604890729,NA,NA,4.31,18.2,40.435612,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,2.29873616159518,2.20267020763975,2.39899187917357,2.29873616159518,3
"Kuwait",414,1980,0.486857391809468,0.497531222770839,0.0156113854196921,NA,NA,5.07,21.4,32.482338,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2.99005236295399,2.86936135022478,3.1158198783525,2.99005236295399,3
"Kuwait",414,1985,0.457323678658989,0.529220594104567,0.0134557272364445,NA,NA,5.71,23.9,25.509132,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,3.59537084291844,3.45300780323874,3.7436033263474,3.59537084291844,3
"Kuwait",414,1990,0.455317096696407,0.53006993006993,0.0146129732336629,NA,NA,6.15,25.6,21.464495,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,4.02936855627507,3.87066170148743,4.19458279085953,4.02936855627507,3
"Kuwait",414,1995,0.366782428562725,0.614939377322854,0.0182781941144215,NA,NA,6.74,27.4,21.6045,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,4.63114443768931,4.44559417193632,4.82443920278016,4.63114443768931,3
"Kuwait",414,2000,0.367277870384402,0.612618073445471,0.0201040561701268,NA,NA,7.13,28.6,16.464411,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,5.03325598500064,4.95494135675363,5.11280840408226,5.03325598500064,3
"Kuwait",414,2005,0.331696744515216,0.645435244161359,0.0228680113234253,NA,NA,7.46,29.3,6.470232,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,5.90372749548037,5.77989127063094,6.03021695546293,5.90372749548037,3
"Kuwait",414,2010,0.299495731847994,0.681783724992584,0.0187205431594212,NA,NA,7.77,30.3,4.8106666,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,6.41392625401354,6.27057948521161,6.56054996016622,6.41392625401354,3
"Kuwait",414,2015,0.264310576996367,0.715058817551259,0.0206306054523743,NA,NA,8.05,32.6,4.0740433,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,6.87947785550302,6.71371349828929,7.04933500311203,6.87947785550302,3
"Kyrgyzstan",417,1970,0.512127745586848,0.425650181916184,0.0622220724969681,NA,NA,6.56,37.7,21.64456,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,4.8201015178341,4.62548426423372,5.02290729251364,4.8201015178341,1
"Kyrgyzstan",417,1975,0.510339173473416,0.430237148149273,0.0594236783773115,NA,NA,7.51,46.9,16.949947,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,5.75314286205024,5.51555643115732,6.00096349376207,5.75314286205024,1
"Kyrgyzstan",417,1980,0.482130013831259,0.459972337482711,0.0578976486860304,NA,NA,8.38,56.6,13.397698,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,6.66091012164683,6.38781390135221,6.94568193967972,6.66091012164683,1
"Kyrgyzstan",417,1985,0.463652548960606,0.484064294490835,0.0522831565485594,NA,NA,9.02,64.4,7.928175,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,7.4225952999775,7.11729762655656,7.74098876821928,7.4225952999775,1
"Kyrgyzstan",417,1990,0.471795457139596,0.478004793973291,0.0501997488871133,NA,NA,9.51,70.8,8.5060682,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,7.74907107644362,7.42006304829476,8.09266742842233,7.74907107644362,1
"Kyrgyzstan",417,1995,0.472842334969995,0.472558647026732,0.0545990180032733,NA,NA,9.93,76.7,1.2983932,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,8.48214440860533,8.10267583604466,8.87938444339341,8.48214440860533,1
"Kyrgyzstan",417,2000,0.453864680523791,0.491287012487604,0.0548483069886053,NA,NA,10.19,80.5,0.95336914,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,8.61233281485899,8.36630996378638,8.86559030623443,8.61233281485899,1
"Kyrgyzstan",417,2005,0.42401946357447,0.519787313359625,0.0561932230659054,NA,NA,10.49,83.3,0.75656891,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,9.0956340564418,8.86285602456419,9.33452587511394,9.0956340564418,1
"Kyrgyzstan",417,2010,0.408582808685597,0.546392320258439,0.0450248710559645,NA,NA,10.63,84.1,0.18266582,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,9.37190132046879,9.1431827378783,9.60634134509123,9.37190132046879,1
"Kyrgyzstan",417,2015,0.39841445742051,0.558792941778194,0.0427926008012957,NA,NA,10.86,86.9,0.41400146,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,9.66514752387732,9.43809249674464,9.89766488202276,9.66514752387732,1
"Lao People's Democratic Republic",418,1970,0.527455357142857,0.442001488095238,0.0305431547619048,NA,NA,2.17,3.59999999999999,30.404457,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.08581666430871,1.02478932978298,1.15047824389444,1.08581666430871,3
"Lao People's Democratic Republic",418,1975,0.52807552365031,0.440161274461599,0.0317632018880913,NA,NA,2.65,4.90000000000001,25.705452,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.40541301214081,1.33025312521254,1.48481946575328,1.40541301214081,3
"Lao People's Democratic Republic",418,1980,0.548913043478261,0.41617538688283,0.0349115696389094,NA,NA,3.17,6.5,23.215105,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.71668569709107,1.63053783701214,1.80738509447734,1.71668569709107,3
"Lao People's Democratic Republic",418,1985,0.552025395447269,0.412350435466804,0.0356241690859267,NA,NA,3.83,8.89999999999999,18.365356,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.17970175892388,2.07456062048375,2.29017157220885,2.17970175892388,3
"Lao People's Democratic Republic",418,1990,0.551398354876616,0.413301997649824,0.0352996474735605,NA,NA,4.35,11.4,15.056507,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2.59594733190635,2.46941669675731,2.72896128016016,2.59594733190635,3
"Lao People's Democratic Republic",418,1995,0.549768589941376,0.415057081147794,0.03517432891083,NA,NA,4.73,13.8,39.748669,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,2.30057767461558,2.20034704803575,2.40537402573126,2.30057767461558,3
"Lao People's Democratic Republic",418,2000,0.541825059455815,0.422501451283684,0.0356734892605007,NA,NA,5.02,15.5,30.841244,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,2.60205458240837,2.54950823221721,2.65568393318903,2.60205458240837,3
"Lao People's Democratic Republic",418,2005,0.523678337285535,0.439583623936393,0.0367380387780723,NA,NA,5.35,17.4,27.297737,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,2.93442252698546,2.87710831952277,2.99287847748047,2.93442252698546,3
"Lao People's Democratic Republic",418,2010,0.485232202602974,0.47786831447004,0.0368994829269855,NA,NA,5.95,21.6,41.712059,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,3.04393786087143,2.96683770724709,3.12304164067133,3.04393786087143,3
"Lao People's Democratic Republic",418,2015,0.444307729243882,0.5168434794352,0.0388487913209189,NA,NA,6.48,26,15.338959,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,4.31586909074361,4.23620002067203,4.39703647550646,4.31586909074361,3
"Latvia",428,1970,0.287192263840209,0.592838140281238,0.119969595878552,NA,NA,10.65,56.6,0.21733835,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,12.0411217919942,11.5677644007883,12.5338491506411,12.0411217919942,1
"Latvia",428,1975,0.286597518812284,0.585519625788082,0.127882855399634,NA,NA,10.96,61.8,0.21405138,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,12.0612563489591,11.5911463907738,12.550432874448,12.0612563489591,1
"Latvia",428,1980,0.277441452923371,0.5927194519675,0.129839095109129,NA,NA,11.26,67.3,0.21089266,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,12.080955579158,11.6121101253735,12.568730930882,12.080955579158,1
"Latvia",428,1985,0.278380052656032,0.603337463218213,0.118282484125755,NA,NA,11.52,72.4,0.54769897,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,11.9019637404963,11.4425041181961,12.3798723965346,11.9019637404963,1
"Latvia",428,1990,0.283746763237888,0.597815889218299,0.118437347543814,NA,NA,11.78,77.5,0.20621698,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,12.0598689317519,11.5985225633788,12.5395659538785,12.0598689317519,1
"Latvia",428,1995,0.274265324940865,0.58902297237702,0.136711702682115,NA,NA,12.03,82,0.20478898,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,12.1570400823482,11.6926686595213,12.6398539005443,12.1570400823482,1
"Latvia",428,2000,0.254096634230591,0.595686423185475,0.150216942583934,NA,NA,12.22,85.5,0.25343323,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,12.1526899123232,11.9286937600088,12.3808922482535,12.1526899123232,1
"Latvia",428,2005,0.225058316884981,0.603534900412704,0.171406782702315,NA,NA,12.3,86.6,0.20108545,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,12.4517605900598,12.2049356348927,12.7035771781463,12.4517605900598,1
"Latvia",428,2010,0.203802789986623,0.612698261035735,0.183498948977642,NA,NA,12.27,85.4,0.10410309,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,12.5653795992905,12.2971109276874,12.8395007089652,12.5653795992905,1
"Latvia",428,2015,0.195042400521853,0.612123036780571,0.192834562697576,NA,NA,12.59,86.9,0.11068726,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,13.0448410188297,12.757609274543,13.3385396546122,13.0448410188297,1
"Lebanon",422,1970,0.528858709845913,0.420649429790198,0.0504918603638896,NA,NA,3.84,6.5,34.481941,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,2.17077706534381,2.08270984319029,2.26256820306973,2.17077706534381,2
"Lebanon",422,1975,0.511006716620724,0.439725123267461,0.0492681601118143,NA,NA,4.78,9.80000000000001,29.863014,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,2.9057882407401,2.7905238447692,3.02581370729043,2.9057882407401,2
"Lebanon",422,1980,0.501400990289026,0.444516946225003,0.0540820634859709,NA,NA,5.63,13.6,26.058611,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,3.5758954930223,3.43461200651448,3.72299070543161,3.5758954930223,2
"Lebanon",422,1985,0.470895912725099,0.477321975640738,0.0517821116341627,NA,NA,6.37,17.4,22.028639,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,4.22317294654275,4.05738114365414,4.3957392970846,4.22317294654275,2
"Lebanon",422,1990,0.443026267110618,0.497891231964484,0.0590825009248983,NA,NA,7.1,21.4,18.416473,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,4.99524782970061,4.80083731541144,5.19753102235462,4.99524782970061,2
"Lebanon",422,1995,0.415408452561482,0.521032504780115,0.0635590426584031,NA,NA,7.96,26.2,15.596467,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,5.86213877161,5.63497026760662,6.09846535928736,5.86213877161,2
"Lebanon",422,2000,0.383136551894665,0.545774865549855,0.07108858255548,NA,NA,8.68,30.7,13.060669,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,6.59576185779767,6.49546146737001,6.69761104785572,6.59576185779767,2
"Lebanon",422,2005,0.37992876492425,0.545424902177185,0.0746463328985653,NA,NA,9.25,34.9,9.6016846,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,7.37316980584415,7.25315769729759,7.49516765726284,7.37316980584415,2
"Lebanon",422,2010,0.339558691291416,0.576468146918448,0.0839731617901363,NA,NA,9.87,40.2,8.8634148,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,8.23398117843304,8.10539181872554,8.36461056579125,8.23398117843304,2
"Lebanon",422,2015,0.335190375281974,0.583378904914895,0.0814307198031308,NA,NA,10.39,46.1,4.9305573,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,9.1031235358834,8.95260414200199,9.25617359990001,9.1031235358834,2
"Lesotho",426,1970,0.548068544873657,0.410204279213864,0.0417271759124794,NA,NA,3.34,2.60000000000001,34.260395,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.80193751399171,1.72595354641957,1.88126662566694,1.80193751399171,3
"Lesotho",426,1975,0.55368164826567,0.404416239241937,0.0419021124923933,NA,NA,3.68,3.40000000000001,30.655649,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,2.02184392622488,1.93612428013961,2.11135870974029,2.02184392622488,3
"Lesotho",426,1980,0.553103764220814,0.406276246468657,0.0406199893105291,NA,NA,4.07,4.40000000000001,27.352642,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2.27579157067044,2.17871246727288,2.37719632624012,2.27579157067044,3
"Lesotho",426,1985,0.555834975871678,0.403180860463536,0.0409841636647862,NA,NA,4.5,5.90000000000001,23.980919,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.54990001486684,2.44054825781073,2.66415141147442,2.54990001486684,3
"Lesotho",426,1990,0.55183174187106,0.405978905323597,0.0421893528053423,NA,NA,5.01,7.60000000000001,20.933744,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2.95954150062675,2.83049116123846,3.09447562100835,2.95954150062675,3
"Lesotho",426,1995,0.536175049730037,0.421312872975277,0.042512077294686,NA,NA,5.55,9.10000000000001,18.166876,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,3.39721290007567,3.24903486483949,3.55214885913841,3.39721290007567,3
"Lesotho",426,2000,0.531547011759652,0.4234011705955,0.0450518176448478,NA,NA,6.05,10.8,13.745567,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,3.82381799051839,3.71859115763236,3.93202247969677,3.82381799051839,3
"Lesotho",426,2005,0.518057930462718,0.43587750660656,0.0460645629307218,NA,NA,6.55,13.1,24.199799,5.70034955625,5.2615146802,4.560279645,0,0,0,0,0,0,0,1,0,0,3.90813051073945,3.8259674565378,3.99205802518611,4.560279645,3
"Lesotho",426,2010,0.498534743952714,0.458798986738191,0.0426662693090945,NA,NA,7.1,16.3,23.364799,6.378091454,5.6841462367,5.1024731632,0,0,0,0,0,0,0,0,1,0,4.40695436240107,4.31622343458134,4.49959253654106,5.1024731632,3
"Lesotho",426,2015,0.471537612654037,0.484044509839985,0.0444178775059776,NA,NA,7.61,19.4,10.093046,6.98779401853,6.33908638709,5.590235214824,0,0,0,0,0,0,0,0,0,1,5.45205784835943,5.32732143076,5.57971490329562,5.590235214824,3
"Liberia",430,1970,0.53416061482056,0.442008037791722,0.0238313473877177,NA,NA,1.04,3.10000000000001,79.954315,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.281118738215536,0.26043003677265,0.303450961168832,0.281118738215536,3
"Liberia",430,1975,0.543113514842358,0.432179952061951,0.0247065330956917,NA,NA,1.38,4.40000000000001,75.340652,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.402383734881938,0.375675292840275,0.430990999896226,0.402383734881938,3
"Liberia",430,1980,0.549690590786481,0.423864177288835,0.026445231924684,NA,NA,1.81,6.7,67.893234,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.580275307325638,0.545995452941723,0.616707392850401,0.580275307325638,3
"Liberia",430,1985,0.554958320047374,0.417118389286202,0.0279232906664237,NA,NA,2.29,9.39999999999999,64.159019,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.773272933971485,0.730989321037669,0.818002415635912,0.773272933971485,3
"Liberia",430,1990,0.554730276627149,0.415797743179546,0.0294719801933057,NA,NA,2.79,12.2,58.38258,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1.02767112157284,0.975721019773567,1.08238719133043,1.02767112157284,3
"Liberia",430,1995,0.547734822589187,0.42198257185499,0.030282605555823,NA,NA,3.25,14.6,50.845623,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.30229057219977,1.24049779144911,1.36716142997663,1.30229057219977,3
"Liberia",430,2000,0.54093536885104,0.428081836120054,0.0309827950289057,NA,NA,3.64,16.5,43.63343,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1.55456414140455,1.51893819364282,1.59102567823713,1.55456414140455,3
"Liberia",430,2005,0.537613667677046,0.432197422001776,0.0301889103211782,NA,NA,3.99,17.4,57.058922,2.24230437753,1.78633859691,1.793843502024,0,0,0,0,0,0,0,1,0,0,1.5663422848917,1.51809203417578,1.61612609657872,1.793843502024,3
"Liberia",430,2010,0.533815569831554,0.435429207344833,0.0307552228236127,NA,NA,4.29,17.4,34.165531,1.71788551077,1.3621617438,1.374308408616,0,0,0,0,0,0,0,0,1,0,2.0809236261853,2.03814976668057,2.12459516410742,1.374308408616,3
"Liberia",430,2015,0.529556869194186,0.440197342104094,0.0302457887017201,NA,NA,4.87,21,51.698639,2.76921158096,2.178283932795,2.215369264768,0,0,0,0,0,0,0,0,0,1,2.12003483976176,2.05686478443328,2.18514496228397,2.215369264768,3
"Libyan Arab Jamahiriya",434,1970,0.554112959925006,0.415655026951019,0.0302320131239747,NA,NA,NA,NA,60.805031,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3
"Libyan Arab Jamahiriya",434,1975,0.570753468677933,0.400703187025065,0.028543344297002,NA,NA,NA,NA,51.99612,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3
"Libyan Arab Jamahiriya",434,1980,0.576331728529275,0.395775741574779,0.0278925298959466,NA,NA,NA,NA,39.835609,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,3
"Libyan Arab Jamahiriya",434,1985,0.558096909931074,0.413583912022098,0.0283191780468286,NA,NA,NA,NA,36.179096,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,3
"Libyan Arab Jamahiriya",434,1990,0.535172538147722,0.433700723510717,0.0311267383415602,NA,NA,NA,NA,23.5,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,3
"Libyan Arab Jamahiriya",434,1995,0.495190753313935,0.470396863886195,0.0344123827998707,NA,NA,NA,NA,23.224695,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,3
"Libyan Arab Jamahiriya",434,2000,0.45349814216629,0.508841047855556,0.0376608099781541,NA,NA,NA,NA,13.900002,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,3
"Libyan Arab Jamahiriya",434,2005,0.411604260534811,0.548500699155834,0.0398950403093549,NA,NA,NA,NA,14.547688,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,3
"Libyan Arab Jamahiriya",434,2010,0.381183946054594,0.576881929585684,0.0419341243597225,NA,NA,NA,NA,11.638208,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,3
"Libyan Arab Jamahiriya",434,2015,0.372054979070103,0.58472197719363,0.0432230437362673,NA,NA,8.17,39.5,9.1393242,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,6.34515353233298,6.24207700358979,6.44993218214447,6.34515353233298,3
"Lithuania",440,1970,0.346667516654448,0.55184394224333,0.101488541102222,1.02040155453711,8.86728950892745,8.69,41.4,1.6242685,NA,NA,8.86728950892745,1,0,0,0,0,0,0,0,0,0,8.89622526525264,8.55256947112475,9.25368969376069,8.86728950892745,1
"Lithuania",440,1975,0.33725300036368,0.54897563341011,0.113771366226209,1.0205858218058,9.87927075508019,9.68,50.3,1.3184115,NA,NA,9.87927075508019,0,1,0,0,0,0,0,0,0,0,9.92889412380441,9.54779796902545,10.3252015639141,9.87927075508019,1
"Lithuania",440,1980,0.318286463645636,0.568206323765117,0.113507212589247,1.00993754363766,10.6649404608137,10.56,58.9,1.0197928,NA,NA,10.6649404608137,0,0,1,0,0,0,0,0,0,0,10.8184360914279,10.4043380766645,11.2490154204822,10.6649404608137,1
"Lithuania",440,1985,0.304950606196677,0.590929501571621,0.104119892231702,1.00616052192037,11.359552292481,11.29,66.4,1.5587311,NA,NA,11.359552292481,0,0,0,1,0,0,0,0,0,0,11.3405972874428,10.9057011391048,11.7928361684879,11.359552292481,1
"Lithuania",440,1990,0.300232633629085,0.591024669984852,0.108742696386064,1.0063131042915,12.0757572514981,12,74,0.62949103,NA,NA,12.0757572514981,0,0,0,0,1,0,0,0,0,0,12.1961435359099,11.728837376678,12.6820683390399,12.0757572514981,1
"Lithuania",440,1995,0.287639891945532,0.58950328022493,0.122856827829539,1.00812054477443,12.7224812750533,12.62,80.5,0.50446296,NA,NA,12.7224812750533,0,0,0,0,0,1,0,0,0,0,12.7977464907513,12.3059334039769,13.3092151456473,12.7224812750533,1
"Lithuania",440,2000,0.27586305278174,0.58567760342368,0.138459343794579,1.00906326699529,13.2187287976383,13.1,85.6,0.35424805,NA,NA,13.2187287976383,0,0,0,0,0,0,1,0,0,0,13.1137385549809,12.8623862933664,13.3700026547237,13.2187287976383,1
"Lithuania",440,2005,0.245009726170881,0.59431393086937,0.160676342959749,1.00719570213769,13.4460626235381,13.35,88.5,0.33425188,NA,NA,13.4460626235381,0,0,0,0,0,0,0,1,0,0,13.6597102330961,13.390193003325,13.9346522940944,13.4460626235381,1
"Lithuania",440,2010,0.22020493115594,0.604835094460455,0.174959974383605,1.00905966037507,13.4810370626109,13.36,88.5,0.18440247,NA,NA,13.4810370626109,0,0,0,0,0,0,0,0,1,0,13.8729386532163,13.5867360641056,14.1651700576089,13.4810370626109,1
"Lithuania",440,2015,0.203785811732606,0.609379263301501,0.186834924965894,1.01377977500537,13.6657513670724,13.48,89.8,0.24393523,NA,NA,13.6657513670724,0,0,0,0,0,0,0,0,0,1,14.1489585750351,13.8421335652757,14.4625846741041,13.6657513670724,1
"Luxembourg",442,1970,0.293199882249043,0.581100971445393,0.125699146305564,NA,NA,9.37,34.2,1.6087557,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,10.0786043547846,9.68393163032678,10.4893621328526,10.0786043547846,1
"Luxembourg",442,1975,0.281920903954802,0.585875706214689,0.132203389830508,NA,NA,9.84,40,1.1971706,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,10.4541431000696,10.0441157961653,10.8809088002009,10.4541431000696,1
"Luxembourg",442,1980,0.264487778082944,0.599011260642681,0.136500961274375,NA,NA,10.31,45.7,0.79552633,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,10.8201732969061,10.3940828256986,11.2637307339536,10.8201732969061,1
"Luxembourg",442,1985,0.242572908149359,0.624420823112565,0.133006268738076,NA,NA,10.7,50.6,0.53177327,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,11.0444998306015,10.6052629470212,11.5019285346828,11.0444998306015,1
"Luxembourg",442,1990,0.231796752226296,0.634363541121006,0.133839706652698,NA,NA,11.08,55.2,0.37593016,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,11.4530468120792,10.9979941101568,11.926927762085,11.4530468120792,1
"Luxembourg",442,1995,0.238853503184713,0.621999020088192,0.139147476727095,NA,NA,11.43,59.4,0.29987678,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,11.5988394939516,11.1464155611229,12.0696269458752,11.5988394939516,1
"Luxembourg",442,2000,0.244897959183673,0.614308644806237,0.140793396010089,NA,NA,11.76,63.4,0.25392306,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,11.6299381871572,11.4122390915302,11.851790095905,11.6299381871572,1
"Luxembourg",442,2005,0.244648318042813,0.611183923110529,0.144167758846658,NA,NA,12.06,66.8,0.2239619,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,12.013894325851,11.7887801262364,12.243307223238,12.013894325851,1
"Luxembourg",442,2010,0.235873203386493,0.624138609962591,0.139988186650916,NA,NA,12.34,70.2,0.2075292,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,12.4304579955248,12.1915135687869,12.6740855519453,12.4304579955248,1
"Luxembourg",442,2015,0.223672605397777,0.63644381725172,0.139883577350503,NA,NA,13.17,73.8,0.2007187,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,13.5948934412494,13.3188983929583,13.8766076762506,13.5948934412494,1
"Macao Special Administrative Region of China",446,1970,0.518115942028985,0.416666666666667,0.0652173913043478,NA,NA,4,5,25.92742,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,2.46879116426268,2.36759139487726,2.574316592774,2.46879116426268,1
"Macao Special Administrative Region of China",446,1975,0.42679386146827,0.49647449191207,0.0767316466196599,NA,NA,5.14,9.99999999999999,21.351284,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,3.57826837654299,3.43457112348222,3.72797770499683,3.57826837654299,1
"Macao Special Administrative Region of China",446,1980,0.345612582781457,0.566639072847682,0.0877483443708609,NA,NA,6.15,15.7,9.6218185,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,4.98507122165138,4.77327651009161,5.20626346125081,4.98507122165138,1
"Macao Special Administrative Region of China",446,1985,0.323305670816044,0.600276625172891,0.076417704011065,NA,NA,7.23,22.6,14.082211,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,5.73673086092415,5.50575988015744,5.97739125697914,5.73673086092415,1
"Macao Special Administrative Region of China",446,1990,0.315464496211058,0.616895874263261,0.0676396295256806,NA,NA,8.07,28.3,11.737253,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,6.65498529088857,6.39327073137468,6.92741338241753,6.65498529088857,1
"Macao Special Administrative Region of China",446,1995,0.312040557667934,0.614448669201521,0.073510773130545,NA,NA,8.77,33.4,9.3697538,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,7.38155196416547,7.09636656881145,7.67819825418079,7.38155196416547,1
"Macao Special Administrative Region of China",446,2000,0.305729529111575,0.620505683136163,0.0737647877522617,NA,NA,9.37,38.4,8.704628,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,7.85751424414987,7.73227479210321,7.98478219631722,7.85751424414987,1
"Macao Special Administrative Region of China",446,2005,0.253358925143954,0.673704414587332,0.072936660268714,NA,NA,10.1,45.5,6.5002518,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,9.05573408416007,8.88485287643536,9.22990182769574,9.05573408416007,1
"Macao Special Administrative Region of China",446,2010,0.199626168224299,0.728411214953271,0.0719626168224299,NA,NA,10.75,52,4.3599625,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,10.2718081380712,10.0331078601198,10.5161873964032,10.2718081380712,1
"Macao Special Administrative Region of China",446,2015,0.17640206357131,0.7375603261774,0.0860376102512897,NA,NA,11.34,59.4,3.4615097,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,11.2164087637411,10.9351639059458,11.5048870448958,11.2164087637411,1
