"country","year","iso","old_dep","youth_dep","tot_dep","cc","adj_factor","qamys_piaac","wic_mys","highLS","prop_19","prop_20_64","prop_65","illiterate_prop","qamys_dhs_full","qamys_dhs_part","edu_exp_","tp_","hlo","geo_big","GEO","geo_det","qamys","adj_fact_dhs","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred"
"Trinidad and Tobago",1970,780,0.08,0.76,0.84,"Trinidad and Tobago",NA,NA,6.78,0.11,0.526638477801269,0.431183932346723,0.0421775898520085,0.075300217,NA,NA,0.0431306,33.09222,435.06,2,"Caribbean",2,NA,NA,1,0,0,0,0,0,0,0,0,0,5.69486320613131,5.44917790030783,5.95162564516679,5.69486320613131
"Trinidad and Tobago",1975,780,0.08,0.65,0.74,"Trinidad and Tobago",NA,NA,7.49,0.155,0.497281265447355,0.45427582797825,0.0484429065743945,0.059211769,NA,NA,0.0529002,29.52369,435.06,2,"Caribbean",2,NA,NA,0,1,0,0,0,0,0,0,0,0,6.30707840386339,6.03198627603287,6.59471626295576,6.30707840386339
"Trinidad and Tobago",1980,780,0.09,0.56,0.65,"Trinidad and Tobago",NA,NA,8.22,0.207,0.464756288583802,0.480512300746337,0.0547314106698609,0.050296783,NA,NA,0.026911,23.60612,435.06,2,"Caribbean",2,NA,NA,0,0,1,0,0,0,0,0,0,0,6.88734727680529,6.58924035374661,7.19894099542835,6.88734727680529
"Trinidad and Tobago",1985,780,0.09,0.57,0.66,"Trinidad and Tobago",NA,NA,8.94,0.263,0.440345033734734,0.503971304125032,0.055683662140234,0.035742011,NA,NA,0.0498381,23.14512,435.06,2,"Caribbean",2,NA,NA,0,0,0,1,0,0,0,0,0,0,7.45751827382991,7.13934536563477,7.78987091340442,7.45751827382991
"Trinidad and Tobago",1990,780,0.1,0.55,0.65,"Trinidad and Tobago",NA,NA,9.55,0.317,0.430395286029953,0.511989524511007,0.0576151894590392,0.030614471,NA,NA,0.0354297,26.22705,435.06,2,"Caribbean",2,NA,NA,0,0,0,0,1,0,0,0,0,0,8.06280665891691,7.71895175160135,8.42197921571259,8.06280665891691
"Trinidad and Tobago",1995,780,0.1,0.49,0.58,"Trinidad and Tobago",NA,NA,10.09,0.369,0.404860557768924,0.534342629482072,0.060796812749004,0.021072628,NA,NA,0.0306551,23.86098,435.06,2,"Caribbean",2,NA,NA,0,0,0,0,0,1,0,0,0,0,8.30453691679985,8.10374775403211,8.51030109719013,8.30453691679985
"Trinidad and Tobago",2000,780,0.1,0.38,0.47,"Trinidad and Tobago",NA,NA,10.55,0.418,0.368927444794953,0.565772870662461,0.0652996845425868,0.020999985,NA,NA,0.024194,19.22702,435.06,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,1,0,0,0,8.79448074532762,8.59086773645686,9.00291960633035,8.79448074532762
"Trinidad and Tobago",2005,780,0.1,0.31,0.41,"Trinidad and Tobago",NA,NA,11.02,0.471,0.315907163235408,0.611766520163467,0.0723263166011258,0.011636057,NA,NA,0.0417621,16.80567,435.06,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,1,0,0,9.41778680030445,9.19902161551294,9.64175451728657,9.41778680030445
"Trinidad and Tobago",2010,780,0.12,0.29,0.41,"Trinidad and Tobago",NA,NA,11.4,0.519,0.28250884722536,0.634590768767412,0.0829003840072284,0.013000031,NA,NA,0.0495082,14.78248,435.06,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,0,1,0,9.8965075036118,9.68926748269204,10.1081801017462,9.8965075036118
"Trinidad and Tobago",2015,780,0.13,0.3,0.43,"Trinidad and Tobago",NA,NA,11.63,0.57,0.271283634759594,0.634612556976915,0.0941038082634907,0.0069884294,NA,NA,0.0426422,15.33458,438.75,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,0,0,1,10.3532421205911,10.141727834389,10.5691677155957,10.3532421205911
"Tunisia",1970,788,0.07,0.89,0.96,"Tunisia",NA,NA,1.38,0.0190000000000001,0.565093668484705,0.400086949648249,0.0348193818670461,0.69132965,NA,NA,0.0393853,45.73484,404.39,1,"Northern Africa",11,NA,NA,1,0,0,0,0,0,0,0,0,0,0.5301639415975,0.49963741252909,0.562555561136713,0.5301639415975
"Tunisia",1975,788,0.07,0.83,0.9,"Tunisia",NA,NA,2.15,0.0310000000000001,0.549288797678862,0.414089590262543,0.0366216120585946,0.60282425,NA,NA,0.0599398,40.00494,404.39,1,"Northern Africa",11,NA,NA,0,1,0,0,0,0,0,0,0,0,0.895336374814348,0.848227978062796,0.945061050563876,0.895336374814348
"Tunisia",1980,788,0.07,0.77,0.84,"Tunisia",NA,NA,3.03,0.05,0.53197135768349,0.428912408529883,0.0391162337866273,0.51809299,NA,NA,0.0527713,37.83086,404.39,1,"Northern Africa",11,NA,NA,0,0,1,0,0,0,0,0,0,0,1.35971128875932,1.29323615672431,1.42960338617695,1.35971128875932
"Tunisia",1985,788,0.08,0.7,0.78,"Tunisia",NA,NA,3.82,0.0709999999999999,0.502028162089075,0.453434217894262,0.0445376200166623,0.44750675,NA,NA,0.057096,31.77851,404.39,1,"Northern Africa",11,NA,NA,0,0,0,1,0,0,0,0,0,0,1.81300005588974,1.72684814641887,1.90345005695649,1.81300005588974
"Tunisia",1990,788,0.08,0.64,0.73,"Tunisia",NA,NA,4.62,0.0940000000000001,0.474747352055194,0.476508599747352,0.0487440481974541,0.38724461,NA,NA,0.0594669,27.27039,404.39,1,"Northern Africa",11,NA,NA,0,0,0,0,1,0,0,0,0,0,2.3458701033241,2.23875453659462,2.45811072706552,2.3458701033241
"Tunisia",1995,788,0.09,0.56,0.65,"Tunisia",NA,NA,5.44,0.124,0.44321922317314,0.501152073732719,0.0556287030941409,0.32813499,NA,NA,0.064169,24.36799,404.39,1,"Northern Africa",11,NA,NA,0,0,0,0,0,1,0,0,0,0,2.84810351330001,2.78394737756489,2.91373812875987,2.84810351330001
"Tunisia",2000,788,0.11,0.46,0.57,"Tunisia",NA,NA,6.34,0.16,0.40269300560871,0.52998185417354,0.0673251402177499,0.25703003,NA,NA,0.0634627,21.98812,404.39,1,"Northern Africa",11,NA,NA,0,0,0,0,0,0,1,0,0,0,3.6657442484197,3.58736017979447,3.74584101437843,3.6657442484197
"Tunisia",2005,788,0.11,0.38,0.49,"Tunisia",NA,NA,7.3,0.209,0.360251029458347,0.565865536902122,0.0738834336395312,0.22624237,NA,NA,0.0643127,18.30814,374.56,1,"Northern Africa",11,NA,NA,0,0,0,0,0,0,0,1,0,0,4.35245077781295,4.26612891450981,4.44051929815187,4.35245077781295
"Tunisia",2010,788,0.11,0.34,0.45,"Tunisia",NA,NA,8.27,0.266,0.322108290491452,0.60314476639818,0.0747469431103676,0.20490084,NA,NA,0.0625259,17.11849,386.94,1,"Northern Africa",11,NA,NA,0,0,0,0,0,0,0,0,1,0,5.17346744057578,5.08106871162327,5.26754643122058,5.17346744057578
"Tunisia",2015,788,0.11,0.34,0.46,"Tunisia",NA,NA,8.99,0.315,0.310308126230642,0.613600482500488,0.0760913912688699,0.14894849,NA,NA,0.0659921,16.35597,384.12,1,"Northern Africa",11,NA,NA,0,0,0,0,0,0,0,0,0,1,6.07899140791972,5.96384922805753,6.19635660199243,6.07899140791972
"Turkey",1970,792,0.07,0.77,0.84,"Turkey",0.814237903113807,2.8661174189606,3.52,0.0590000000000001,0.526876034777182,0.433532992958459,0.0395909722643598,0.40585201,NA,NA,0.0299166,35.26748,424.62,3,"Western Asia",21,2.8661174189606,0.814237903113807,1,0,0,0,0,0,0,0,0,0,1.94721098285028,1.8617964405062,2.03654412976634,2.8661174189606
"Turkey",1975,792,0.08,0.74,0.83,"Turkey",0.819846977575839,3.41876189649125,4.17,0.0819999999999999,0.513780358353263,0.441472803775371,0.0447468378713663,0.38372318,NA,NA,0.0231963,31.01484,424.62,3,"Western Asia",21,3.41876189649125,0.819846977575839,0,1,0,0,0,0,0,0,0,0,2.32186811812689,2.22040284743358,2.42797002544168,3.41876189649125
"Turkey",1980,792,0.09,0.72,0.8,"Turkey",0.826015351844305,4.03921507051865,4.89,0.115,0.502401060535067,0.450409700238849,0.0471892392260837,0.34305656,NA,NA,0.0106743,28.45489,424.62,3,"Western Asia",21,4.03921507051865,0.826015351844305,0,0,1,0,0,0,0,0,0,0,2.80033529686775,2.67938425421207,2.926746233787,4.03921507051865
"Turkey",1985,792,0.08,0.67,0.74,"Turkey",0.83481664612319,4.66662505182863,5.59,0.154,0.484183198928852,0.471658541072578,0.0441582599985691,0.24031761,NA,NA,0.0162384,31.00474,424.62,3,"Western Asia",21,4.66662505182863,0.83481664612319,0,0,0,1,0,0,0,0,0,0,3.51748779439533,3.36932140611804,3.6721698206807,4.66662505182863
"Turkey",1990,792,0.08,0.6,0.68,"Turkey",0.847506011124338,5.33928787008333,6.3,0.198,0.464346744799908,0.489975837766799,0.0456774174332933,0.20767548,NA,NA,0.0339515,29.20462,424.62,3,"Western Asia",21,5.33928787008333,0.847506011124338,0,0,0,0,1,0,0,0,0,0,4.12566433593457,3.9516917771756,4.30729600702006,5.33928787008333
"Turkey",1995,792,0.08,0.54,0.62,"Turkey",0.855519622084187,5.95441656970594,6.96,0.242,0.437175058924362,0.511418898650096,0.051406042425541,0.16722937,NA,NA,0.0171258,27.74516,424.62,3,"Western Asia",21,5.95441656970594,0.855519622084187,0,0,0,0,0,1,0,0,0,0,4.60111798811163,4.50449011559731,4.69981866920296,5.95441656970594
"Turkey",2000,792,0.09,0.48,0.58,"Turkey",0.860696616640641,6.49825945563684,7.55,0.288,0.408679283518195,0.531348453712704,0.0599722627691002,0.12634506,NA,NA,0.022222,18.63958,424.62,3,"Western Asia",21,6.49825945563684,0.860696616640641,0,0,0,0,0,0,1,0,0,0,5.31703771142713,5.2078268242962,5.42853880871104,6.49825945563684
"Turkey",2005,792,0.1,0.44,0.54,"Turkey",0.866344998147746,7.00006758503379,8.08,0.331,0.380079461688325,0.554457488291485,0.0654630500201896,0.11044733,NA,NA,0.0275063,14.87639,431.15,3,"Western Asia",21,7.00006758503379,0.866344998147746,0,0,0,0,0,0,0,1,0,0,5.90295093446339,5.7878158473279,6.02037636542448,7.00006758503379
"Turkey",2010,792,0.11,0.41,0.51,"Turkey",0.869389944388752,7.51152911951882,8.64,0.384,0.355964867895157,0.573722534897771,0.0703125972070723,0.055234556,NA,NA,0.0348051,19.76438,456.62,3,"Western Asia",21,7.51152911951882,0.869389944388752,0,0,0,0,0,0,0,0,1,0,6.96356784375667,6.81603077115416,7.11429844475172,7.51152911951882
"Turkey",2015,792,0.12,0.38,0.5,"Turkey",0.85878086025655,7.90937172296283,9.21,0.439,0.341053460003373,0.580928459364571,0.0780180806320556,0.040269089,NA,NA,0.0338053,17.69147,470.39,3,"Western Asia",21,7.90937172296283,0.85878086025655,0,0,0,0,0,0,0,0,0,1,7.75091961685184,7.59261323589863,7.91252669408338,7.90937172296283
"Turkmenistan",1970,795,0.09,0.89,0.98,"Turkmenistan",NA,NA,7.99,0.398,0.544294534644409,0.408964097873314,0.0467413674822776,0.2164456,NA,NA,0.0457293,NA,433.39499,3,"Central Asia",4,NA,NA,1,0,0,0,0,0,0,0,0,0,6.11477558742794,5.85662121865995,6.3843091585766,6.11477558742794
"Turkmenistan",1975,795,0.09,0.83,0.92,"Turkmenistan",NA,NA,8.95,0.511,0.545631608235949,0.409611256856666,0.0447571349073853,0.16949947,NA,NA,0.0405121,NA,433.39499,3,"Central Asia",4,NA,NA,0,1,0,0,0,0,0,0,0,0,7.25118205575939,6.93344234639054,7.58348286160326,7.25118205575939
"Turkmenistan",1980,795,0.08,0.77,0.85,"Turkmenistan",NA,NA,9.76,0.622,0.531783862774434,0.425628892522877,0.0425872447026895,0.13397698,NA,NA,0.0352948,NA,433.39499,3,"Central Asia",4,NA,NA,0,0,1,0,0,0,0,0,0,0,8.20684033899034,7.82408990005468,8.60831473181416,8.20684033899034
"Turkmenistan",1985,795,0.07,0.73,0.8,"Turkmenistan",NA,NA,10.33,0.711,0.512771411804676,0.448435617876888,0.0387929703184359,0.07928175,NA,NA,0.041255,NA,433.39499,3,"Central Asia",4,NA,NA,0,0,0,1,0,0,0,0,0,0,9.12835099070667,8.68866039269948,9.59029217893585,9.12835099070667
"Turkmenistan",1990,795,0.07,0.73,0.8,"Turkmenistan",NA,NA,10.74,0.781,0.508413298175986,0.453801614700845,0.0377850871231685,0.085060682,NA,NA,0.0688689,NA,433.39499,3,"Central Asia",4,NA,NA,0,0,0,0,1,0,0,0,0,0,9.49692127080484,9.02512339709134,9.99338287750534,9.49692127080484
"Turkmenistan",1995,795,0.07,0.7,0.78,"Turkmenistan",NA,NA,11.02,0.839,0.497590878732945,0.461239385554813,0.0411697357122412,0.012216797,NA,NA,0.0359526,NA,433.39499,3,"Central Asia",4,NA,NA,0,0,0,0,0,1,0,0,0,0,10.2627511234048,9.87304302747132,10.6678417513107,10.2627511234048
"Turkmenistan",2000,795,0.07,0.61,0.68,"Turkmenistan",NA,NA,11.21,0.881,0.46868427461312,0.488543027297483,0.0427726980893976,0.0095336914,NA,NA,0.0288482,NA,433.39499,3,"Central Asia",4,NA,NA,0,0,0,0,0,0,1,0,0,0,10.5874773450534,10.16281769942,11.029881657566,10.5874773450534
"Turkmenistan",2005,795,0.07,0.52,0.59,"Turkmenistan",NA,NA,10.97,0.914,0.442076698150914,0.511980141784294,0.0459431600647916,0.024089327,NA,NA,0.0338867,NA,446.05499,3,"Central Asia",4,NA,NA,0,0,0,0,0,0,0,1,0,0,10.3512466986359,9.92794846912583,10.7925931071492,10.3512466986359
"Turkmenistan",2010,795,0.06,0.44,0.51,"Turkmenistan",NA,NA,10.74,0.931,0.405659821165373,0.552972388719662,0.0413677901149651,0.0030000305,NA,NA,0.0304925,NA,416.38,3,"Central Asia",4,NA,NA,0,0,0,0,0,0,0,0,1,0,10.2205758756242,9.75535962055417,10.7079774905783,10.2205758756242
"Turkmenistan",2015,795,0.06,0.46,0.53,"Turkmenistan",NA,NA,10.73,0.948,0.388130478517028,0.57113090961345,0.0407386118695215,0.0022787584,NA,NA,0.0461888,NA,536.10999,3,"Central Asia",4,NA,NA,0,0,0,0,0,0,0,0,0,1,11.0682569961214,10.5708561069002,11.5890625785951,11.0682569961214
"Uganda",1970,800,0.05,0.93,0.98,"Uganda",NA,NA,2.64,0.0129999999999998,0.572856235443574,0.401164514080034,0.0259792504763921,0.6197456,NA,NA,0.0330073,33.33924,331.1,1,"Eastern Africa",5,NA,NA,1,0,0,0,0,0,0,0,0,0,1.04830195534464,0.994754784272545,1.10473154485308,1.04830195534464
"Uganda",1975,800,0.05,0.94,0.99,"Uganda",NA,NA,3.04,0.0189999999999999,0.575319565538643,0.398468671494015,0.0262117629673415,0.57206661,NA,NA,0.0294881,34.54041,331.1,1,"Eastern Africa",5,NA,NA,0,1,0,0,0,0,0,0,0,0,1.24419351392259,1.18326401845203,1.30826043549619,1.24419351392259
"Uganda",1980,800,0.05,0.95,1,"Uganda",NA,NA,3.43,0.0219999999999999,0.578476765777038,0.395200943554107,0.0263222906688555,0.52258186,NA,NA,0.0221099,34.80533,331.1,1,"Eastern Africa",5,NA,NA,0,0,1,0,0,0,0,0,0,0,1.44430032219187,1.37600466583694,1.51598571754461,1.44430032219187
"Uganda",1985,800,0.05,0.96,1.01,"Uganda",NA,NA,3.82,0.0289999999999999,0.581896316134674,0.391567829033669,0.0265358548316572,0.47114689,NA,NA,0.0426781,31.45903,331.1,1,"Eastern Africa",5,NA,NA,0,0,0,1,0,0,0,0,0,0,1.65260547466104,1.57559643308066,1.73337841945966,1.65260547466104
"Uganda",1990,800,0.05,0.98,1.03,"Uganda",NA,NA,4.21,0.035,0.587229399942578,0.385914441573356,0.0268561584840655,0.4389262,NA,NA,0.0588952,30.45225,331.1,1,"Eastern Africa",5,NA,NA,0,0,0,0,1,0,0,0,0,0,1.87602878924461,1.78972702353516,1.96649208052005,1.87602878924461
"Uganda",1995,800,0.06,1.02,1.07,"Uganda",NA,NA,4.61,0.04,0.597829901731399,0.375077990953049,0.0270921073155514,0.36027046,NA,NA,0.0370119,49.61227,331.1,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,1,0,0,0,0,2.15429253601887,2.10387092250459,2.20592255974604,2.15429253601887
"Uganda",2000,800,0.06,1.05,1.1,"Uganda",0.5601205576,NA,4.96,0.043,0.606168638929891,0.36669502055657,0.027136340513539,0.31857491,3.47274745712,2.80148314896,0.0370702,53.79028,331.1,1,"Eastern Africa",5,2.778197965696,0.5601205576,0,0,0,0,0,0,1,0,0,0,2.43828975585187,2.38020872663691,2.49778805823154,2.778197965696
"Uganda",2005,800,0.05,1.04,1.09,"Uganda",0.5615540064,NA,5.57,0.062,0.607929962970618,0.368493145885955,0.0235768911434267,0.28626862,3.90981976956,3.22402825221,0.0392681,49.91002,329.42,1,"Eastern Africa",5,3.127855815648,0.5615540064,0,0,0,0,0,0,0,1,0,0,2.8500224004853,2.78126567557189,2.92047888650473,3.127855815648
"Uganda",2010,800,0.05,1.02,1.06,"Uganda",0.5729204432,NA,6.15,0.0790000000000001,0.604108555017603,0.373349530880506,0.0225419141018912,0.28294949,4.4043259071,3.45016367145,0.0247385,47.68699,358.16333,1,"Eastern Africa",5,3.52346072568,0.5729204432,0,0,0,0,0,0,0,0,1,0,3.23114223483774,3.15755136760254,3.30644823354981,3.52346072568
"Uganda",2015,800,0.04,0.97,1.02,"Uganda",0.5637856816,NA,6.68,0.0990000000000001,0.594072749194139,0.38418021393305,0.021747036872811,0.23472504,4.70761044136,3.72325945894,0.0264512,42.76551,385.15424,1,"Eastern Africa",5,3.766088353088,0.5637856816,0,0,0,0,0,0,0,0,0,1,3.79198311267108,3.69833552806996,3.88800199918222,3.766088353088
"Ukraine",1970,804,0.14,0.37,0.51,"Ukraine",0.807215879879791,5.37605775999941,6.66,0.361,0.333509603540695,0.573859340622,0.0926310558373047,0.011495061,NA,NA,0.0457293,27.02714,467.87,4,"Eastern Europe",7,5.37605775999941,0.807215879879791,1,0,0,0,0,0,0,0,0,0,6.67426269191341,6.40355767221083,6.9564115388513,5.37605775999941
"Ukraine",1975,804,0.16,0.34,0.5,"Ukraine",0.849911691540687,6.51032355720166,7.66,0.462,0.310094546647798,0.584341352365717,0.105564100986485,0.0097115207,NA,NA,0.0405121,27.981,467.87,4,"Eastern Europe",7,6.51032355720166,0.849911691540687,0,1,0,0,0,0,0,0,0,0,7.71319202548618,7.40378297151818,8.03553149125119,6.51032355720166
"Ukraine",1980,804,0.18,0.32,0.5,"Ukraine",0.893375303093421,7.64729259447968,8.56,0.567,0.291940170666496,0.589854068939018,0.118205760394486,0.0080549532,NA,NA,0.0352948,28.02464,467.87,4,"Eastern Europe",7,7.64729259447968,0.893375303093421,0,0,1,0,0,0,0,0,0,0,8.64079171465789,8.29370650643439,9.0024021706309,7.64729259447968
"Ukraine",1985,804,0.17,0.33,0.49,"Ukraine",0.929659030223665,8.51567671684877,9.16,0.649,0.28468720051531,0.603507800348777,0.111804999135913,0.0066102505,NA,NA,0.041255,26.39354,467.87,4,"Eastern Europe",7,8.51567671684877,0.929659030223665,0,0,0,1,0,0,0,0,0,0,9.10099855548031,8.73423056022658,9.48316788018314,8.51567671684877
"Ukraine",1990,804,0.18,0.32,0.5,"Ukraine",0.940085474701766,9.14703166884818,9.73,0.732,0.282700274364415,0.597414912055712,0.119884813579873,0.0053743809,NA,NA,0.0472152,20.99915,467.87,4,"Eastern Europe",7,9.14703166884818,0.940085474701766,0,0,0,0,1,0,0,0,0,0,9.81212563885839,9.41149529860936,10.2298100884105,9.14703166884818
"Ukraine",1995,804,0.2,0.3,0.5,"Ukraine",0.976224684172025,9.94772953171294,10.19,0.808,0.271034481403851,0.593630968634161,0.135334549961989,0.0044158342,NA,NA,0.0450764,20.76001,467.87,4,"Eastern Europe",7,9.94772953171294,0.976224684172025,0,0,0,0,0,1,0,0,0,0,10.0261221836653,9.81482113742201,10.2419722819512,9.94772953171294
"Ukraine",2000,804,0.2,0.25,0.45,"Ukraine",0.990036646782336,10.2963811265363,10.4,0.848,0.24874437194027,0.613235845135452,0.138019782924277,0.0056958771,NA,NA,0.0504226,19.32918,467.87,4,"Eastern Europe",7,10.2963811265363,0.990036646782336,0,0,0,0,0,0,1,0,0,0,10.3231778723855,10.0893524778927,10.5624222781804,10.2963811265363
"Ukraine",2005,804,0.23,0.21,0.44,"Ukraine",0.999458940956827,10.6142539529615,10.62,0.89,0.219518020390625,0.621574995575136,0.158906984034239,0.0029833215,NA,NA,0.0531947,16.71314,467.87,4,"Eastern Europe",7,10.6142539529615,0.999458940956827,0,0,0,0,0,0,0,1,0,0,10.7702791193152,10.4982946963783,11.0493099748832,10.6142539529615
"Ukraine",2010,804,0.22,0.2,0.43,"Ukraine",0.998787519380737,10.8468324604748,10.86,0.913,0.201288420592892,0.641602882568106,0.157108696839002,0.00025650024,NA,NA,0.0635033,16.01644,478.3,4,"Eastern Europe",7,10.8468324604748,0.998787519380737,0,0,0,0,0,0,0,0,1,0,11.1612317943329,10.88458515951,11.4449097821599,10.8468324604748
"Ukraine",2015,804,0.23,0.22,0.45,"Ukraine",1.02519505643628,11.2566417196703,10.98,0.93,0.197926136236414,0.643217959454195,0.158855904309391,0.0021072938,NA,NA,0.0521102,12.77937,502.23376,4,"Eastern Europe",7,11.2566417196703,1.02519505643628,0,0,0,0,0,0,0,0,0,1,11.5090438772929,11.2318411500736,11.7930879897268,11.2566417196703
"United Arab Emirates",1970,784,0.02,0.55,0.57,"United Arab Emirates",NA,NA,5.19,0.228,0.438402718776551,0.547578589634664,0.014018691588785,0.4512001,NA,NA,NA,21.95229,433.55,3,"Western Asia",21,NA,NA,1,0,0,0,0,0,0,0,0,0,2.82185632917445,2.68136267719274,2.96971133753479,2.82185632917445
"United Arab Emirates",1975,784,0.02,0.42,0.44,"United Arab Emirates",NA,NA,6.73,0.327,0.365295103332713,0.619437721094768,0.0152671755725191,0.46485119,NA,NA,NA,15.81273,433.55,3,"Western Asia",21,NA,NA,0,1,0,0,0,0,0,0,0,0,3.58988408300222,3.40150613976123,3.78869453703157,3.58988408300222
"United Arab Emirates",1980,784,0.02,0.41,0.43,"United Arab Emirates",NA,NA,8.08,0.408,0.34156820622986,0.643980080070306,0.014451713699834,0.33797886,NA,NA,NA,19.9741,433.55,3,"Western Asia",21,NA,NA,0,0,1,0,0,0,0,0,0,0,4.96342788640484,4.71759957369967,5.22206601019792,4.96342788640484
"United Arab Emirates",1985,784,0.02,0.49,0.51,"United Arab Emirates",NA,NA,8.62,0.439,0.374661692634043,0.613268963499378,0.0120693438665789,0.28764702,NA,NA,NA,23.34273,433.55,3,"Western Asia",21,NA,NA,0,0,0,1,0,0,0,0,0,0,5.46686950863154,5.20599617551731,5.74081524780134,5.46686950863154
"United Arab Emirates",1990,784,0.02,0.47,0.48,"United Arab Emirates",NA,NA,9.02,0.457,0.387059787059787,0.601365001365001,0.0115752115752116,0.28630907,NA,NA,NA,17.62489,433.55,3,"Western Asia",21,NA,NA,0,0,0,0,1,0,0,0,0,0,5.69626211676481,5.42452739991412,5.98160903443932,5.69626211676481
"United Arab Emirates",1995,784,0.01,0.39,0.41,"United Arab Emirates",NA,NA,9.36,0.471,0.343147505332274,0.646898916816528,0.00995357785119819,0.26060186,NA,NA,NA,16.2959,433.55,3,"Western Asia",21,NA,NA,0,0,0,0,0,1,0,0,0,0,5.80323411287344,5.6196998645494,5.99276242157788,5.80323411287344
"United Arab Emirates",2000,784,0.01,0.37,0.38,"United Arab Emirates",NA,NA,9.5,0.473,0.330605511709147,0.658979169362143,0.0104153189287101,0.23300472,NA,NA,NA,15.518,433.55,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,1,0,0,0,6.09088754893321,5.8988207755693,6.28920805449784,6.09088754893321
"United Arab Emirates",2005,784,0.01,0.23,0.24,"United Arab Emirates",NA,NA,9.61,0.48,0.254993681690203,0.736072006562174,0.00893431174762232,0.099661484,NA,NA,NA,15.87451,433.55,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,1,0,0,7.24011579874238,6.99371771219909,7.4951948214559,7.24011579874238
"United Arab Emirates",2010,784,0.01,0.16,0.16,"United Arab Emirates",NA,NA,9.94,0.497,0.173551920496173,0.818940190780167,0.00750788872365892,0.18746531,NA,NA,NA,17.41046,433.55,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,1,0,6.77166849626762,6.5521954943504,6.99849298801937,6.77166849626762
"United Arab Emirates",2015,784,0.01,0.16,0.17,"United Arab Emirates",NA,NA,10.24,0.524,0.173763901330595,0.81601083702943,0.0102252616399747,0.067728577,NA,NA,NA,24.07036,460.49,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,0,1,8.24540387325576,7.94108102891611,8.56138915917606,8.24540387325576
"United Kingdom of Great Britain and Northern Ireland",1970,826,0.21,0.38,0.59,"United Kingdom of Great Britain and Northern Ireland",1.06686120052376,11.628787085709,10.9,0.36,0.309720129596933,0.559936783737814,0.130343086665252,0.016087557,NA,NA,0.0392349,22.1948,511,4,"Northern Europe",13,11.628787085709,1.06686120052376,1,0,0,0,0,0,0,0,0,0,11.3532112879228,10.8768407599309,11.8504453078926,11.628787085709
"United Kingdom of Great Britain and Northern Ireland",1975,826,0.23,0.38,0.6,"United Kingdom of Great Britain and Northern Ireland",1.06966101350139,11.8946304701354,11.12,0.403,0.307441223058715,0.552006691939417,0.140552085001869,0.011971706,NA,NA,0.0625212,20.00078,511,4,"Northern Europe",13,11.8946304701354,1.06966101350139,0,1,0,0,0,0,0,0,0,0,11.4968781059459,11.0038770483764,12.0119668369506,11.8946304701354
"United Kingdom of Great Britain and Northern Ireland",1980,826,0.23,0.33,0.56,"United Kingdom of Great Britain and Northern Ireland",1.06947965434129,12.1706784664039,11.38,0.451,0.294563413796967,0.555963811817181,0.149472774385852,0.0079552633,NA,NA,0.0325652,18.48623,511,4,"Northern Europe",13,12.1706784664039,1.06947965434129,0,0,1,0,0,0,0,0,0,0,11.5981831415881,11.1048173194702,12.1134682648014,12.1706784664039
"United Kingdom of Great Britain and Northern Ireland",1985,826,0.23,0.29,0.52,"United Kingdom of Great Britain and Northern Ireland",1.06685375725858,12.4288462720624,11.65,0.502,0.27266572497532,0.575948234151494,0.151386040873185,0.0053177327,NA,NA,0.0434803,19.43981,511,4,"Northern Europe",13,12.4288462720624,1.06685375725858,0,0,0,1,0,0,0,0,0,0,11.6385194257747,11.1379133333981,12.161625824288,12.4288462720624
"United Kingdom of Great Britain and Northern Ireland",1990,826,0.24,0.29,0.53,"United Kingdom of Great Britain and Northern Ireland",1.06541550220378,12.7104069412911,11.93,0.552,0.257594246387798,0.585111057810987,0.157294695801215,0.0037593016,NA,NA,0.0434083,19.75682,511,4,"Northern Europe",13,12.7104069412911,1.06541550220378,0,0,0,0,1,0,0,0,0,0,11.9987309776284,11.4804157895669,12.5404469413324,12.7104069412911
"United Kingdom of Great Britain and Northern Ireland",1995,826,0.25,0.3,0.55,"United Kingdom of Great Britain and Northern Ireland",1.0642353789218,12.9517445614783,12.17,0.594,0.253536788994469,0.587940123668902,0.158523087336629,0.0029987678,NA,NA,0.0437237,18.69099,545.07,4,"Northern Europe",13,12.9517445614783,1.0642353789218,0,0,0,0,0,1,0,0,0,0,12.0621013788273,11.7451171402313,12.3876405774393,12.9517445614783
