"country","year","iso","old_dep","youth_dep","tot_dep","cc","adj_factor","qamys_piaac","wic_mys","highLS","prop_19","prop_20_64","prop_65","illiterate_prop","qamys_dhs_full","qamys_dhs_part","edu_exp_","tp_","hlo","geo_big","GEO","geo_det","qamys","adj_fact_dhs","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred","plot"
"Maldives",2000,462,0.07,0.73,0.8,"Maldives",NA,NA,4.79,0.0460000000000001,0.534784159828755,0.428469496967535,0.0367463432037103,0.03236926,NA,NA,0.038607,21.21133,326.40201,3,"Southern Asia",18,NA,NA,0,0,0,0,0,0,1,0,0,0,3.31711434388683,3.1835985927001,3.45622956224754,3.31711434388683,3
"Maldives",2005,462,0.07,0.53,0.6,"Maldives",NA,NA,5.76,0.0659999999999999,0.466534784042202,0.48862512363996,0.0448400923178371,0.01602097,NA,NA,0.0486504,15.39024,390.04001,3,"Southern Asia",18,NA,NA,0,0,0,0,0,0,0,1,0,0,4.25578158071421,4.09503262049167,4.42284068071031,4.25578158071421,3
"Maldives",2010,462,0.06,0.36,0.43,"Maldives",NA,NA,6.68,0.098,0.365880416895228,0.589413055403182,0.0447065277015908,0.01389877,NA,NA,0.0309982,11.71987,398.14999,3,"Southern Asia",18,NA,NA,0,0,0,0,0,0,0,0,1,0,5.00235260366944,4.81749540966909,5.19430314790011,5.00235260366944,3
"Maldives",2015,462,0.06,0.32,0.38,"Maldives",0.7875868168,NA,7.4,0.126,0.308795411089866,0.650095602294455,0.0411089866156788,0.02265053,7.2851780554,6.7686700212,0.0421691,10.26657,433.92001,3,"Southern Asia",18,5.82814244432,0.7875868168,0,0,0,0,0,0,0,0,0,1,5.64937341926565,5.44656267230217,5.85973612175752,5.82814244432,3
"Mali",1970,466,0.05,0.76,0.81,"Mali",NA,NA,0.37,0.00599999999999994,0.525096654899983,0.449134308287107,0.0257690368129097,0.9242833,NA,NA,0.0276738,41.08712,170.91,1,"Western Africa",20,NA,NA,1,0,0,0,0,0,0,0,0,0,0.0921057234679811,0.0851291723665288,0.0996540205869046,0.0921057234679811,3
"Mali",1975,466,0.05,0.79,0.84,"Mali",NA,NA,0.5,0.00800000000000011,0.53038273452324,0.440430094256668,0.0291871712200916,0.9056619,NA,NA,0.0355959,41.56125,170.91,1,"Western Africa",20,NA,NA,0,1,0,0,0,0,0,0,0,0,0.123777281034352,0.114594394153711,0.133696027745532,0.123777281034352,3
"Mali",1980,466,0.06,0.84,0.9,"Mali",NA,NA,0.68,0.0139999999999999,0.54171309290419,0.425819099871652,0.0324678072241576,0.8411066,NA,NA,0.0339915,39.45185,170.91,1,"Western Africa",20,NA,NA,0,0,1,0,0,0,0,0,0,0,0.176914285816781,0.164353466865759,0.190435073399612,0.176914285816781,3
"Mali",1985,466,0.07,0.88,0.95,"Mali",NA,NA,0.86,0.0189999999999999,0.554718522963776,0.409619632528505,0.0356618445077184,0.7826235,NA,NA,0.0243537,36.98351,170.91,1,"Western Africa",20,NA,NA,0,0,0,1,0,0,0,0,0,0,0.23227366059107,0.216055233403366,0.24970954211348,0.23227366059107,3
"Mali",1990,466,0.08,0.94,1.02,"Mali",NA,NA,1.02,0.0239999999999999,0.574432186891629,0.387446168367648,0.0381216447407233,0.7143478,NA,NA,0.031965,54.19791,170.91,1,"Western Africa",20,NA,NA,0,0,0,0,1,0,0,0,0,0,0.296921311874769,0.277055471411744,0.318211602161115,0.296921311874769,3
"Mali",1995,466,0.07,0.93,1.01,"Mali",NA,NA,1.17,0.027,0.576289312747246,0.387297401127597,0.036413286125157,0.8095503,NA,NA,0.0244072,74.88272,170.91,1,"Western Africa",20,NA,NA,0,0,0,0,0,1,0,0,0,0,0.288525417878099,0.272707278073494,0.305261074621181,0.288525417878099,3
"Mali",2000,466,0.07,0.92,0.99,"Mali",0.1951963056,NA,1.32,0.0309999999999999,0.574455145370211,0.392740112737934,0.0328047418918551,0.76,0.32207390424,0.24003918576,0.025532,58.93558,170.91,1,"Western Africa",20,0.257659123392,0.1951963056,0,0,0,0,0,0,1,0,0,0,0.345752413153442,0.327680497684687,0.364821013292226,0.257659123392,3
"Mali",2005,466,0.06,0.92,0.98,"Mali",0.2275540192,NA,1.54,0.04,0.572701287807,0.3982181970702,0.0290805151227999,0.7382345,0.43804148696,0.30057964244,0.0360509,52.08003,292.46832,1,"Western Africa",20,0.350433189568,0.2275540192,0,0,0,0,0,0,0,1,0,0,0.446878273451209,0.428071863614751,0.466510902156505,0.350433189568,3
"Mali",2010,466,0.05,0.94,0.99,"Mali",0.238467568,NA,1.88,0.055,0.576491664855395,0.396240457889572,0.0272678772550337,0.6766965,0.5603987848,0.43630054128,0.0291082,45.66048,293.06,1,"Western Africa",20,0.44831902784,0.238467568,0,0,0,0,0,0,0,0,1,0,0.5882687738798,0.566469780989699,0.610906639569421,0.44831902784,3
"Mali",2015,466,0.05,0.97,1.02,"Mali",0.2513764836,NA,2.25,0.065,0.584563516367778,0.390102058922858,0.0253344247093639,0.6572867,0.706996360125,0.502233606,0.0356147,39.45995,385.15424,1,"Western Africa",20,0.5655970881,0.2513764836,0,0,0,0,0,0,0,0,0,1,0.765560776468993,0.73555872225003,0.796786557944707,0.5655970881,3
"Malta",1970,470,0.14,0.47,0.6,"Malta",NA,NA,6.85,0.119,0.406517445687953,0.508229098090849,0.0852534562211982,0.2116373,NA,NA,0.0316956,23.43059,494.21,4,"Southern Europe",19,NA,NA,1,0,0,0,0,0,0,0,0,0,5.16048960844178,4.93545991842497,5.39577940840296,5.16048960844178,1
"Malta",1975,470,0.14,0.41,0.55,"Malta",NA,NA,7.38,0.144,0.369893856545513,0.53972338372467,0.0903827597298167,0.1814626,NA,NA,0.0373084,20.59008,494.21,4,"Southern Europe",19,NA,NA,0,1,0,0,0,0,0,0,0,0,5.6392977658376,5.39232207690025,5.8975852774102,5.6392977658376,1
"Malta",1980,470,0.14,0.37,0.51,"Malta",NA,NA,7.96,0.177,0.337573689109525,0.569655600372324,0.0927707105181508,0.153824,NA,NA,0.0302821,21.64269,494.21,4,"Southern Europe",19,NA,NA,0,0,1,0,0,0,0,0,0,0,6.14391346236926,5.87294469116526,6.42738432218959,6.14391346236926,1
"Malta",1985,470,0.14,0.38,0.52,"Malta",NA,NA,8.46,0.21,0.317180616740088,0.58913362701909,0.0936857562408223,0.1307016,NA,NA,0.0328927,23.15963,494.21,4,"Southern Europe",19,NA,NA,0,0,0,1,0,0,0,0,0,0,6.52906217417847,6.23693291397931,6.83487436248372,6.52906217417847,1
"Malta",1990,470,0.15,0.36,0.52,"Malta",NA,NA,8.89,0.242,0.31176139561058,0.588069780528981,0.100168823860439,0.1074818,NA,NA,0.0155162,22.96946,494.21,4,"Southern Europe",19,NA,NA,0,0,0,0,1,0,0,0,0,0,7.05571183408542,6.73648209425605,7.390069295679,7.05571183408542,1
"Malta",1995,470,0.16,0.33,0.49,"Malta",NA,NA,9.32,0.279,0.302744886975242,0.589343379978471,0.107911733046286,0.121313,NA,NA,0.0427743,21.0745,494.21,4,"Southern Europe",19,NA,NA,0,0,0,0,0,1,0,0,0,0,7.0022517328445,6.81408648419118,7.19561300606881,7.0022517328445,1
"Malta",2000,470,0.17,0.3,0.47,"Malta",NA,NA,9.75,0.323,0.277705683882689,0.60550220607319,0.116792110044121,0.07366218,NA,NA,0.04205,18.83126,494.21,4,"Southern Europe",19,NA,NA,0,0,0,0,0,0,1,0,0,0,7.86296576494176,7.65936566190096,8.07197793522,7.86296576494176,1
"Malta",2005,470,0.21,0.27,0.48,"Malta",NA,NA,10.17,0.369,0.252324704699673,0.605428499623021,0.142246795677306,0.07636909,NA,NA,0.0557411,17.68269,494.21,4,"Southern Europe",19,NA,NA,0,0,0,0,0,0,0,1,0,0,8.35459575844409,8.1283827055079,8.58710432515868,8.35459575844409,1
"Malta",2010,470,0.24,0.23,0.46,"Malta",NA,NA,10.67,0.416,0.221622946800686,0.616082373130669,0.162294680068644,0.06692642,NA,NA,0.0575322,13.12764,490.06,4,"Southern Europe",19,NA,NA,0,0,0,0,0,0,0,0,1,0,9.01601067480218,8.7552076434346,9.28458259343556,9.01601067480218,1
"Malta",2015,470,0.27,0.21,0.49,"Malta",NA,NA,11.17,0.483,0.200374093991115,0.61585223287351,0.183773673135375,0.05496811,NA,NA,0.0520455,13.15354,498,4,"Southern Europe",19,NA,NA,0,0,0,0,0,0,0,0,0,1,9.86287554742829,9.55321912156008,10.1825691242151,9.86287554742829,1
"Martinique",1970,474,0.1,0.78,0.87,"Martinique",NA,NA,6.5,0.117,0.518769230769231,0.428923076923077,0.0523076923076923,0.1037683,NA,NA,NA,25.32785,428.33667,2,"Caribbean",2,NA,NA,1,0,0,0,0,0,0,0,0,0,5.29003214425978,5.06967531259062,5.51996693314894,5.29003214425978,1
"Martinique",1975,474,0.12,0.75,0.87,"Martinique",NA,NA,7.04,0.158,0.525015253203173,0.412751677852349,0.0622330689444783,0.08642725,NA,NA,NA,25.1863,420.32501,2,"Caribbean",2,NA,NA,0,1,0,0,0,0,0,0,0,0,5.74589410718498,5.50432701365813,5.998062798424,5.74589410718498,1
"Martinique",1980,474,0.13,0.5,0.63,"Martinique",NA,NA,7.81,0.221,0.433179723502304,0.486943164362519,0.0798771121351766,0.07204308,NA,NA,NA,19.94024,420.32501,2,"Caribbean",2,NA,NA,0,0,1,0,0,0,0,0,0,0,6.40243328403923,6.13353959968471,6.683115237192,6.40243328403923,1
"Martinique",1985,474,0.14,0.43,0.57,"Martinique",NA,NA,8.48,0.288,0.387580929958799,0.524131842260153,0.0882872277810477,0.05245062,NA,NA,NA,15.94857,420.32501,2,"Caribbean",2,NA,NA,0,0,0,1,0,0,0,0,0,0,6.99979168942103,6.70578899385061,7.30668437975298,6.99979168942103,1
"Martinique",1990,474,0.15,0.37,0.52,"Martinique",NA,NA,9.11,0.357,0.345606694560669,0.5581589958159,0.096234309623431,0.04699997,NA,NA,NA,12.29869,420.32501,2,"Caribbean",2,NA,NA,0,0,0,0,1,0,0,0,0,0,7.6433536188011,7.32264863553913,7.97810429664821,7.6433536188011,1
"Martinique",1995,474,0.17,0.37,0.53,"Martinique",NA,NA,9.59,0.415,0.322755627881747,0.568212639001899,0.109031733116355,0.03095411,NA,NA,NA,13.28869,420.32501,2,"Caribbean",2,NA,NA,0,0,0,0,0,1,0,0,0,0,7.95632795424504,7.77871376750377,8.13799766999467,7.95632795424504,1
"Martinique",2000,474,0.19,0.35,0.54,"Martinique",NA,NA,10.07,0.477,0.292840527268028,0.586197983975187,0.120961488756785,0.03099998,NA,NA,NA,18.90634,417.45999,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,1,0,0,0,8.51540505793052,8.32173776587504,8.71357946389266,8.51540505793052,1
"Martinique",2005,474,0.21,0.32,0.53,"Martinique",NA,NA,10.38,0.522,0.291866028708134,0.572651725006296,0.13548224628557,0.01811653,NA,NA,NA,16.20758,417.45999,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,1,0,0,9.06252009598689,8.8379401630345,9.29280680510594,9.06252009598689,1
"Martinique",2010,474,0.23,0.3,0.53,"Martinique",NA,NA,10.73,0.573,0.266329113924051,0.582278481012658,0.151392405063291,0.03099998,NA,NA,NA,14.78248,389.68668,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,0,1,0,9.23041094545015,8.94968755059646,9.51993974540571,9.23041094545015,1
"Martinique",2015,474,0.28,0.29,0.57,"Martinique",NA,NA,10.97,0.624,0.244882093806686,0.577092511013216,0.178025395180098,0.009741606,NA,NA,NA,15.33458,390.91666,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,0,0,1,9.93725792792561,9.55731581812888,10.3323042792839,9.93725792792561,1
"Mauritania",1970,478,0.05,0.89,0.94,"Mauritania",NA,NA,NA,NA,0.561145443467665,0.414135259813735,0.0247192967186004,0.731714,NA,NA,0.0276738,23.01867,278.39545,1,"Western Africa",20,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3
"Mauritania",1975,478,0.05,0.89,0.94,"Mauritania",NA,NA,NA,NA,0.564880325154298,0.408249284961614,0.0268703898840885,0.7091223,NA,NA,0.0446975,38.5283,278.39545,1,"Western Africa",20,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3
"Mauritania",1980,478,0.06,0.88,0.93,"Mauritania",NA,NA,NA,NA,0.561697412163483,0.409686461117267,0.0286161267192491,0.6816587,NA,NA,0.0380244,44.18202,278.39545,1,"Western Africa",20,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,3
"Mauritania",1985,478,0.06,0.86,0.92,"Mauritania",NA,NA,NA,NA,0.557884626250071,0.412113678738912,0.0300016950110176,0.6524244,NA,NA,0.0292471,49.04712,256.19818,1,"Western Africa",20,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,3
"Mauritania",1990,478,0.06,0.86,0.92,"Mauritania",NA,NA,NA,NA,0.555933205260825,0.412984582040294,0.0310822126988818,0.6238229,NA,NA,0.031965,47.99172,256.19818,1,"Western Africa",20,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,3
"Mauritania",1995,478,0.06,0.84,0.9,"Mauritania",NA,NA,NA,NA,0.551630785097331,0.416612951742512,0.0317562631601564,0.5943967,NA,NA,0.0238831,49.34744,256.19818,1,"Western Africa",20,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,3
"Mauritania",2000,478,0.06,0.8,0.86,"Mauritania",NA,NA,NA,NA,0.53958587088916,0.428819252205367,0.0315948769054737,0.4879232,NA,NA,0.0223992,41.53815,250.715,1,"Western Africa",20,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,3
"Mauritania",2005,478,0.06,0.77,0.83,"Mauritania",NA,NA,NA,NA,0.527901108378318,0.440764046379404,0.0313348452422781,0.5449622,NA,NA,0.0303841,40.10952,292.46832,1,"Western Africa",20,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,3
"Mauritania",2010,478,0.06,0.74,0.8,"Mauritania",NA,NA,NA,NA,0.516830585953733,0.452112480953041,0.0310569330932262,0.509353,NA,NA,0.0246785,37.26659,293.06,1,"Western Africa",20,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,3
"Mauritania",2015,478,0.05,0.71,0.76,"Mauritania",NA,NA,4.22,0.117,0.505295369241435,0.463697434794042,0.0310071959645222,0.4650241,NA,NA,0.0263107,35.70184,385.15424,1,"Western Africa",20,NA,NA,0,0,0,0,0,0,0,0,0,1,1.83161468191215,1.78434013078798,1.88014173145039,1.83161468191215,3
"Mauritius",1970,480,0.05,0.82,0.86,"Mauritius",NA,NA,3.92,0.0619999999999999,0.548578342407744,0.425650332728373,0.0257713248638838,0.3135048,NA,NA,0.0346792,30.31254,416.54,1,"Eastern Africa",5,NA,NA,1,0,0,0,0,0,0,0,0,0,2.39954804124596,2.29896864163261,2.50452776865996,2.39954804124596,2
"Mauritius",1975,480,0.05,0.69,0.74,"Mauritius",NA,NA,4.62,0.0919999999999999,0.512271657514289,0.45993499943965,0.0277933430460607,0.2793269,NA,NA,0.0300503,23.08498,416.54,1,"Eastern Africa",5,NA,NA,0,1,0,0,0,0,0,0,0,0,2.88598710601876,2.76437492321041,3.01294933121217,2.88598710601876,2
"Mauritius",1980,480,0.06,0.59,0.65,"Mauritius",NA,NA,5.42,0.132,0.46972363109409,0.493944726218818,0.0363316426870924,0.2454898,NA,NA,0.0454957,20.66767,416.54,1,"Eastern Africa",5,NA,NA,0,0,1,0,0,0,0,0,0,0,3.46009583858306,3.31473278212055,3.61183359236599,3.46009583858306,2
"Mauritius",1985,480,0.06,0.5,0.56,"Mauritius",NA,NA,6.18,0.175,0.436109470368183,0.5228391415633,0.0410513880685174,0.2172007,NA,NA,0.0343023,22.07619,416.54,1,"Eastern Africa",5,NA,NA,0,0,0,1,0,0,0,0,0,0,3.97952957064704,3.81290637929615,4.1534341597387,3.97952957064704,2
"Mauritius",1990,480,0.07,0.44,0.51,"Mauritius",NA,NA,6.86,0.218,0.395529456336427,0.557397234324683,0.0470733093388899,0.2013134,NA,NA,0.0334012,21.33573,416.54,1,"Eastern Africa",5,NA,NA,0,0,0,0,1,0,0,0,0,0,4.51595974968144,4.32677002089716,4.71342187411065,4.51595974968144,2
"Mauritius",1995,480,0.08,0.41,0.49,"Mauritius",NA,NA,7.41,0.253,0.367800815169236,0.580187843345738,0.0520113414850257,0.1667664,NA,NA,0.0393976,24.83251,416.54,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,1,0,0,0,0,4.89032849533459,4.7913631094235,4.99133800676589,4.89032849533459,2
"Mauritius",2000,480,0.09,0.38,0.47,"Mauritius",NA,NA,7.89,0.288,0.343739453256834,0.594836314546068,0.0614242321970975,0.1569691,NA,NA,0.0318379,24.25831,397.78,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,0,1,0,0,0,5.26686599007603,5.16737639312676,5.36827110065313,5.26686599007603,2
"Mauritius",2005,480,0.1,0.36,0.46,"Mauritius",NA,NA,8.35,0.325,0.325859247135843,0.608265139116203,0.0658756137479542,0.1276647,NA,NA,0.0210685,21.76204,405.54,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,0,0,1,0,0,5.87118298944188,5.7608433408116,5.98363601580865,5.87118298944188,2
"Mauritius",2010,480,0.11,0.31,0.42,"Mauritius",NA,NA,8.84,0.367,0.303549963939418,0.620161871944867,0.0762881641157144,0.08754841,NA,NA,0.0315162,20.25677,444.73,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,0,0,0,1,0,6.77367869827025,6.64229545362962,6.90766067660057,6.77367869827025,2
"Mauritius",2015,480,0.14,0.27,0.42,"Mauritius",NA,NA,9.34,0.407,0.269032309279987,0.631420179407795,0.0995475113122172,0.07603055,NA,NA,0.0381144,17.68787,385.15424,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,0,0,0,0,1,7.11389939241855,6.95859057084819,7.27267455243949,7.11389939241855,2
"Mayotte",1970,175,0.11,0.97,1.07,"Mayotte",NA,NA,NA,NA,0.564864864864865,0.383783783783784,0.0513513513513514,0.5702131,NA,NA,NA,NA,349.38834,1,"Eastern Africa",5,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2
"Mayotte",1975,175,0.1,1.05,1.15,"Mayotte",NA,NA,NA,NA,0.584615384615385,0.369230769230769,0.0461538461538461,0.5415937,NA,NA,NA,NA,349.38834,1,"Eastern Africa",5,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2
"Mayotte",1980,175,0.09,1.05,1.14,"Mayotte",NA,NA,NA,NA,0.594202898550725,0.364130434782609,0.0416666666666667,0.5208077,NA,NA,NA,NA,349.38834,1,"Eastern Africa",5,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,2
"Mayotte",1985,175,0.07,1.02,1.09,"Mayotte",NA,NA,NA,NA,0.596393897364771,0.370319001386962,0.0332871012482663,0.480195,NA,NA,NA,NA,349.38834,1,"Eastern Africa",5,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,2
"Mayotte",1990,175,0.06,0.98,1.04,"Mayotte",NA,NA,NA,NA,0.586497890295359,0.382911392405063,0.0305907172995781,0.4504366,NA,NA,NA,NA,349.38834,1,"Eastern Africa",5,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,2
"Mayotte",1995,175,0.06,0.89,0.94,"Mayotte",NA,NA,NA,NA,0.568181818181818,0.401785714285714,0.0300324675324675,0.4211179,NA,NA,NA,NA,363.36584,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2
"Mayotte",2000,175,0.06,0.83,0.89,"Mayotte",NA,NA,NA,NA,0.552228875582169,0.417165668662675,0.0306054557551564,0.3151077,NA,NA,NA,NA,333.64999,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,2
"Mayotte",2005,175,0.06,0.78,0.84,"Mayotte",NA,NA,NA,NA,0.538461538461539,0.429533969679955,0.0320044918585065,0.3685632,NA,NA,NA,NA,342.89001,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,2
"Mayotte",2010,175,0.06,0.8,0.86,"Mayotte",NA,NA,NA,NA,0.529214559386973,0.436302681992337,0.0344827586206897,0.5080386,NA,NA,NA,NA,358.16333,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,2
"Mayotte",2015,175,0.07,0.76,0.83,"Mayotte",NA,NA,10.14,0.579,0.520833333333333,0.441666666666667,0.0375,0.4118298,NA,NA,NA,NA,385.15424,1,"Eastern Africa",5,NA,NA,0,0,0,0,0,0,0,0,0,1,5.31066989263471,5.13793180724787,5.48921545995445,5.31066989263471,2
"Mexico",1970,484,0.08,0.94,1.01,"Mexico",0.734541649889362,2.73984035408732,3.73,0.057,0.573532860014838,0.389146220050817,0.0373209199343453,0.2358884,NA,NA,0.02419,45.56581,363.22,2,"Central America",3,2.73984035408732,0.734541649889362,1,0,0,0,0,0,0,0,0,0,2.43750680168114,2.33596367249857,2.543463958019,2.73984035408732,2
"Mexico",1975,484,0.07,0.93,1.01,"Mexico",0.745303010289589,3.2644271850684,4.38,0.0790000000000001,0.572430198250767,0.390286895210309,0.037282906538924,0.1988982,NA,NA,0.0227399,44.58572,363.22,2,"Central America",3,3.2644271850684,0.745303010289589,0,1,0,0,0,0,0,0,0,0,2.91753838581603,2.79355794680562,3.04702118044243,3.2644271850684,2
"Mexico",1980,484,0.08,0.89,0.97,"Mexico",0.762391439162314,3.88057242533618,5.09,0.109,0.560620176055932,0.40099017040276,0.0383896535413085,0.1701076,NA,NA,0.0327019,37.26701,363.22,2,"Central America",3,3.88057242533618,0.762391439162314,0,0,1,0,0,0,0,0,0,0,3.4352087409493,3.28704338883115,3.59005273066709,3.88057242533618,2
"Mexico",1985,484,0.07,0.8,0.88,"Mexico",0.777655465664017,4.53373136482122,5.83,0.149,0.540437169068446,0.420333986306949,0.0392288446246048,0.1371764,NA,NA,0.0228201,32.88813,363.22,2,"Central America",3,4.53373136482122,0.777655465664017,0,0,0,1,0,0,0,0,0,0,3.97801341895046,3.80469709677063,4.15922486307296,4.53373136482122,2
"Mexico",1990,484,0.07,0.69,0.76,"Mexico",0.790919607153571,5.21216021114203,6.59,0.191,0.511393579492141,0.446024662621277,0.0425817578865818,0.1244385,NA,NA,0.0225064,30.08121,363.22,2,"Central America",3,5.21216021114203,0.790919607153571,0,0,0,0,1,0,0,0,0,0,4.56719821255823,4.36515807119119,4.77858972632872,5.21216021114203,2
"Mexico",1995,484,0.08,0.61,0.69,"Mexico",0.806731636446816,5.88107362969729,7.29,0.229,0.472985739778796,0.480677288935684,0.0463369712855193,0.09606478,NA,NA,0.0353107,27.94916,363.22,2,"Central America",3,5.88107362969729,0.806731636446816,0,0,0,0,0,1,0,0,0,0,5.03170215863155,4.89798580325528,5.16906900717242,5.88107362969729,2
"Mexico",2000,484,0.08,0.56,0.64,"Mexico",0.815424401511221,6.38477306383286,7.83,0.259,0.444120183578531,0.50558617476684,0.050293641654629,0.09411995,NA,NA,0.0449755,27.22863,403.33,2,"Central America",3,6.38477306383286,0.815424401511221,0,0,0,0,0,0,1,0,0,0,5.59871072586274,5.46473803700512,5.73596786884025,6.38477306383286,2
"Mexico",2005,484,0.09,0.51,0.6,"Mexico",0.820731753296523,6.81207355236114,8.3,0.292,0.419897375595613,0.526408429744043,0.053694194660344,0.07494512,NA,NA,0.0484883,28.09057,435.78,2,"Central America",3,6.81207355236114,0.820731753296523,0,0,0,0,0,0,0,1,0,0,6.26621699828338,6.11775094568382,6.41828603651772,6.81207355236114,2
"Mexico",2010,484,0.09,0.46,0.55,"Mexico",0.82542347827651,7.22245543491946,8.75,0.321,0.393601049263889,0.547321936935716,0.0590770138003958,0.0613279,NA,NA,0.0414637,27.87496,440.92,2,"Central America",3,7.22245543491946,0.82542347827651,0,0,0,0,0,0,0,0,1,0,6.78684498076872,6.62555202449283,6.95206446537735,7.22245543491946,2
"Mexico",2015,484,0.1,0.42,0.51,"Mexico",0.83938694491556,7.82308632661302,9.32,0.357,0.368141081191425,0.567043670068143,0.0648152487404316,0.05078852,NA,NA,0.0507253,26.74043,443.36,2,"Central America",3,7.82308632661302,0.83938694491556,0,0,0,0,0,0,0,0,0,1,7.41863068647164,7.25121868361999,7.58990780219902,7.82308632661302,2
"Micronesia (Federated States of)",1970,583,0.07,0.91,0.97,"Micronesia (Federated States of)",NA,NA,3.98,0.101,0.574918566775244,0.392508143322476,0.0325732899022801,0.03579353,NA,NA,0.0406489,17.85478,456.20999,5,"Micronesia",9,NA,NA,1,0,0,0,0,0,0,0,0,0,3.53481825038295,3.37398209340305,3.70332139215291,3.53481825038295,2
"Micronesia (Federated States of)",1975,583,0.09,0.98,1.07,"Micronesia (Federated States of)",NA,NA,4.92,0.148,0.587025316455696,0.370253164556962,0.0427215189873418,0.03579353,NA,NA,0.1010403,26.47177,490.935,5,"Micronesia",9,NA,NA,0,1,0,0,0,0,0,0,0,0,4.41604985488773,4.21382990226654,4.62797425932273,4.41604985488773,2
"Micronesia (Federated States of)",1980,583,0.07,0.96,1.04,"Micronesia (Federated States of)",NA,NA,6.34,0.233,0.579452054794521,0.384931506849315,0.0356164383561644,0.03579353,NA,NA,0.1034651,24.9099,397.005,5,"Micronesia",9,NA,NA,0,0,1,0,0,0,0,0,0,0,5.28669175461889,5.04817323626648,5.53647991070645,5.28669175461889,2
"Micronesia (Federated States of)",1985,583,0.07,0.9,0.97,"Micronesia (Federated States of)",NA,NA,7.38,0.3,0.571761960326721,0.392065344224037,0.0361726954492415,0.006308517,NA,NA,0.0689637,23.11068,467.89499,5,"Micronesia",9,NA,NA,0,0,0,1,0,0,0,0,0,0,6.54027074497825,6.24876054623332,6.84538015197313,6.54027074497825,2
"Micronesia (Federated States of)",1990,583,0.07,0.84,0.91,"Micronesia (Federated States of)",NA,NA,8.13,0.351,0.555555555555555,0.409138110072689,0.0353063343717549,0.006308517,NA,NA,0.0755418,29.72063,453.35501,5,"Micronesia",9,NA,NA,0,0,0,0,1,0,0,0,0,0,7.15836116959336,6.83900340849156,7.49263183152063,7.15836116959336,2
"Micronesia (Federated States of)",1995,583,0.07,0.82,0.89,"Micronesia (Federated States of)",NA,NA,8.59,0.381,0.552044609665428,0.412639405204461,0.0353159851301115,0.01115894,NA,NA,0.0640977,19.53525,468.63501,5,"Micronesia",9,NA,NA,0,0,0,0,0,1,0,0,0,0,7.27593969704257,7.06423207379746,7.49399197562629,7.27593969704257,2
"Micronesia (Federated States of)",2000,583,0.07,0.72,0.79,"Micronesia (Federated States of)",NA,NA,8.99,0.409,0.528372093023256,0.434418604651163,0.0372093023255814,0.01115894,NA,NA,0.0670818,20.62583,491.94,5,"Micronesia",9,NA,NA,0,0,0,0,0,0,1,0,0,0,7.7833441060576,7.54690143887957,8.02719446701765,7.7833441060576,2
"Micronesia (Federated States of)",2005,583,0.07,0.68,0.75,"Micronesia (Federated States of)",NA,NA,9.22,0.433,0.512699905926623,0.446848541862653,0.0404515522107244,0.01115894,NA,NA,0.0988675,24.73234,498.94501,5,"Micronesia",9,NA,NA,0,0,0,0,0,0,0,1,0,0,8.06759343993549,7.82034419971556,8.32265975127508,8.06759343993549,2
