"iso","year","sex","unesco_il_prop","wb_il_prop","cc","continent"
233,1972,"Male",NA,NA,"Estonia","Europe"
231,1972,"Male",78.9584874305632,NA,"Ethiopia","Africa"
242,1972,"Male",18.553183976817,NA,"Fiji","Oceania"
246,1972,"Male",NA,NA,"Finland","Europe"
250,1972,"Male",NA,NA,"France","Europe"
254,1972,"Male",NA,NA,"French Guiana","Americas"
258,1972,"Male",NA,NA,"French Polynesia","Oceania"
266,1972,"Male",NA,NA,"Gabon","Africa"
270,1972,"Male",85.5202569821893,NA,"Gambia","Africa"
268,1972,"Male",NA,NA,"Georgia","Asia"
276,1972,"Male",NA,NA,"Germany","Europe"
288,1972,"Male",54.0829798722454,NA,"Ghana","Africa"
300,1972,"Male",4.97120378937961,NA,"Greece","Europe"
308,1972,"Male",NA,NA,"Grenada","Americas"
312,1972,"Male",NA,NA,"Guadeloupe","Americas"
316,1972,"Male",NA,NA,"Guam","Oceania"
320,1972,"Male",45.3219613928885,NA,"Guatemala","Americas"
324,1972,"Male",NA,NA,"Guinea","Africa"
624,1972,"Male",76.1872761908394,NA,"Guinea-Bissau","Africa"
328,1972,"Male",5.83649212504712,NA,"Guyana","Americas"
332,1972,"Male",72.3776975938472,NA,"Haiti","Americas"
340,1972,"Male",42.0450471748412,NA,"Honduras","Americas"
344,1972,"Male",7.5399726438666,NA,"Hong Kong SAR China","Asia"
348,1972,"Male",1.42822397849033,NA,"Hungary","Europe"
352,1972,"Male",NA,NA,"Iceland","Europe"
356,1972,"Male",51.646737345692,NA,"India","Asia"
360,1972,"Male",28.8705104710709,NA,"Indonesia","Asia"
364,1972,"Male",50.6611095184088,NA,"Iran","Asia"
368,1972,"Male",59.9101682495206,NA,"Iraq","Asia"
372,1972,"Male",NA,NA,"Ireland","Europe"
376,1972,"Male",6.90969912154458,NA,"Israel","Asia"
380,1972,"Male",3.86664800306122,NA,"Italy","Europe"
388,1972,"Male",34.5641068858252,NA,"Jamaica","Americas"
392,1972,"Male",NA,NA,"Japan","Asia"
400,1972,"Male",25.2555637470063,NA,"Jordan","Asia"
398,1972,"Male",NA,NA,"Kazakhstan","Asia"
404,1972,"Male",41.0865660736693,NA,"Kenya","Africa"
296,1972,"Male",NA,NA,"Kiribati","Oceania"
414,1972,"Male",31.53538758615,NA,"Kuwait","Asia"
417,1972,"Male",NA,NA,"Kyrgyzstan","Asia"
418,1972,"Male",NA,NA,"Laos","Asia"
428,1972,"Male",0.202167370639032,NA,"Latvia","Europe"
422,1972,"Male",22.362106163348,NA,"Lebanon","Asia"
426,1972,"Male",48.0796604465551,NA,"Lesotho","Africa"
430,1972,"Male",68.1566579405116,NA,"Liberia","Africa"
434,1972,"Male",40.6352976635544,NA,"Libya","Africa"
440,1972,"Male",0.961423275895136,NA,"Lithuania","Europe"
442,1972,"Male",NA,NA,"Luxembourg","Europe"
446,1972,"Male",NA,NA,"Macau SAR China","Asia"
450,1972,"Male",48.9264264314577,NA,"Madagascar","Africa"
454,1972,"Male",40.7733507995248,NA,"Malawi","Africa"
458,1972,"Male",27.5125554939332,NA,"Malaysia","Asia"
462,1972,"Male",12.6849399508198,NA,"Maldives","Asia"
466,1972,"Male",88.6693895092501,NA,"Mali","Africa"
470,1972,"Male",20.90267184539,NA,"Malta","Europe"
474,1972,"Male",11.3116261296832,NA,"Martinique","Americas"
478,1972,"Male",63.5205881742138,NA,"Mauritania","Africa"
480,1972,"Male",22.2124146450881,NA,"Mauritius","Africa"
175,1972,"Male",NA,NA,"Mayotte","Africa"
484,1972,"Male",18.6897613696809,NA,"Mexico","Americas"
583,1972,"Male",NA,NA,"Micronesia (Federated States of)","Oceania"
496,1972,"Male",NA,NA,"Mongolia","Asia"
499,1972,"Male",NA,NA,"Montenegro","Europe"
504,1972,"Male",65.8753227906733,NA,"Morocco","Africa"
508,1972,"Male",70.5441279321031,NA,"Mozambique","Africa"
104,1972,"Male",16.2315380233782,NA,"Myanmar (Burma)","Asia"
516,1972,"Male",34.8660714999958,NA,"Namibia","Africa"
524,1972,"Male",69.7510630513478,NA,"Nepal","Asia"
528,1972,"Male",NA,NA,"Netherlands","Europe"
540,1972,"Male",NA,NA,"New Caledonia","Oceania"
554,1972,"Male",NA,NA,"New Zealand","Oceania"
558,1972,"Male",41.4508155977371,NA,"Nicaragua","Americas"
562,1972,"Male",88.9173476118959,NA,"Niger","Africa"
566,1972,"Male",66.8308052060217,NA,"Nigeria","Africa"
578,1972,"Male",NA,NA,"Norway","Europe"
275,1972,"Male",NA,NA,"Palestinian Territories","Asia"
512,1972,"Male",63.825730629289,NA,"Oman","Asia"
586,1972,"Male",66.489916439657,NA,"Pakistan","Asia"
591,1972,"Male",18.9862942616902,NA,"Panama","Americas"
598,1972,"Male",49.6253402320857,NA,"Papua New Guinea","Oceania"
600,1972,"Male",13.7517833952384,NA,"Paraguay","Americas"
604,1972,"Male",16.0867588182417,NA,"Peru","Americas"
608,1972,"Male",13.5563625086495,NA,"Philippines","Asia"
616,1972,"Male",1.06716123978897,NA,"Poland","Europe"
620,1972,"Male",18.5410772453347,NA,"Portugal","Europe"
630,1972,"Male",12.7745540380908,NA,"Puerto Rico","Americas"
634,1972,"Male",33.8822940097601,NA,"Qatar","Asia"
410,1972,"Male",5.58933015285284,NA,"South Korea","Asia"
498,1972,"Male",3.33780621600029,NA,"Moldova","Europe"
638,1972,"Male",35.9001438541995,NA,"Réunion","Africa"
642,1972,"Male",2.7985511126226,NA,"Romania","Europe"
643,1972,"Male",0.724828042284724,NA,"Russia","Europe"
646,1972,"Male",57.9466557190647,NA,"Rwanda","Africa"
662,1972,"Male",NA,NA,"St. Lucia","Americas"
670,1972,"Male",NA,NA,"St. Vincent & Grenadines","Americas"
882,1972,"Male",31.4632310500245,NA,"Samoa","Oceania"
678,1972,"Male",NA,NA,"São Tomé & Príncipe","Africa"
682,1972,"Male",45.0275403394499,NA,"Saudi Arabia","Asia"
686,1972,"Male",75.1489410578787,NA,"Senegal","Africa"
688,1972,"Male",NA,NA,"Serbia","Europe"
690,1972,"Male",NA,NA,"Seychelles","Africa"
694,1972,"Male",NA,NA,"Sierra Leone","Africa"
702,1972,"Male",12.824507876663,NA,"Singapore","Asia"
703,1972,"Male",NA,NA,"Slovakia","Europe"
705,1972,"Male",0.543723345905654,NA,"Slovenia","Europe"
90,1972,"Male",NA,NA,"Solomon Islands","Oceania"
706,1972,"Male",NA,92.8015599250793,"Somalia","Africa"
710,1972,"Male",27.0968374863738,NA,"South Africa","Africa"
728,1972,"Male",NA,NA,"South Sudan","Africa"
724,1972,"Male",4.53383203997883,NA,"Spain","Europe"
144,1972,"Male",11.076465674991,NA,"Sri Lanka","Asia"
729,1972,"Male",56.9947548637296,NA,"Sudan","Africa"
740,1972,"Male",NA,NA,"Suriname","Americas"
748,1972,"Male",44.6356081320227,NA,"Swaziland","Africa"
752,1972,"Male",NA,NA,"Sweden","Europe"
756,1972,"Male",NA,NA,"Switzerland","Europe"
760,1972,"Male",36.6431589852914,NA,"Syria","Asia"
158,1972,"Male",NA,NA,"Taiwan","Asia"
762,1972,"Male",4.03801440223843,NA,"Tajikistan","Asia"
764,1972,"Male",10.9217909106696,NA,"Thailand","Asia"
807,1972,"Male",NA,NA,"Macedonia","Europe"
626,1972,"Male",NA,NA,"Timor-Leste","Asia"
768,1972,"Male",56.9088011126749,NA,"Togo","Africa"
776,1972,"Male",NA,NA,"Tonga","Oceania"
780,1972,"Male",5.20113419386682,NA,"Trinidad & Tobago","Americas"
788,1972,"Male",55.697060600599,NA,"Tunisia","Africa"
792,1972,"Male",24.6445868641427,NA,"Turkey","Asia"
795,1972,"Male",NA,NA,"Turkmenistan","Asia"
800,1972,"Male",46.7590469817078,NA,"Uganda","Africa"
804,1972,"Male",0.416216074769923,NA,"Ukraine","Europe"
784,1972,"Male",39.0451712911686,NA,"United Arab Emirates","Asia"
826,1972,"Male",NA,NA,"United Kingdom","Europe"
834,1972,"Male",42.4278251779711,NA,"Tanzania","Africa"
840,1972,"Male",NA,NA,"United States","Americas"
850,1972,"Male",NA,NA,"U.S. Virgin Islands","Americas"
858,1972,"Male",7.16860837761603,NA,"Uruguay","Americas"
860,1972,"Male",25.2922226038942,NA,"Uzbekistan","Asia"
548,1972,"Male",NA,NA,"Vanuatu","Oceania"
862,1972,"Male",18.7745943839343,NA,"Venezuela","Americas"
704,1972,"Male",8.3543526160883,NA,"Vietnam","Asia"
732,1972,"Male",NA,NA,"Western Sahara","Africa"
887,1972,"Male",71.9820359955136,NA,"Yemen","Asia"
894,1972,"Male",34.4319253222743,NA,"Zambia","Africa"
716,1972,"Male",31.2910710478197,NA,"Zimbabwe","Africa"
4,1973,"Male",76.7655459615827,NA,"Afghanistan","Asia"
8,1973,"Male",29.6563555479293,NA,"Albania","Europe"
12,1973,"Male",57.0525262222183,NA,"Algeria","Africa"
24,1973,"Male",NA,NA,"Angola","Africa"
28,1973,"Male",NA,NA,"Antigua & Barbuda","Americas"
32,1973,"Male",6.02735156273247,NA,"Argentina","Americas"
51,1973,"Male",NA,NA,"Armenia","Asia"
533,1973,"Male",NA,NA,"Aruba","Americas"
36,1973,"Male",NA,NA,"Australia","Oceania"
40,1973,"Male",NA,NA,"Austria","Europe"
31,1973,"Male",NA,NA,"Azerbaijan","Asia"
44,1973,"Male",8.08201424236148,NA,"Bahamas","Americas"
48,1973,"Male",31.5575036444147,NA,"Bahrain","Asia"
50,1973,"Male",63.0634908487125,NA,"Bangladesh","Asia"
52,1973,"Male",NA,NA,"Barbados","Americas"
112,1973,"Male",0.553271191185003,NA,"Belarus","Europe"
56,1973,"Male",NA,NA,"Belgium","Europe"
84,1973,"Male",19.0949351200241,NA,"Belize","Americas"
204,1973,"Male",80.8444005350207,NA,"Benin","Africa"
64,1973,"Male",NA,NA,"Bhutan","Asia"
68,1973,"Male",26.5141943069752,NA,"Bolivia","Americas"
70,1973,"Male",NA,NA,"Bosnia & Herzegovina","Europe"
72,1973,"Male",51.496831585996,NA,"Botswana","Africa"
76,1973,"Male",26.4167886985261,NA,"Brazil","Americas"
96,1973,"Male",24.428925637593,NA,"Brunei","Asia"
100,1973,"Male",3.62188982268005,NA,"Bulgaria","Europe"
854,1973,"Male",86.4971783591434,NA,"Burkina Faso","Africa"
108,1973,"Male",61.2667105081607,NA,"Burundi","Africa"
116,1973,"Male",27.6635299914602,NA,"Cambodia","Asia"
120,1973,"Male",50.8393413227939,NA,"Cameroon","Africa"
124,1973,"Male",NA,NA,"Canada","Americas"
132,1973,"Male",44.1274471257489,NA,"Cape Verde","Africa"
140,1973,"Male",71.8273623736724,NA,"Central African Republic","Africa"
148,1973,"Male",82.5782391511787,NA,"Chad","Africa"
152,1973,"Male",9.77259749409177,NA,"Chile","Americas"
156,1973,"Male",30.1659130556824,NA,"China","Asia"
170,1973,"Male",18.6874435984018,NA,"Colombia","Americas"
174,1973,"Male",47.7756196322222,NA,"Comoros","Africa"
178,1973,"Male",47.9302206833198,NA,"Congo - Brazzaville","Africa"
178,1973,"Male",60.6410909031197,NA,"Congo - Brazzaville","Africa"
188,1973,"Male",10.2366530567278,NA,"Costa Rica","Americas"
384,1973,"Male",72.6876322970288,NA,"Côte d’Ivoire","Africa"
191,1973,"Male",2.24061091971802,NA,"Croatia","Europe"
192,1973,"Male",9.6837227258619,NA,"Cuba","Americas"
531,1973,"Male",NA,NA,"Curaçao","Americas"
196,1973,"Male",6.11132292872756,NA,"Cyprus","Asia"
203,1973,"Male",NA,NA,"Czechia","Europe"
408,1973,"Male",NA,NA,"North Korea","Asia"
180,1973,"Male",NA,NA,"Congo - Kinshasa","Africa"
208,1973,"Male",NA,NA,"Denmark","Europe"
262,1973,"Male",51.3974021919421,NA,"Djibouti","Africa"
214,1973,"Male",29.0040651137358,NA,"Dominican Republic","Americas"
218,1973,"Male",18.9798455235912,NA,"Ecuador","Americas"
818,1973,"Male",51.6837990826537,NA,"Egypt","Africa"
222,1973,"Male",34.07479888746,NA,"El Salvador","Americas"
226,1973,"Male",30.0100315020203,NA,"Equatorial Guinea","Africa"
232,1973,"Male",57.66583913672,NA,"Eritrea","Africa"
233,1973,"Male",NA,NA,"Estonia","Europe"
231,1973,"Male",78.1505258538146,NA,"Ethiopia","Africa"
242,1973,"Male",17.5992655877852,NA,"Fiji","Oceania"
246,1973,"Male",NA,NA,"Finland","Europe"
250,1973,"Male",NA,NA,"France","Europe"
254,1973,"Male",NA,NA,"French Guiana","Americas"
258,1973,"Male",NA,NA,"French Polynesia","Oceania"
266,1973,"Male",NA,NA,"Gabon","Africa"
270,1973,"Male",84.6607540532789,NA,"Gambia","Africa"
268,1973,"Male",NA,NA,"Georgia","Asia"
276,1973,"Male",NA,NA,"Germany","Europe"
288,1973,"Male",52.5999680701508,NA,"Ghana","Africa"
300,1973,"Male",4.80740661452241,NA,"Greece","Europe"
308,1973,"Male",NA,NA,"Grenada","Americas"
312,1973,"Male",NA,NA,"Guadeloupe","Americas"
316,1973,"Male",NA,NA,"Guam","Oceania"
320,1973,"Male",44.4700944942258,NA,"Guatemala","Americas"
324,1973,"Male",NA,NA,"Guinea","Africa"
624,1973,"Male",74.9794790630312,NA,"Guinea-Bissau","Africa"
328,1973,"Male",5.56524161923801,NA,"Guyana","Americas"
332,1973,"Male",71.6060244507091,NA,"Haiti","Americas"
340,1973,"Male",41.3413666401782,NA,"Honduras","Americas"
344,1973,"Male",7.36277209668072,NA,"Hong Kong SAR China","Asia"
348,1973,"Male",1.38625069599041,NA,"Hungary","Europe"
352,1973,"Male",NA,NA,"Iceland","Europe"
356,1973,"Male",50.8627578333428,NA,"India","Asia"
360,1973,"Male",27.768926895074,NA,"Indonesia","Asia"
364,1973,"Male",49.0423876823773,NA,"Iran","Asia"
368,1973,"Male",58.9824502794838,NA,"Iraq","Asia"
372,1973,"Male",NA,NA,"Ireland","Europe"
376,1973,"Male",6.69969570949156,NA,"Israel","Asia"
380,1973,"Male",3.7346007190876,NA,"Italy","Europe"
388,1973,"Male",33.6158135028498,NA,"Jamaica","Americas"
392,1973,"Male",NA,NA,"Japan","Asia"
400,1973,"Male",24.1412781624043,NA,"Jordan","Asia"
398,1973,"Male",NA,NA,"Kazakhstan","Asia"
404,1973,"Male",39.623361544747,NA,"Kenya","Africa"
296,1973,"Male",NA,NA,"Kiribati","Oceania"
414,1973,"Male",30.9862148576096,NA,"Kuwait","Asia"
417,1973,"Male",NA,NA,"Kyrgyzstan","Asia"
418,1973,"Male",NA,NA,"Laos","Asia"
428,1973,"Male",0.202002085678143,NA,"Latvia","Europe"
422,1973,"Male",21.522762834736,NA,"Lebanon","Asia"
426,1973,"Male",47.3293652849071,NA,"Lesotho","Africa"
430,1973,"Male",66.9617835558979,NA,"Liberia","Africa"
434,1973,"Male",38.6996820528461,NA,"Libya","Africa"
440,1973,"Male",0.928116254106702,NA,"Lithuania","Europe"
442,1973,"Male",NA,NA,"Luxembourg","Europe"
446,1973,"Male",NA,NA,"Macau SAR China","Asia"
450,1973,"Male",48.0895670231898,NA,"Madagascar","Africa"
454,1973,"Male",40.1699544448503,NA,"Malawi","Africa"
458,1973,"Male",26.4847410790966,NA,"Malaysia","Asia"
462,1973,"Male",12.1606770398434,NA,"Maldives","Asia"
466,1973,"Male",87.8447679686534,NA,"Mali","Africa"
470,1973,"Male",20.3793773824548,NA,"Malta","Europe"
474,1973,"Male",11.0302650886302,NA,"Martinique","Americas"
478,1973,"Male",63.0244951597107,NA,"Mauritania","Africa"
480,1973,"Male",21.6586737362788,NA,"Mauritius","Africa"
175,1973,"Male",NA,NA,"Mayotte","Africa"
484,1973,"Male",18.0576991062767,NA,"Mexico","Americas"
583,1973,"Male",NA,NA,"Micronesia (Federated States of)","Oceania"
496,1973,"Male",NA,NA,"Mongolia","Asia"
499,1973,"Male",NA,NA,"Montenegro","Europe"
504,1973,"Male",64.5753418698564,NA,"Morocco","Africa"
508,1973,"Male",69.4495124341952,NA,"Mozambique","Africa"
104,1973,"Male",16.0093322980281,NA,"Myanmar (Burma)","Asia"
516,1973,"Male",33.9215063632764,NA,"Namibia","Africa"
524,1973,"Male",68.8856850117923,NA,"Nepal","Asia"
528,1973,"Male",NA,NA,"Netherlands","Europe"
540,1973,"Male",NA,NA,"New Caledonia","Oceania"
554,1973,"Male",NA,NA,"New Zealand","Oceania"
558,1973,"Male",41.1071333766201,NA,"Nicaragua","Americas"
562,1973,"Male",88.640351295053,NA,"Niger","Africa"
566,1973,"Male",65.4795708129896,NA,"Nigeria","Africa"
578,1973,"Male",NA,NA,"Norway","Europe"
275,1973,"Male",NA,NA,"Palestinian Territories","Asia"
512,1973,"Male",61.7170590836866,NA,"Oman","Asia"
586,1973,"Male",65.6143557346721,NA,"Pakistan","Asia"
591,1973,"Male",18.395876837232,NA,"Panama","Americas"
598,1973,"Male",48.9005480308213,NA,"Papua New Guinea","Oceania"
600,1973,"Male",13.3063186268948,NA,"Paraguay","Americas"
604,1973,"Male",15.5004941571239,NA,"Peru","Americas"
608,1973,"Male",13.0830485558482,NA,"Philippines","Asia"
616,1973,"Male",1.01379415766615,NA,"Poland","Europe"
620,1973,"Male",17.9117629822781,NA,"Portugal","Europe"
630,1973,"Male",12.3399034266132,NA,"Puerto Rico","Americas"
634,1973,"Male",32.6808930617548,NA,"Qatar","Asia"
410,1973,"Male",5.24294319750372,NA,"South Korea","Asia"
498,1973,"Male",3.14246737720625,NA,"Moldova","Europe"
638,1973,"Male",34.9613942990614,NA,"Réunion","Africa"
642,1973,"Male",2.70311059272906,NA,"Romania","Europe"
643,1973,"Male",0.698999749462254,NA,"Russia","Europe"
646,1973,"Male",56.7659388890042,NA,"Rwanda","Africa"
662,1973,"Male",NA,NA,"St. Lucia","Americas"
670,1973,"Male",NA,NA,"St. Vincent & Grenadines","Americas"
882,1973,"Male",30.9193684951174,NA,"Samoa","Oceania"
678,1973,"Male",NA,NA,"São Tomé & Príncipe","Africa"
682,1973,"Male",43.5058936756137,NA,"Saudi Arabia","Asia"
686,1973,"Male",74.39203187915,NA,"Senegal","Africa"
688,1973,"Male",NA,NA,"Serbia","Europe"
690,1973,"Male",NA,NA,"Seychelles","Africa"
694,1973,"Male",NA,NA,"Sierra Leone","Africa"
702,1973,"Male",12.2765264315103,NA,"Singapore","Asia"
703,1973,"Male",NA,NA,"Slovakia","Europe"
705,1973,"Male",0.534874475321934,NA,"Slovenia","Europe"
90,1973,"Male",NA,NA,"Solomon Islands","Oceania"
706,1973,"Male",NA,NA,"Somalia","Africa"
710,1973,"Male",26.4711024632952,NA,"South Africa","Africa"
728,1973,"Male",NA,NA,"South Sudan","Africa"
724,1973,"Male",4.37115954157134,NA,"Spain","Europe"
144,1973,"Male",10.8185935211143,NA,"Sri Lanka","Asia"
729,1973,"Male",56.0418273023377,NA,"Sudan","Africa"
740,1973,"Male",NA,NA,"Suriname","Americas"
748,1973,"Male",43.2769122480721,NA,"Swaziland","Africa"
752,1973,"Male",NA,NA,"Sweden","Europe"
756,1973,"Male",NA,NA,"Switzerland","Europe"
760,1973,"Male",35.205800356527,NA,"Syria","Asia"
158,1973,"Male",NA,NA,"Taiwan","Asia"
762,1973,"Male",3.71890897254491,NA,"Tajikistan","Asia"
764,1973,"Male",10.4009494549922,NA,"Thailand","Asia"
807,1973,"Male",NA,NA,"Macedonia","Europe"
626,1973,"Male",NA,NA,"Timor-Leste","Asia"
768,1973,"Male",55.8211910017292,NA,"Togo","Africa"
776,1973,"Male",NA,NA,"Tonga","Oceania"
780,1973,"Male",4.95089386544267,NA,"Trinidad & Tobago","Americas"
788,1973,"Male",54.0552994398755,NA,"Tunisia","Africa"
792,1973,"Male",23.5045253834333,NA,"Turkey","Asia"
795,1973,"Male",NA,NA,"Turkmenistan","Asia"
800,1973,"Male",45.8328360725983,NA,"Uganda","Africa"
804,1973,"Male",0.408502850035361,NA,"Ukraine","Europe"
784,1973,"Male",38.4410278500083,NA,"United Arab Emirates","Asia"
826,1973,"Male",NA,NA,"United Kingdom","Europe"
834,1973,"Male",41.1734744023974,NA,"Tanzania","Africa"
840,1973,"Male",NA,NA,"United States","Americas"
850,1973,"Male",NA,NA,"U.S. Virgin Islands","Americas"
858,1973,"Male",6.97301079613617,NA,"Uruguay","Americas"
860,1973,"Male",23.9642345008382,NA,"Uzbekistan","Asia"
548,1973,"Male",NA,NA,"Vanuatu","Oceania"
862,1973,"Male",18.0992987308906,NA,"Venezuela","Americas"
704,1973,"Male",8.05883821887478,NA,"Vietnam","Asia"
732,1973,"Male",NA,NA,"Western Sahara","Africa"
887,1973,"Male",71.3792687204422,NA,"Yemen","Asia"
894,1973,"Male",33.6174086065952,NA,"Zambia","Africa"
716,1973,"Male",30.0886128704507,NA,"Zimbabwe","Africa"
4,1974,"Male",75.8869995470229,NA,"Afghanistan","Asia"
8,1974,"Male",28.3855105831771,NA,"Albania","Europe"
12,1974,"Male",55.503375860906,NA,"Algeria","Africa"
24,1974,"Male",NA,NA,"Angola","Africa"
28,1974,"Male",NA,NA,"Antigua & Barbuda","Americas"
32,1974,"Male",5.9149438202568,NA,"Argentina","Americas"
51,1974,"Male",NA,NA,"Armenia","Asia"
533,1974,"Male",NA,NA,"Aruba","Americas"
36,1974,"Male",NA,NA,"Australia","Oceania"
40,1974,"Male",NA,NA,"Austria","Europe"
31,1974,"Male",NA,NA,"Azerbaijan","Asia"
44,1974,"Male",7.88616297342601,NA,"Bahamas","Americas"
48,1974,"Male",28.2322424548225,NA,"Bahrain","Asia"
50,1974,"Male",62.5444022126301,NA,"Bangladesh","Asia"
52,1974,"Male",NA,NA,"Barbados","Americas"
112,1974,"Male",0.536395760534206,NA,"Belarus","Europe"
56,1974,"Male",NA,NA,"Belgium","Europe"
84,1974,"Male",18.0167403415141,NA,"Belize","Americas"
204,1974,"Male",79.8632192127352,NA,"Benin","Africa"
64,1974,"Male",NA,NA,"Bhutan","Asia"
68,1974,"Male",25.5220321959173,NA,"Bolivia","Americas"
70,1974,"Male",NA,NA,"Bosnia & Herzegovina","Europe"
72,1974,"Male",50.4209393577548,NA,"Botswana","Africa"
76,1974,"Male",25.8566246598419,NA,"Brazil","Americas"
96,1974,"Male",23.0684935970941,NA,"Brunei","Asia"
100,1974,"Male",3.50166534648338,NA,"Bulgaria","Europe"
854,1974,"Male",85.9747642125773,NA,"Burkina Faso","Africa"
108,1974,"Male",60.5943323138828,NA,"Burundi","Africa"
116,1974,"Male",27.1002840456485,NA,"Cambodia","Asia"
120,1974,"Male",49.4141057623251,NA,"Cameroon","Africa"
124,1974,"Male",NA,NA,"Canada","Americas"
132,1974,"Male",43.0904915536548,NA,"Cape Verde","Africa"
140,1974,"Male",70.714339215966,NA,"Central African Republic","Africa"
148,1974,"Male",81.6698562285411,NA,"Chad","Africa"
152,1974,"Male",9.44873244032928,NA,"Chile","Americas"
156,1974,"Male",28.9839612920124,NA,"China","Asia"
170,1974,"Male",18.1325125601295,NA,"Colombia","Americas"
174,1974,"Male",47.1279846489305,NA,"Comoros","Africa"
178,1974,"Male",46.3519280288901,NA,"Congo - Brazzaville","Africa"
178,1974,"Male",59.368443119445,NA,"Congo - Brazzaville","Africa"
188,1974,"Male",9.92639250857173,NA,"Costa Rica","Americas"
384,1974,"Male",71.8076914018331,NA,"Côte d’Ivoire","Africa"
191,1974,"Male",2.14706390184275,NA,"Croatia","Europe"
192,1974,"Male",9.38857765696571,NA,"Cuba","Americas"
531,1974,"Male",NA,NA,"Curaçao","Americas"
196,1974,"Male",5.75714715952291,NA,"Cyprus","Asia"
203,1974,"Male",NA,NA,"Czechia","Europe"
408,1974,"Male",NA,NA,"North Korea","Asia"
180,1974,"Male",NA,NA,"Congo - Kinshasa","Africa"
208,1974,"Male",NA,NA,"Denmark","Europe"
262,1974,"Male",50.9814140699427,NA,"Djibouti","Africa"
214,1974,"Male",28.4403165077776,NA,"Dominican Republic","Americas"
218,1974,"Male",18.3572259548547,NA,"Ecuador","Americas"
818,1974,"Male",50.9365677872748,NA,"Egypt","Africa"
222,1974,"Male",33.3813584178871,NA,"El Salvador","Americas"
226,1974,"Male",28.7228467555595,NA,"Equatorial Guinea","Africa"
232,1974,"Male",56.7376161976457,NA,"Eritrea","Africa"
233,1974,"Male",NA,NA,"Estonia","Europe"
231,1974,"Male",77.3393448486815,NA,"Ethiopia","Africa"
242,1974,"Male",16.7514074617352,NA,"Fiji","Oceania"
246,1974,"Male",NA,NA,"Finland","Europe"
250,1974,"Male",NA,NA,"France","Europe"
254,1974,"Male",NA,NA,"French Guiana","Americas"
258,1974,"Male",NA,NA,"French Polynesia","Oceania"
