"country","year","iso","cc","hlo_mean","edu_exp_","tp_","GEO","fit1","lwr1","upr1","hlo","year_1945","year_1950","year_1955","year_1960","year_1965","year_1970","year_1975","year_1980","year_1985","year_1990"
"Latvia",1960,428,"Latvia",NA,5.414495,19.63656,"Northern Europe",485.215056240656,472.754565561382,497.67554691993,485.215056240656,0,0,0,1,0,0,0,0,0,0
"Lebanon",1960,422,"Lebanon",NA,3.685292,27.5038,"Western Asia",392.909071402339,378.140159684063,407.677983120615,392.909071402339,0,0,0,1,0,0,0,0,0,0
"Lesotho",1960,426,"Lesotho",NA,4.567215,46.68392,"Southern Africa",299.213146060155,273.961146732547,324.465145387763,299.213146060155,0,0,0,1,0,0,0,0,0,0
"Liberia",1960,430,"Liberia",NA,3.425147,38.4488,"Western Africa",289.652201165103,268.894083659758,310.410318670447,289.652201165103,0,0,0,1,0,0,0,0,0,0
"Libyan Arab Jamahiriya",1960,434,"Libyan Arab Jamahiriya",NA,4.61921,26.53315,"Northern Africa",373.421376906791,347.838974023365,399.003779790217,373.421376906791,0,0,0,1,0,0,0,0,0,0
"Lithuania",1960,440,"Lithuania",NA,5.414495,19.63656,"Northern Europe",485.215056240656,472.754565561382,497.67554691993,485.215056240656,0,0,0,1,0,0,0,0,0,0
"Luxembourg",1960,442,"Luxembourg",NA,2.585963,20.02681,"Western Europe",480.857491555146,465.613559572971,496.10142353732,480.857491555146,0,0,0,1,0,0,0,0,0,0
"Macao Special Administrative Region of China",1960,446,"Macao Special Administrative Region of China",NA,2.39059,29.10038,"Eastern Asia",541.707337735452,526.113868095446,557.300807375458,541.707337735452,0,0,0,1,0,0,0,0,0,0
"Madagascar",1960,450,"Madagascar",NA,2.867427,63.74958,"Eastern Africa",292.065357440519,270.523371550127,313.607343330911,292.065357440519,0,0,0,1,0,0,0,0,0,0
"Malawi",1960,454,"Malawi",NA,3.551692,42.55424,"Eastern Africa",349.266047649132,332.060987636257,366.471107662008,349.266047649132,0,0,0,1,0,0,0,0,0,0
"Malaysia",1960,458,"Malaysia",NA,4.55094,30.98008,"South-Eastern Asia",459.806479041157,440.805097937893,478.807860144422,459.806479041157,0,0,0,1,0,0,0,0,0,0
"Maldives",1960,462,"Maldives",NA,2.268256,35.14341,"Southern Asia",347.075812811352,321.771268557805,372.380357064899,347.075812811352,0,0,0,1,0,0,0,0,0,0
"Mali",1960,466,"Mali",NA,3.425147,41.08712,"Western Africa",282.772270176194,262.166109962148,303.378430390241,282.772270176194,0,0,0,1,0,0,0,0,0,0
"Malta",1960,470,"Malta",NA,5.36619,23.43059,"Southern Europe",451.229839320292,436.777467470791,465.682211169793,451.229839320292,0,0,0,1,0,0,0,0,0,0
"Martinique",1960,474,"Martinique",NA,5.809939,25.32785,"Caribbean",393.159889039881,360.032940011234,426.286838068527,393.159889039881,0,0,0,1,0,0,0,0,0,0
"Mauritania",1960,478,"Mauritania",NA,3.425147,23.01867,"Western Africa",329.889257151442,305.575790152466,354.202724150419,329.889257151442,0,0,0,1,0,0,0,0,0,0
"Mauritius",1960,480,"Mauritius",NA,3.576668,30.31254,"Eastern Africa",381.259090264922,361.730131710481,400.788048819363,381.259090264922,0,0,0,1,0,0,0,0,0,0
"Mayotte",1960,175,"Mayotte",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0
"Mexico",1960,484,"Mexico",NA,2.648185,45.56581,"Central America",330.304596243812,305.55773372709,355.051458760533,330.304596243812,0,0,0,1,0,0,0,0,0,0
"Micronesia (Federated States of)",1960,583,"Micronesia (Federated States of)",NA,5.643403,17.85478,"Oceania",472.298647204477,451.705221368242,492.892073040711,472.298647204477,0,0,0,1,0,0,0,0,0,0
"Mongolia",1960,496,"Mongolia",NA,2.39059,30.81688,"Eastern Asia",537.231231143962,521.395714924285,553.066747363638,537.231231143962,0,0,0,1,0,0,0,0,0,0
"Montenegro",1960,499,"Montenegro",NA,2.733934,24.05337,"Southern Europe",442.182457978296,427.57422392516,456.790692031433,442.182457978296,0,0,0,1,0,0,0,0,0,0
"Morocco",1960,504,"Morocco",NA,4.47359,35.05228,"Northern Africa",350.795422994165,324.217604863143,377.373241125187,350.795422994165,0,0,0,1,0,0,0,0,0,0
"Mozambique",1960,508,"Mozambique",NA,3.576668,66.03444,"Eastern Africa",288.107309285862,265.683645381706,310.530973190018,288.107309285862,0,0,0,1,0,0,0,0,0,0
"Myanmar",1960,104,"Myanmar",NA,3.069455,45.99407,"South-Eastern Asia",416.476576076135,392.729359224549,440.22379292772,416.476576076135,0,0,0,1,0,0,0,0,0,0
"Namibia",1960,516,"Namibia",NA,4.18744,39.90764,"Southern Africa",315.812586945155,291.213541213476,340.411632676834,315.812586945155,0,0,0,1,0,0,0,0,0,0
"Nepal",1960,524,"Nepal",NA,2.268256,22.13615,"Southern Asia",380.994765461063,355.370495264456,406.619035657669,380.994765461063,0,0,0,1,0,0,0,0,0,0
"Netherlands",1960,528,"Netherlands",469.3,6.209336,29.14122,"Western Europe",467.308362341833,450.242257494923,484.374467188743,467.308362341833,0,0,0,1,0,0,0,0,0,0
"New Caledonia",1960,540,"New Caledonia",NA,5.643403,22.01754,"Oceania",461.443443315871,440.607185154353,482.279701477388,461.443443315871,0,0,0,1,0,0,0,0,0,0
"New Zealand",1960,554,"New Zealand",428.42,4.750015,20.00842,"Oceania",464.163123442701,443.441003751051,484.88524313435,464.163123442701,0,0,0,1,0,0,0,0,0,0
"Nicaragua",1960,558,"Nicaragua",NA,2.26531,38.16628,"Central America",348.520539885539,325.478745358636,371.562334412442,348.520539885539,0,0,0,1,0,0,0,0,0,0
"Niger",1960,562,"Niger",NA,1.05227,39.2088,"Western Africa",280.978480241977,258.134410159341,303.822550324613,280.978480241977,0,0,0,1,0,0,0,0,0,0
"Nigeria",1960,566,"Nigeria",NA,3.21017,33.8465,"Western Africa",301.047323040997,279.596666060649,322.497980021344,301.047323040997,0,0,0,1,0,0,0,0,0,0
"Norway",1960,578,"Norway",NA,5.823146,18.12065,"Northern Europe",490.32054340089,478.128968518437,502.512118283343,490.32054340089,0,0,0,1,0,0,0,0,0,0
"Occupied Palestinian Territory",1960,275,"Occupied Palestinian Territory",NA,3.685292,27.5038,"Western Asia",392.909071402339,378.140159684063,407.677983120615,392.909071402339,0,0,0,1,0,0,0,0,0,0
"Oman",1960,512,"Oman",NA,3.685292,29.08174,"Western Asia",388.794286878613,373.441507689149,404.147066068077,388.794286878613,0,0,0,1,0,0,0,0,0,0
"Pakistan",1960,586,"Pakistan",NA,1.745465,40.83449,"Southern Asia",330.760868144523,304.354187319389,357.167548969657,330.760868144523,0,0,0,1,0,0,0,0,0,0
"Panama",1960,591,"Panama",NA,3.737114,26.65257,"Central America",382.695482131077,361.985574453562,403.405389808591,382.695482131077,0,0,0,1,0,0,0,0,0,0
"Papua New Guinea",1960,598,"Papua New Guinea",NA,5.24716,29.23285,"Oceania",441.510657946304,419.52754323792,463.493772654689,441.510657946304,0,0,0,1,0,0,0,0,0,0
"Paraguay",1960,600,"Paraguay",NA,2.185315,30.76794,"South America",356.568720734868,340.701079399329,372.436362070407,356.568720734868,0,0,0,1,0,0,0,0,0,0
"Peru",1960,604,"Peru",NA,3.39172,36.46207,"South America",345.122417967353,328.60317563577,361.641660298937,345.122417967353,0,0,0,1,0,0,0,0,0,0
"Philippines",1960,608,"Philippines",NA,3.552244,28.24524,"South-Eastern Asia",464.121630235109,446.152524805333,482.090735664884,464.121630235109,0,0,0,1,0,0,0,0,0,0
"Poland",1960,616,"Poland",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,1,0,0,0,0,0,0
"Portugal",1960,620,"Portugal",NA,1.78446,25.5347,"Southern Europe",435.641941868342,419.314440420505,451.969443316178,435.641941868342,0,0,0,1,0,0,0,0,0,0
"Puerto Rico",1960,630,"Puerto Rico",NA,7.057982,31.97295,"Caribbean",379.351173081908,344.33065939036,414.371686773456,379.351173081908,0,0,0,1,0,0,0,0,0,0
"Qatar",1960,634,"Qatar",NA,2.853183,19.84555,"Western Asia",410.532769498032,397.128254124425,423.93728487164,410.532769498032,0,0,0,1,0,0,0,0,0,0
"Republic of Korea",1960,410,"Republic of Korea",NA,3.268548,55.14287,"Eastern Asia",476.272470149552,450.794961300193,501.74997899891,476.272470149552,0,0,0,1,0,0,0,0,0,0
"Republic of Moldova",1960,498,"Republic of Moldova",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,1,0,0,0,0,0,0
"Reunion",1960,638,"Reunion",NA,3.576668,28.16553,"Eastern Africa",386.857835160347,366.607096652482,407.108573668211,386.857835160347,0,0,0,1,0,0,0,0,0,0
"Romania",1960,642,"Romania",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,1,0,0,0,0,0,0
"Russian Federation",1960,643,"Russian Federation",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,1,0,0,0,0,0,0
"Rwanda",1960,646,"Rwanda",NA,3.576668,54.99578,"Eastern Africa",316.892755710109,298.329012971998,335.45649844822,316.892755710109,0,0,0,1,0,0,0,0,0,0
"Saint Lucia",1960,662,"Saint Lucia",NA,5.809939,31.12626,"Caribbean",378.039410612171,344.025029251696,412.053791972646,378.039410612171,0,0,0,1,0,0,0,0,0,0
"Saint Vincent and the Grenadines",1960,670,"Saint Vincent and the Grenadines",NA,5.809939,19.55864,"Caribbean",408.204222805504,375.529005679102,440.879439931906,408.204222805504,0,0,0,1,0,0,0,0,0,0
"Samoa",1960,882,"Samoa",NA,5.643403,24.92426,"Oceania",453.863607282304,432.643899152317,475.083315412291,453.863607282304,0,0,0,1,0,0,0,0,0,0
"Sao Tome and Principe",1960,678,"Sao Tome and Principe",NA,4.364556,33.71146,"Middle Africa",373.14854226156,333.688302363289,412.60878215983,373.14854226156,0,0,0,1,0,0,0,0,0,0
"Saudi Arabia",1960,682,"Saudi Arabia",NA,3.685292,27.5038,"Western Asia",392.909071402339,378.140159684063,407.677983120615,392.909071402339,0,0,0,1,0,0,0,0,0,0
"Senegal",1960,686,"Senegal",NA,3.425147,44.01871,"Western Africa",275.127580795159,254.515405615846,295.739755974472,275.127580795159,0,0,0,1,0,0,0,0,0,0
"Serbia",1960,688,"Serbia",NA,2.733934,24.05337,"Southern Europe",442.182457978296,427.57422392516,456.790692031433,442.182457978296,0,0,0,1,0,0,0,0,0,0
"Seychelles",1960,690,"Seychelles",NA,4.196285,24.58755,"Eastern Africa",397.935525858938,376.61356947508,419.257482242796,397.935525858938,0,0,0,1,0,0,0,0,0,0
"Sierra Leone",1960,694,"Sierra Leone",NA,3.425147,31.92784,"Western Africa",306.656868825367,284.910851401267,328.402886249467,306.656868825367,0,0,0,1,0,0,0,0,0,0
"Singapore",1960,702,"Singapore",NA,2.713842,30.80027,"South-Eastern Asia",455.094473087738,436.502687547644,473.686258627832,455.094473087738,0,0,0,1,0,0,0,0,0,0
"Slovakia",1960,703,"Slovakia",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,1,0,0,0,0,0,0
"Slovenia",1960,705,"Slovenia",NA,2.733934,24.05337,"Southern Europe",442.182457978296,427.57422392516,456.790692031433,442.182457978296,0,0,0,1,0,0,0,0,0,0
"Solomon Islands",1960,90,"Solomon Islands",NA,3.4,24.28501,"Oceania",449.203838404318,427.254218725285,471.153458083351,449.203838404318,0,0,0,1,0,0,0,0,0,0
"Somalia",1960,706,"Somalia",NA,1.230985,45.01752,"Eastern Africa",336.297821172014,316.552314204883,356.043328139145,336.297821172014,0,0,0,1,0,0,0,0,0,0
"South Africa",1960,710,"South Africa",NA,4.18744,39.90764,"Southern Africa",315.812586945155,291.213541213476,340.411632676834,315.812586945155,0,0,0,1,0,0,0,0,0,0
"South Sudan",1960,728,"South Sudan",NA,4.61921,36.89583,"Northern Africa",346.398679409847,319.445814122094,373.3515446976,346.398679409847,0,0,0,1,0,0,0,0,0,0
"Spain",1960,724,"Spain",NA,1.816558,28.39958,"Southern Europe",428.261732983178,411.23317834901,445.290287617346,428.261732983178,0,0,0,1,0,0,0,0,0,0
"Sri Lanka",1960,144,"Sri Lanka",NA,3.3164,35.14341,"Southern Asia",350.031738092823,325.086301040345,374.977175145302,350.031738092823,0,0,0,1,0,0,0,0,0,0
"Sudan",1960,729,"Sudan",NA,4.61921,42.20787,"Northern Africa",332.54650506772,304.257937791033,360.835072344408,332.54650506772,0,0,0,1,0,0,0,0,0,0
"Suriname",1960,740,"Suriname",NA,3.004822,33.45017,"South America",351.885420120542,336.172497391226,367.598342849859,351.885420120542,0,0,0,1,0,0,0,0,0,0
"Swaziland",1960,748,"Swaziland",NA,4.18744,38.70827,"Southern Africa",318.940176786481,294.445157859099,343.435195713863,318.940176786481,0,0,0,1,0,0,0,0,0,0
"Sweden",1960,752,"Sweden",426.84,5.414495,18.37046,"Northern Europe",488.516657496401,476.234104270927,500.799210721875,488.516657496401,0,0,0,1,0,0,0,0,0,0
"Switzerland",1960,756,"Switzerland",NA,4.173138,22.16482,"Western Europe",479.758290479198,466.006186000278,493.510394958119,479.758290479198,0,0,0,1,0,0,0,0,0,0
"Syrian Arab Republic",1960,760,"Syrian Arab Republic",NA,3.60996,36.47437,"Western Asia",369.304122988273,350.673385118998,387.934860857547,369.304122988273,0,0,0,1,0,0,0,0,0,0
"Taiwan Province of China",1960,158,"Taiwan Province of China",NA,2.39059,35.19659,"Eastern Asia",525.810288062216,509.017447842417,542.603128282015,525.810288062216,0,0,0,1,0,0,0,0,0,0
"Tajikistan",1960,762,"Tajikistan",NA,4.57293,27.5038,"Central Asia",443.122751112232,405.1867809371,481.058721287364,443.122751112232,0,0,0,1,0,0,0,0,0,0
"Thailand",1960,764,"Thailand",470.32,2.699122,32.38848,"South-Eastern Asia",450.911394911781,431.962291293377,469.860498530184,450.911394911781,0,0,0,1,0,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1960,807,"The former Yugoslav Republic of Macedonia",NA,2.733934,24.05337,"Southern Europe",442.182457978296,427.57422392516,456.790692031433,442.182457978296,0,0,0,1,0,0,0,0,0,0
"Timor-Leste",1960,626,"Timor-Leste",NA,3.552244,30.66918,"South-Eastern Asia",457.800736665999,439.357598013388,476.24387531861,457.800736665999,0,0,0,1,0,0,0,0,0,0
"Togo",1960,768,"Togo",NA,2.1138,59.45592,"Western Africa",231.173864616864,207.440873526167,254.906855707561,231.173864616864,0,0,0,1,0,0,0,0,0,0
"Tonga",1960,776,"Tonga",NA,5.643403,25.93383,"Oceania",451.230957744541,429.838710350891,472.623205138191,451.230957744541,0,0,0,1,0,0,0,0,0,0
"Trinidad and Tobago",1960,780,"Trinidad and Tobago",NA,5.809939,33.09222,"Caribbean",372.912788698622,338.504347411712,407.321229985533,372.912788698622,0,0,0,1,0,0,0,0,0,0
"Tunisia",1960,788,"Tunisia",NA,4.61921,45.73484,"Northern Africa",323.349246888292,293.971675024102,352.726818752482,323.349246888292,0,0,0,1,0,0,0,0,0,0
"Turkey",1960,792,"Turkey",NA,3.685292,35.26748,"Western Asia",372.663770369877,354.610455835095,390.717084904659,372.663770369877,0,0,0,1,0,0,0,0,0,0
"Turkmenistan",1960,795,"Turkmenistan",NA,4.57293,27.5038,"Central Asia",443.122751112232,405.1867809371,481.058721287364,443.122751112232,0,0,0,1,0,0,0,0,0,0
"Uganda",1960,800,"Uganda",NA,3.300733,33.33924,"Eastern Africa",372.588204504913,353.760566821911,391.415842187916,372.588204504913,0,0,0,1,0,0,0,0,0,0
"Ukraine",1960,804,"Ukraine",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,1,0,0,0,0,0,0
"United Arab Emirates",1960,784,"United Arab Emirates",NA,3.685292,21.95229,"Western Asia",407.385710204392,394.203293152356,420.568127256428,407.385710204392,0,0,0,1,0,0,0,0,0,0
"United Kingdom of Great Britain and Northern Ireland",1960,826,"United Kingdom of Great Britain and Northern Ireland",NA,5.25776,22.1948,"Northern Europe",478.101932873515,465.076090042358,491.127775704672,478.101932873515,0,0,0,1,0,0,0,0,0,0
"United Republic of Tanzania",1960,834,"United Republic of Tanzania",NA,3.576668,46.7639,"Eastern Africa",338.358979029863,321.128409120501,355.589548939224,338.358979029863,0,0,0,1,0,0,0,0,0,0
"United States of America",1960,840,"United States of America",470.27,5.072641,22.34926,"Northern America",484.721218758631,461.766448308455,507.675989208808,484.721218758631,0,0,0,1,0,0,0,0,0,0
"United States Virgin Islands",1960,850,"United States Virgin Islands",NA,NA,23.64214,"Caribbean",NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0
"Uruguay",1960,858,"Uruguay",NA,3.004822,26.43254,"South America",370.185251113633,355.743322185734,384.627180041531,370.185251113633,0,0,0,1,0,0,0,0,0,0
"Uzbekistan",1960,860,"Uzbekistan",NA,4.57293,27.5038,"Central Asia",443.122751112232,405.1867809371,481.058721287364,443.122751112232,0,0,0,1,0,0,0,0,0,0
"Vanuatu",1960,548,"Vanuatu",NA,5.643403,24.3746,"Oceania",455.296952315266,434.162792995709,476.431111634822,455.296952315266,0,0,0,1,0,0,0,0,0,0
"Venezuela (Bolivarian Republic of)",1960,862,"Venezuela (Bolivarian Republic of)",NA,3.660835,33.8359,"South America",352.72961065088,337.091132420063,368.368088881697,352.72961065088,0,0,0,1,0,0,0,0,0,0
"Viet Nam",1960,704,"Viet Nam",NA,3.552244,30.66918,"South-Eastern Asia",457.800736665999,439.357598013388,476.24387531861,457.800736665999,0,0,0,1,0,0,0,0,0,0
"Western Sahara",1960,732,"Western Sahara",NA,NA,30.7618,"Northern Africa",NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0
"Yemen",1960,887,"Yemen",NA,3.685292,27.5038,"Western Asia",392.909071402339,378.140159684063,407.677983120615,392.909071402339,0,0,0,1,0,0,0,0,0,0
"Zambia",1960,894,"Zambia",NA,5.359006,47.88849,"Eastern Africa",340.452856416321,322.4070307095,358.498682123142,340.452856416321,0,0,0,1,0,0,0,0,0,0
"Zimbabwe",1960,716,"Zimbabwe",NA,3.576668,40.76829,"Eastern Africa",353.993694696047,336.675556961808,371.311832430286,353.993694696047,0,0,0,1,0,0,0,0,0,0
"Afghanistan",1965,4,"Afghanistan",NA,1.23514,39.24977,"Southern Asia",333.454138820221,306.846228401567,360.062049238874,333.454138820221,0,0,0,0,1,0,0,0,0,0
"Albania",1965,8,"Albania",NA,2.733934,24.05337,"Southern Europe",442.182457978296,427.57422392516,456.790692031433,442.182457978296,0,0,0,0,1,0,0,0,0,0
"Algeria",1965,12,"Algeria",NA,4.61921,40.00059,"Northern Africa",338.302415674924,310.615815704607,365.989015645241,338.302415674924,0,0,0,0,1,0,0,0,0,0
"Angola",1965,24,"Angola",NA,4.364556,40.11174,"Middle Africa",356.458571102,317.862739168517,395.054403035484,356.458571102,0,0,0,0,1,0,0,0,0,0
"Antigua and Barbuda",1965,28,"Antigua and Barbuda",NA,5.809939,25.30054,"Caribbean",393.231105160483,360.107328391799,426.354881929167,393.231105160483,0,0,0,0,1,0,0,0,0,0
"Argentina",1965,32,"Argentina",NA,1.774583,19.01778,"South America",386.051214748353,369.584681363051,402.517748133655,386.051214748353,0,0,0,0,1,0,0,0,0,0
"Armenia",1965,51,"Armenia",NA,3.685292,27.5038,"Western Asia",392.909071402339,378.140159684063,407.677983120615,392.909071402339,0,0,0,0,1,0,0,0,0,0
"Aruba",1965,533,"Aruba",NA,5.809939,31.97295,"Caribbean",375.831502257992,341.652992052268,410.010012463715,375.831502257992,0,0,0,0,1,0,0,0,0,0
"Australia",1965,36,"Australia",484,4.750015,23.6405,"Oceania",454.6917705567,433.679179597009,475.704361516391,454.6917705567,0,0,0,0,1,0,0,0,0,0
"Austria",1965,40,"Austria",NA,4.410214,21.2189,"Western Europe",482.893550628997,469.400755552763,496.38634570523,482.893550628997,0,0,0,0,1,0,0,0,0,0
"Azerbaijan",1965,31,"Azerbaijan",NA,3.685292,27.5038,"Western Asia",392.909071402339,378.140159684063,407.677983120615,392.909071402339,0,0,0,0,1,0,0,0,0,0
"Bahamas",1965,44,"Bahamas",NA,5.809939,44.15203,"Caribbean",344.072189548241,306.663219002205,381.481160094276,344.072189548241,0,0,0,0,1,0,0,0,0,0
"Bahrain",1965,48,"Bahrain",NA,3.685292,22.74675,"Western Asia",405.314001702979,391.955549529395,418.672453876564,405.314001702979,0,0,0,0,1,0,0,0,0,0
"Bangladesh",1965,50,"Bangladesh",NA,2.268256,47.6137,"Southern Asia",314.557113558922,286.890734177811,342.223492940034,314.557113558922,0,0,0,0,1,0,0,0,0,0
"Barbados",1965,52,"Barbados",NA,5.809939,31.97295,"Caribbean",375.831502257992,341.652992052268,410.010012463715,375.831502257992,0,0,0,0,1,0,0,0,0,0
"Belarus",1965,112,"Belarus",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,0,1,0,0,0,0,0
"Belgium",1965,56,"Belgium",NA,4.173138,19.50756,"Western Europe",486.687611190706,473.367929855302,500.007292526111,486.687611190706,0,0,0,0,1,0,0,0,0,0
"Belize",1965,84,"Belize",NA,2.648185,35.21421,"Central America",357.298400492265,335.14414279541,379.452658189121,357.298400492265,0,0,0,0,1,0,0,0,0,0
"Benin",1965,204,"Benin",NA,3.425147,44.67806,"Western Africa",273.408197817531,252.769248924466,294.047146710596,273.408197817531,0,0,0,0,1,0,0,0,0,0
"Bhutan",1965,64,"Bhutan",NA,2.268256,21.72664,"Southern Asia",382.062642192948,356.380948687637,407.744335698259,382.062642192948,0,0,0,0,1,0,0,0,0,0
"Bolivia (Plurinational State of)",1965,68,"Bolivia (Plurinational State of)",NA,3.004822,29.15234,"South America",363.092845225177,348.319690588341,377.865999862012,363.092845225177,0,0,0,0,1,0,0,0,0,0
"Bosnia and Herzegovina",1965,70,"Bosnia and Herzegovina",NA,2.733934,24.05337,"Southern Europe",442.182457978296,427.57422392516,456.790692031433,442.182457978296,0,0,0,0,1,0,0,0,0,0
"Botswana",1965,72,"Botswana",NA,3.807665,34.33074,"Southern Africa",329.28441191189,304.383570411767,354.185253412014,329.28441191189,0,0,0,0,1,0,0,0,0,0
"Brazil",1965,76,"Brazil",NA,3.004822,28.01019,"South America",366.07122282114,351.46354184108,380.6789038012,366.07122282114,0,0,0,0,1,0,0,0,0,0
"Brunei Darussalam",1965,96,"Brunei Darussalam",NA,5.491892,20.97993,"South-Eastern Asia",488.537436826164,469.966380082262,507.108493570065,488.537436826164,0,0,0,0,1,0,0,0,0,0
"Bulgaria",1965,100,"Bulgaria",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,0,1,0,0,0,0,0
"Burkina Faso",1965,854,"Burkina Faso",NA,3.425147,45.95648,"Western Africa",270.074469772851,249.357209858263,290.791729687439,270.074469772851,0,0,0,0,1,0,0,0,0,0
"Burundi",1965,108,"Burundi",NA,3.576668,34.70801,"Eastern Africa",369.797049927202,351.484863367607,388.109236486796,369.797049927202,0,0,0,0,1,0,0,0,0,0
"Cambodia",1965,116,"Cambodia",NA,3.552244,20.19415,"South-Eastern Asia",485.116408573403,467.712063134954,502.520754011851,485.116408573403,0,0,0,0,1,0,0,0,0,0
"Cameroon",1965,120,"Cameroon",NA,3.22188,49.12553,"Middle Africa",329.730845959532,292.075915734902,367.385776184161,329.730845959532,0,0,0,0,1,0,0,0,0,0
"Canada",1965,124,"Canada",NA,7.263183,22.34926,"Northern America",490.898879917713,465.838418380973,515.959341454453,490.898879917713,0,0,0,0,1,0,0,0,0,0
"Cape Verde",1965,132,"Cape Verde",NA,3.425147,39.96115,"Western Africa",285.708455284741,265.055558228212,306.361352341271,285.708455284741,0,0,0,0,1,0,0,0,0,0
"Central African Republic",1965,140,"Central African Republic",NA,4.364556,65.01951,"Middle Africa",291.506731034232,251.85260497147,331.160857096994,291.506731034232,0,0,0,0,1,0,0,0,0,0
"Chad",1965,148,"Chad",NA,4.364556,65.44727,"Middle Africa",290.391263888542,250.658758277576,330.123769499509,290.391263888542,0,0,0,0,1,0,0,0,0,0
"Channel Islands",1965,830,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0
"Chile",1965,152,"Chile",340.61,3.75121,29.15234,"South America",365.197772753252,350.717636133653,379.67790937285,365.197772753252,0,0,0,0,1,0,0,0,0,0
"China",1965,156,"China",NA,1.601367,28.58625,"Eastern Asia",540.822302669658,524.485485955703,557.159119383613,540.822302669658,0,0,0,0,1,0,0,0,0,0
"Colombia",1965,170,"Colombia",NA,3.004822,35.59323,"South America",346.296975616051,329.947801815915,362.646149416187,346.296975616051,0,0,0,0,1,0,0,0,0,0
"Comoros",1965,174,"Comoros",NA,3.576668,40.14402,"Eastern Africa",355.621599771415,338.241631825136,373.001567717694,355.621599771415,0,0,0,0,1,0,0,0,0,0
"Congo",1965,178,"Congo",NA,5.507233,63.12991,"Middle Africa",299.656752141024,259.25901019474,340.054494087308,299.656752141024,0,0,0,0,1,0,0,0,0,0
"Costa Rica",1965,188,"Costa Rica",NA,2.648185,29.28152,"Central America",372.769040057817,351.230421506898,394.307658608735,372.769040057817,0,0,0,0,1,0,0,0,0,0
"Cote d'Ivoire",1965,384,"Cote d'Ivoire",NA,6.533312,44.76986,"Western Africa",281.934308912719,258.784305349781,305.084312475658,281.934308912719,0,0,0,0,1,0,0,0,0,0
"Croatia",1965,191,"Croatia",NA,2.733934,24.05337,"Southern Europe",442.182457978296,427.57422392516,456.790692031433,442.182457978296,0,0,0,0,1,0,0,0,0,0
"Cuba",1965,192,"Cuba",NA,5.809939,27.66131,"Caribbean",387.074939615483,353.641545480739,420.508333750226,387.074939615483,0,0,0,0,1,0,0,0,0,0
"Curaçao",1965,531,"Curaçao",NA,5.809939,31.97295,"Caribbean",375.831502257992,341.652992052268,410.010012463715,375.831502257992,0,0,0,0,1,0,0,0,0,0
"Cyprus",1965,196,"Cyprus",NA,3.685292,28.72284,"Western Asia",389.730188221861,374.514607571222,404.9457688725,389.730188221861,0,0,0,0,1,0,0,0,0,0
"Czech Republic",1965,203,"Czech Republic",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,0,1,0,0,0,0,0
"Democratic People's Republic of Korea",1965,408,"Democratic People's Republic of Korea",NA,2.39059,35.19659,"Eastern Asia",525.810288062216,509.017447842417,542.603128282015,525.810288062216,0,0,0,0,1,0,0,0,0,0
"Democratic Republic of the Congo",1965,180,"Democratic Republic of the Congo",NA,4.364556,42.32411,"Middle Africa",350.68938733281,312.286852002783,389.091922662837,350.68938733281,0,0,0,0,1,0,0,0,0,0
"Denmark",1965,208,"Denmark",NA,6.335604,19.63656,"Northern Europe",487.812723526917,475.202086583204,500.42336047063,487.812723526917,0,0,0,0,1,0,0,0,0,0
"Djibouti",1965,262,"Djibouti",NA,3.576668,35.30843,"Eastern Africa",368.231338351517,350.055113357762,386.407563345272,368.231338351517,0,0,0,0,1,0,0,0,0,0
"Dominican Republic",1965,214,"Dominican Republic",NA,2.64079,54.69308,"Caribbean",307.646876150439,266.709225784849,348.58452651603,307.646876150439,0,0,0,0,1,0,0,0,0,0
"Ecuador",1965,218,"Ecuador",NA,1.941115,37.44874,"South America",338.45855818922,320.636591810983,356.280524567457,338.45855818922,0,0,0,0,1,0,0,0,0,0
"Egypt",1965,818,"Egypt",NA,4.76483,37.98025,"Northern Africa",343.981514501205,316.765681665053,371.197347337358,343.981514501205,0,0,0,0,1,0,0,0,0,0
