iso,year,tp_,GEO
296,2015,25.61013,"Oceania"
300,1970,31.25518,"Southern Europe"
300,1975,28.43234,"Southern Europe"
300,1980,24.08635,"Southern Europe"
300,1985,22.59231,"Southern Europe"
300,1990,18.18069,"Southern Europe"
300,1995,14.42781,"Southern Europe"
300,2000,12.37353,"Southern Europe"
300,2005,10.62915,"Southern Europe"
300,2010,9.37948,"Southern Europe"
300,2015,9.432787,"Southern Europe"
308,1970,35.92332,"Caribbean"
308,1975,31.86763,"Caribbean"
308,1980,24.79515,"Caribbean"
308,1985,22.40383,"Caribbean"
308,1990,26.2851,"Caribbean"
308,1995,25.22001,"Caribbean"
308,2000,19.39287,"Caribbean"
308,2005,18.41379,"Caribbean"
308,2010,15.11099,"Caribbean"
308,2015,16.24571,"Caribbean"
312,1970,30.60679,"Caribbean"
312,1975,28.49129,"Caribbean"
312,1980,21.40895,"Caribbean"
312,1985,20.91303,"Caribbean"
312,1990,19.24549,"Caribbean"
312,1995,20.41527,"Caribbean"
312,2000,18.90634,"Caribbean"
312,2005,16.20758,"Caribbean"
312,2010,14.78248,"Caribbean"
312,2015,15.33458,"Caribbean"
316,1970,24.13976,"Oceania"
316,1975,21.47877,"Oceania"
316,1980,19.98522,"Oceania"
316,1985,19.96819,"Oceania"
316,1990,29.72063,"Oceania"
316,1995,19.53525,"Oceania"
316,2000,20.62583,"Oceania"
316,2005,24.73234,"Oceania"
316,2010,32.91067,"Oceania"
316,2015,28.4995,"Oceania"
320,1970,35.75461,"Central America"
320,1975,34.42933,"Central America"
320,1980,35.47672,"Central America"
320,1985,35.65852,"Central America"
320,1990,32.23251,"Central America"
320,1995,35.2814,"Central America"
320,2000,30.89505,"Central America"
320,2005,29.96548,"Central America"
320,2010,25.06843,"Central America"
320,2015,20.72886,"Central America"
324,1970,41.67574,"Western Africa"
324,1975,41.89457,"Western Africa"
324,1980,33.86914,"Western Africa"
324,1985,37.42147,"Western Africa"
324,1990,44.91192,"Western Africa"
324,1995,48.09233,"Western Africa"
324,2000,45.48114,"Western Africa"
324,2005,44.49758,"Western Africa"
324,2010,43.92488,"Western Africa"
324,2015,47.14862,"Western Africa"
328,1970,30.7379,"South America"
328,1975,32.01982,"South America"
328,1980,35.46385,"South America"
328,1985,35.69153,"South America"
328,1990,28.06236,"South America"
328,1995,28.81605,"South America"
328,2000,26.2619,"South America"
328,2005,26.33474,"South America"
328,2010,24.12522,"South America"
328,2015,18.36141,"South America"
332,1970,48.03582,"Caribbean"
332,1975,40.64092,"Caribbean"
332,1980,43.22807,"Caribbean"
332,1985,38.04527,"Caribbean"
332,1990,32.9417,"Caribbean"
332,1995,33.63823,"Caribbean"
332,2000,18.90634,"Caribbean"
332,2005,16.20758,"Caribbean"
332,2010,14.78248,"Caribbean"
332,2015,15.33458,"Caribbean"
336,1970,24.05337,"Southern Europe"
336,1975,19.13892,"Southern Europe"
336,1980,17.94964,"Southern Europe"
336,1985,17.73649,"Southern Europe"
336,1990,15.68515,"Southern Europe"
336,1995,16.87588,"Southern Europe"
336,2000,15.19178,"Southern Europe"
336,2005,14.11068,"Southern Europe"
336,2010,13.34018,"Southern Europe"
336,2015,13.18522,"Southern Europe"
340,1970,35.86446,"Central America"
340,1975,36.23285,"Central America"
340,1980,37.75235,"Central America"
340,1985,39.08991,"Central America"
340,1990,36.19004,"Central America"
340,1995,33.08604,"Central America"
340,2000,33.48188,"Central America"
340,2005,31.07271,"Central America"
340,2010,24.67199,"Central America"
340,2015,27.70465,"Central America"
344,1970,32.33656,"Eastern Asia"
344,1975,30.7123,"Eastern Asia"
344,1980,29.15946,"Eastern Asia"
344,1985,27.32067,"Eastern Asia"
344,1990,26.40653,"Eastern Asia"
344,1995,22.35471,"Eastern Asia"
344,2000,20.26009,"Eastern Asia"
344,2005,17.08954,"Eastern Asia"
344,2010,14.44822,"Eastern Asia"
344,2015,13.61356,"Eastern Asia"
348,1970,27.02714,"Eastern Europe"
348,1975,27.981,"Eastern Europe"
348,1980,28.02464,"Eastern Europe"
348,1985,26.39354,"Eastern Europe"
348,1990,9.65345,"Eastern Europe"
348,1995,11.20411,"Eastern Europe"
348,2000,10.31731,"Eastern Europe"
348,2005,10.33205,"Eastern Europe"
348,2010,10.6506,"Eastern Europe"
348,2015,10.87304,"Eastern Europe"
352,1970,18.92189,"Northern Europe"
352,1975,19.33316,"Northern Europe"
352,1980,21.2932,"Northern Europe"
352,1985,19.93317,"Northern Europe"
352,1990,16.61851,"Northern Europe"
352,1995,15.83914,"Northern Europe"
352,2000,14.80185,"Northern Europe"
352,2005,13.6207,"Northern Europe"
352,2010,9.869699,"Northern Europe"
352,2015,10.14405,"Northern Europe"
356,1970,42.03199,"Southern Asia"
356,1975,42.31437,"Southern Asia"
356,1980,37.87589,"Southern Asia"
356,1985,37.97093,"Southern Asia"
356,1990,40.30807,"Southern Asia"
356,1995,40,"Southern Asia"
356,2000,40.53571,"Southern Asia"
356,2005,31.92215,"Southern Asia"
356,2010,32.9205,"Southern Asia"
356,2015,33.1523,"Southern Asia"
360,1970,29.35124,"South-Eastern Asia"
360,1975,33.2475,"South-Eastern Asia"
360,1980,30.09068,"South-Eastern Asia"
360,1985,24.7372,"South-Eastern Asia"
360,1990,23.23769,"South-Eastern Asia"
360,1995,22.16149,"South-Eastern Asia"
360,2000,21.137,"South-Eastern Asia"
360,2005,19.7388,"South-Eastern Asia"
360,2010,17.84756,"South-Eastern Asia"
360,2015,15.69226,"South-Eastern Asia"
